|dates|Shenandoah_Virginia_UnitedStates.BLS_EmployedPopulation.data|Shenandoah_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Shenandoah_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Shenandoah_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Shenandoah_Virginia_UnitedStates.BLS_UnemploymentRate.data|Shenandoah_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Shenandoah_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Shenandoah_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-10-18|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-10-19|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-10-20|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-10-21|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-10-22|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-10-23|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-10-24|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-10-25|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-10-26|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-10-27|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-10-28|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-10-29|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-10-30|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-10-31|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-01|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-02|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-03|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-04|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-05|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-06|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-07|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-08|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-09|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-10|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-11|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-12|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-13|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-14|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-15|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-16|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-17|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-18|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-19|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-20|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-21|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-22|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-23|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-24|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-25|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-26|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-27|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-28|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-29|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-11-30|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-12-01|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-12-02|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-12-03|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-12-04|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-12-05|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-12-06|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-12-07|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-12-08|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-12-09|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-12-10|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-12-11|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-12-12|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-12-13|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-12-14|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
0|2021-12-15|21382.0|0|805.0|0|3.6282507774823096|0|22187.0|0
