|dates|Placer_California_UnitedStates.BLS_EmployedPopulation.data|Placer_California_UnitedStates.BLS_EmployedPopulation.missing|Placer_California_UnitedStates.BLS_UnemployedPopulation.data|Placer_California_UnitedStates.BLS_UnemployedPopulation.missing|Placer_California_UnitedStates.BLS_UnemploymentRate.data|Placer_California_UnitedStates.BLS_UnemploymentRate.missing|Placer_California_UnitedStates.BLS_LaborForcePopulation.data|Placer_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-10-18|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-10-19|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-10-20|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-10-21|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-10-22|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-10-23|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-10-24|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-10-25|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-10-26|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-10-27|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-10-28|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-10-29|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-10-30|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-10-31|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-01|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-02|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-03|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-04|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-05|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-06|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-07|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-08|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-09|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-10|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-11|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-12|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-13|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-14|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-15|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-16|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-17|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-18|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-19|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-20|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-21|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-22|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-23|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-24|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-25|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-26|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-27|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-28|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-29|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-11-30|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-01|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
0|2021-12-02|174881.0|0|9101.0|0|4.94667956647933|0|183982.0|0
