|dates|Daviess_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Daviess_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Daviess_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Daviess_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Daviess_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Daviess_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Daviess_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Daviess_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2022-01-02|42687.0|0|1667.0|0|3.758398340623168|0|44354.0|0
0|2022-01-03|42687.0|0|1667.0|0|3.758398340623168|0|44354.0|0
0|2022-01-04|42687.0|0|1667.0|0|3.758398340623168|0|44354.0|0
0|2022-01-05|42687.0|0|1667.0|0|3.758398340623168|0|44354.0|0
0|2022-01-06|42687.0|0|1667.0|0|3.758398340623168|0|44354.0|0
0|2022-01-07|42687.0|0|1667.0|0|3.758398340623168|0|44354.0|0
0|2022-01-08|42687.0|0|1667.0|0|3.758398340623168|0|44354.0|0
0|2022-01-09|42687.0|0|1667.0|0|3.758398340623168|0|44354.0|0
0|2022-01-10|42687.0|0|1667.0|0|3.758398340623168|0|44354.0|0
0|2022-01-11|42687.0|0|1667.0|0|3.758398340623168|0|44354.0|0
0|2022-01-12|42687.0|0|1667.0|0|3.758398340623168|0|44354.0|0
0|2022-01-13|42687.0|0|1667.0|0|3.758398340623168|0|44354.0|0
0|2022-01-14|42687.0|0|1667.0|0|3.758398340623168|0|44354.0|0
0|2022-01-15|42687.0|0|1667.0|0|3.758398340623168|0|44354.0|0
0|2022-01-16|42687.0|0|1667.0|0|3.758398340623168|0|44354.0|0
0|2022-01-17|42687.0|0|1667.0|0|3.758398340623168|0|44354.0|0
