|dates|Orange_Texas_UnitedStates.AveragePrecipitationTotal.data|Orange_Texas_UnitedStates.AveragePrecipitationTotal.missing|Orange_Texas_UnitedStates.AveragePrecipitation.data|Orange_Texas_UnitedStates.AveragePrecipitation.missing|Orange_Texas_UnitedStates.AverageWindDirection.data|Orange_Texas_UnitedStates.AverageWindDirection.missing|Orange_Texas_UnitedStates.AverageWindSpeed.data|Orange_Texas_UnitedStates.AverageWindSpeed.missing
0|2021-11-16|0.0|0|0.0|0|135.9375|0|6.520833333333333|0
0|2021-11-17|0.0|0|0.0|0|148.125|0|6.911458333333333|0
0|2021-11-18|0.0|0|0.0|0|91.5625|0|5.822916666666667|0
0|2021-11-19|0.0|0|0.0|0|53.229166666666664|0|4.239583333333333|0
0|2021-11-20|0.0|0|0.0|0|93.125|0|3.0104166666666665|0
0|2021-11-21|0.0|0|0.0|0|85.20833333333333|0|3.2916666666666665|0
0|2021-11-22|0.0|0|0.0|0|170.69791666666666|0|5.614583333333333|0
0|2021-11-23|0.0|0|0.0|0|82.1875|0|4.1875|0
0|2021-11-24|0.0|0|0.0|0|124.58333333333333|0|7.802083333333333|0
0|2021-11-25|0.0|0|0.01729166666666667|0|177.55208333333334|0|5.614583333333333|0
0|2021-11-26|0.0|0|0.0|0|108.22916666666667|0|4.96875|0
0|2021-11-27|0.0|0|0.011145833333333334|0|12.083333333333334|0|0.8541666666666666|0
0|2021-11-28|0.012708333333333334|0|0.006979166666666668|0|97.5|0|2.5416666666666665|0
0|2021-11-29|0.00020833333333333335|0|0.0|0|51.4375|0|1.09375|0
0|2021-11-30|0.0|0|0.0|0|73.75|0|2.1875|0
0|2021-12-01|0.0|0|0.0|0|72.39583333333333|0|2.15625|0
0|2021-12-02|0.0|0|0.0|0|81.77083333333333|0|1.9479166666666667|0
0|2021-12-03|0.0|0|0.0|0|83.95833333333333|0|2.78125|0
0|2021-12-04|0.0|0|0.0|0|81.25|0|2.46875|0
0|2021-12-05|0.0|0|0.0|0|106.97916666666667|0|4.5625|0
0|2021-12-06|0.0|0|0.0096875|0|155.625|0|10.125|0
0|2021-12-07|0.006666666666666667|0|0.0|0|68.22916666666667|0|5.21875|0
0|2021-12-08|0.0|0|0.0|0|52.604166666666664|0|3.71875|0
0|2021-12-09|0.0|0|0.0|0|144.47916666666666|0|7.0|0
0|2021-12-10|0.0|0|0.0|0|193.85416666666666|0|11.625|0
0|2021-12-11|0.0|0|0.0030208333333333333|0|251.25|0|9.229166666666666|0
0|2021-12-12|0.0020833333333333333|0|0.0|0|37.604166666666664|0|3.7395833333333335|0
0|2021-12-13|0.0|0|0.0|0|75.625|0|4.322916666666667|0
0|2021-12-14|0.0|0|0.0008333333333333334|0|136.35416666666666|0|6.520833333333333|0
0|2021-12-15|0.0020833333333333333|0|0.0|0|146.25|0|8.447916666666666|0
0|2021-12-16|0.0|0|0.0|0|157.70833333333334|0|6.677083333333333|0
0|2021-12-17|0.0|0|0.0|0|158.33333333333334|0|7.333333333333333|0
0|2021-12-18|0.0|0|0.03645833333333331|0|130.72916666666666|0|5.385416666666667|0
0|2021-12-19|0.028958333333333332|0|0.0|0|174.79166666666666|0|8.416666666666666|0
0|2021-12-20|0.0|0|0.0015104166666666669|0|145.41666666666666|0|4.40625|0
0|2021-12-21|0.00125|0|0.0|0|113.75|0|2.3541666666666665|0
0|2021-12-22|0.0|0|0.0|0|82.76041666666667|0|2.40625|0
0|2021-12-23|0.0|0|0.0|0|134.79166666666666|0|5.645833333333333|0
0|2021-12-24|0.0|0|0.0|0|196.45833333333334|0|9.614583333333334|0
0|2021-12-25|0.0|0|0.0|0|184.0625|0|7.083333333333333|0
0|2021-12-26|0.0|0|0.0|0|191.66666666666666|0|8.666666666666666|0
0|2021-12-27|0.0|0|0.0|0|188.85416666666666|0|8.489583333333334|0
0|2021-12-28|0.0|0|0.0|0|187.29166666666666|0|8.166666666666666|0
0|2021-12-29|0.0|0|0.0|0|190.0|0|8.0|0
0|2021-12-30|0.0|0|0.0|0|190.0|0|8.0|0
0|2021-12-31|0.0|0|0.0|0|190.0|0|8.0|0
0|2022-01-01|0.0|0|0.0|0|190.0|0|8.0|0
0|2022-01-02|0.0|0|0.0|0|190.0|0|8.0|0
0|2022-01-03|0.0|0|0.0|0|146.66666666666666|0|4.739583333333333|0
0|2022-01-04|0.0|0|0.0|0|107.91666666666667|0|4.53125|0
0|2022-01-05|0.0|0|0.0|0|112.08333333333333|0|3.65625|0
0|2022-01-06|0.0|0|0.0|0|147.5|0|5.8125|0
0|2022-01-07|0.0|0|0.0|0|65.9375|0|7.291666666666667|0
0|2022-01-08|0.0|0|0.004479166666666667|0|116.66666666666667|0|11.541666666666666|0
0|2022-01-09|0.002916666666666667|0|0.013125|0|193.22916666666666|0|7.15625|0
0|2022-01-10|0.008958333333333334|0|0.0|0|44.6875|0|9.34375|0
0|2022-01-11|0.0|0|0.0|0|65.10416666666667|0|3.7395833333333335|0
0|2022-01-12|0.0|0|0.0|0|31.40625|0|0.640625|0
0|2022-01-13|0.0|0|0.0|0|115.72916666666667|0|2.2708333333333335|0
0|2022-01-14|0.0|0|0.0|0|112.8125|0|3.5729166666666665|0
0|2022-01-15|0.0|0|0.0|0|243.90625|0|8.645833333333334|0
0|2022-01-16|0.0|0|0.0|0|236.5625|0|5.614583333333333|0
0|2022-01-17|0.0|0|0.0|0|57.291666666666664|0|1.46875|0
