|dates|Maricopa_Arizona_UnitedStates.AveragePrecipitationTotal.data|Maricopa_Arizona_UnitedStates.AveragePrecipitationTotal.missing|Maricopa_Arizona_UnitedStates.AveragePrecipitation.data|Maricopa_Arizona_UnitedStates.AveragePrecipitation.missing|Maricopa_Arizona_UnitedStates.AverageWindDirection.data|Maricopa_Arizona_UnitedStates.AverageWindDirection.missing|Maricopa_Arizona_UnitedStates.AverageWindSpeed.data|Maricopa_Arizona_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|117.91666666666667|0|7.666666666666667|0
0|2021-10-18|0.0|0|0.0|0|187.5|0|11.9375|0
0|2021-10-19|0.0|0|0.0|0|64.16666666666667|0|5.125|0
0|2021-10-20|0.0|0|0.0|0|22.083333333333332|0|3.1666666666666665|0
0|2021-10-21|0.0|0|0.0|0|100.20833333333333|0|3.5416666666666665|0
0|2021-10-22|0.0|0|0.0|0|170.41666666666666|0|3.7083333333333335|0
0|2021-10-23|0.0|0|0.0|0|82.08333333333333|0|3.7083333333333335|0
0|2021-10-24|0.0|0|0.0|0|15.625|0|3.6458333333333335|0
0|2021-10-25|0.0|0|0.0|0|119.58333333333333|0|6.604166666666667|0
0|2021-10-26|0.0|0|0.0|0|228.33333333333334|0|19.083333333333332|0
0|2021-10-27|0.0|0|0.0|0|141.25|0|6.229166666666667|0
0|2021-10-28|0.0|0|0.0|0|157.29166666666666|0|4.1875|0
0|2021-10-29|0.0|0|0.0|0|87.08333333333333|0|3.8333333333333335|0
0|2021-10-30|0.0|0|0.0|0|51.875|0|2.4166666666666665|0
0|2021-10-31|0.0|0|0.0|0|81.66666666666667|0|3.0|0
0|2021-11-01|0.0|0|0.0|0|117.29166666666667|0|4.458333333333333|0
0|2021-11-02|0.0|0|0.0|0|46.875|0|2.8125|0
0|2021-11-03|0.0|0|0.0|0|66.875|0|2.3125|0
0|2021-11-04|0.0|0|0.0|0|75.625|0|3.2291666666666665|0
0|2021-11-05|0.0|0|0.0|0|26.458333333333332|0|2.6458333333333335|0
0|2021-11-06|0.0|0|0.0|0|18.75|0|2.8125|0
0|2021-11-07|0.0|0|0.0|0|23.125|0|3.5416666666666665|0
0|2021-11-08|0.0|0|0.0|0|40.0|0|2.375|0
0|2021-11-09|0.0|0|0.0|0|90.83333333333333|0|3.375|0
0|2021-11-10|0.0|0|0.0|0|164.16666666666666|0|6.729166666666667|0
0|2021-11-11|0.0|0|0.0|0|129.79166666666666|0|7.854166666666667|0
0|2021-11-12|0.0|0|0.0|0|67.70833333333333|0|3.8333333333333335|0
0|2021-11-13|0.0|0|0.0|0|31.666666666666668|0|2.2291666666666665|0
0|2021-11-14|0.0|0|0.0|0|29.791666666666668|0|3.4583333333333335|0
0|2021-11-15|0.0|0|0.0|0|37.5|0|3.9166666666666665|0
0|2021-11-16|0.0|0|0.0|0|34.166666666666664|0|3.9166666666666665|0
0|2021-11-17|0.0|0|0.0|0|30.0|0|4.916666666666667|0
0|2021-11-18|0.0|0|0.0|0|35.208333333333336|0|6.020833333333333|0
0|2021-11-19|0.0|0|0.0|0|34.583333333333336|0|4.666666666666667|0
0|2021-11-20|0.0|0|0.0|0|60.208333333333336|0|2.3958333333333335|0
0|2021-11-21|0.0|0|0.0|0|29.791666666666668|0|6.125|0
0|2021-11-22|0.0|0|0.0|0|54.791666666666664|0|9.166666666666666|0
0|2021-11-23|0.0|0|0.0|0|116.66666666666667|0|5.125|0
0|2021-11-24|0.0|0|0.0|0|148.75|0|4.708333333333333|0
0|2021-11-25|0.0|0|0.0|0|37.291666666666664|0|8.958333333333334|0
0|2021-11-26|0.0|0|0.0|0|56.875|0|6.1875|0
0|2021-11-27|0.0|0|0.0|0|101.25|0|4.208333333333333|0
0|2021-11-28|0.0|0|0.0|0|123.75|0|4.791666666666667|0
0|2021-11-29|0.0|0|0.0|0|9.583333333333334|0|1.4583333333333333|0
0|2021-11-30|0.0|0|0.0|0|48.75|0|3.4583333333333335|0
0|2021-12-01|0.0|0|0.0|0|38.125|0|3.8125|0
0|2021-12-02|0.0|0|0.0|0|66.66666666666667|0|3.4375|0
0|2021-12-03|0.0|0|0.0|0|160.83333333333334|0|4.979166666666667|0
0|2021-12-04|0.0|0|0.0|0|105.83333333333333|0|3.3125|0
0|2021-12-05|0.0|0|0.0|0|86.04166666666667|0|2.8125|0
0|2021-12-06|0.0|0|0.0|0|57.708333333333336|0|2.4375|0
0|2021-12-07|0.0|0|0.0|0|81.875|0|3.4166666666666665|0
0|2021-12-08|0.0|0|0.0|0|69.16666666666667|0|2.7083333333333335|0
0|2021-12-09|0.0|0|0.0|0|115.0|0|5.166666666666667|0
0|2021-12-10|0.0|0|0.0|0|170.0|0|7.25|0
0|2021-12-11|0.0|0|0.0|0|17.708333333333332|0|2.9375|0
0|2021-12-12|0.0|0|0.0|0|38.333333333333336|0|3.9791666666666665|0
0|2021-12-13|0.0|0|0.0|0|31.458333333333332|0|3.9583333333333335|0
0|2021-12-14|0.0|0|0.0|0|108.33333333333333|0|6.375|0
0|2021-12-15|0.0|0|0.0|0|66.04166666666667|0|6.125|0
0|2021-12-16|0.0|0|0.0|0|91.66666666666667|0|3.6041666666666665|0
0|2021-12-17|0.0|0|0.0|0|120.625|0|3.0416666666666665|0
0|2021-12-18|0.0|0|0.0|0|33.75|0|5.020833333333333|0
0|2021-12-19|0.0|0|0.0|0|45.833333333333336|0|4.875|0
0|2021-12-20|0.0|0|0.0|0|28.25|0|3.1041666666666665|0
0|2021-12-21|0.0|0|0.0|0|56.25|0|3.1458333333333335|0
0|2021-12-22|0.0|0|0.0|0|69.58333333333333|0|3.2083333333333335|0
0|2021-12-23|0.0|0|0.0|0|36.666666666666664|0|3.7916666666666665|0
0|2021-12-24|0.0|0|0.0|0|37.708333333333336|0|7.979166666666667|0
0|2021-12-25|0.0|0|0.0|0|93.95833333333333|0|3.3541666666666665|0
0|2021-12-26|0.0|0|0.0|0|147.08333333333334|0|3.5|0
0|2021-12-27|0.0|0|0.0|0|109.58333333333333|0|4.583333333333333|0
0|2021-12-28|0.0|0|0.0|0|130.20833333333334|0|5.583333333333333|0
0|2021-12-29|0.0|0|0.0|0|102.08333333333333|0|4.5|0
0|2021-12-30|0.0|0|0.0|0|57.5|0|5.229166666666667|0
0|2021-12-31|0.0|0|0.0|0|120.41666666666667|0|7.270833333333333|0
0|2022-01-01|0.0|0|0.0|0|210.83333333333334|0|10.104166666666666|0
0|2022-01-02|0.0|0|0.0|0|28.125|0|2.9583333333333335|0
0|2022-01-03|0.0|0|0.0|0|56.25|0|2.3958333333333335|0
0|2022-01-04|0.0|0|0.0|0|18.541666666666668|0|1.6458333333333333|0
0|2022-01-05|0.0|0|0.0|0|60.833333333333336|0|2.6041666666666665|0
0|2022-01-06|0.0|0|0.0|0|15.625|0|1.9583333333333333|0
0|2022-01-07|0.0|0|0.0|0|28.958333333333332|0|2.375|0
0|2022-01-08|0.0|0|0.0|0|139.375|0|3.9791666666666665|0
0|2022-01-09|0.0|0|0.0|0|186.875|0|5.458333333333333|0
0|2022-01-10|0.0|0|0.0|0|105.0|0|8.458333333333334|0
0|2022-01-11|0.0|0|0.0|0|24.791666666666668|0|4.854166666666667|0
0|2022-01-12|0.0|0|0.0|0|35.833333333333336|0|3.3125|0
0|2022-01-13|0.0|0|0.0|0|32.291666666666664|0|3.25|0
0|2022-01-14|0.0|0|0.0|0|77.5|0|5.3125|0
0|2022-01-15|0.0|0|0.0|0|55.208333333333336|0|6.479166666666667|0
0|2022-01-16|0.0|0|0.0|0|95.83333333333333|0|5.833333333333333|0
0|2022-01-17|0.0|29|0.0|29|95.16666666666667|0|2.9375|0
