|dates|Isanti_Minnesota_UnitedStates.BLS_EmployedPopulation.data|Isanti_Minnesota_UnitedStates.BLS_EmployedPopulation.missing|Isanti_Minnesota_UnitedStates.BLS_UnemployedPopulation.data|Isanti_Minnesota_UnitedStates.BLS_UnemployedPopulation.missing|Isanti_Minnesota_UnitedStates.BLS_UnemploymentRate.data|Isanti_Minnesota_UnitedStates.BLS_UnemploymentRate.missing|Isanti_Minnesota_UnitedStates.BLS_LaborForcePopulation.data|Isanti_Minnesota_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|20166.0|0|845.0|0|4.021702917519395|0|21011.0|0
0|2021-10-18|20166.0|0|845.0|0|4.021702917519395|0|21011.0|0
0|2021-10-19|20166.0|0|845.0|0|4.021702917519395|0|21011.0|0
0|2021-10-20|20166.0|0|845.0|0|4.021702917519395|0|21011.0|0
0|2021-10-21|20166.0|0|845.0|0|4.021702917519395|0|21011.0|0
0|2021-10-22|20166.0|0|845.0|0|4.021702917519395|0|21011.0|0
0|2021-10-23|20166.0|0|845.0|0|4.021702917519395|0|21011.0|0
0|2021-10-24|20166.0|0|845.0|0|4.021702917519395|0|21011.0|0
0|2021-10-25|20166.0|0|845.0|0|4.021702917519395|0|21011.0|0
0|2021-10-26|20166.0|0|845.0|0|4.021702917519395|0|21011.0|0
0|2021-10-27|20166.0|0|845.0|0|4.021702917519395|0|21011.0|0
0|2021-10-28|20166.0|0|845.0|0|4.021702917519395|0|21011.0|0
0|2021-10-29|20166.0|0|845.0|0|4.021702917519395|0|21011.0|0
0|2021-10-30|20166.0|0|845.0|0|4.021702917519395|0|21011.0|0
0|2021-10-31|20166.0|0|845.0|0|4.021702917519395|0|21011.0|0
0|2021-11-01|20166.0|0|845.0|0|4.021702917519395|0|21011.0|0
0|2021-11-02|20166.0|0|845.0|0|4.021702917519395|0|21011.0|0
0|2021-11-03|20166.0|0|845.0|0|4.021702917519395|0|21011.0|0
0|2021-11-04|20166.0|0|845.0|0|4.021702917519395|0|21011.0|0
0|2021-11-05|20166.0|0|845.0|0|4.021702917519395|0|21011.0|0
0|2021-11-06|20166.0|0|845.0|0|4.021702917519395|0|21011.0|0
0|2021-11-07|20166.0|0|845.0|0|4.021702917519395|0|21011.0|0
0|2021-11-08|20166.0|0|845.0|0|4.021702917519395|0|21011.0|0
0|2021-11-09|20166.0|0|845.0|0|4.021702917519395|0|21011.0|0
0|2021-11-10|20166.0|0|845.0|0|4.021702917519395|0|21011.0|0
0|2021-11-11|20166.0|0|845.0|0|4.021702917519395|0|21011.0|0
0|2021-11-12|20166.0|0|845.0|0|4.021702917519395|0|21011.0|0
0|2021-11-13|20166.0|0|845.0|0|4.021702917519395|0|21011.0|0
0|2021-11-14|20166.0|0|845.0|0|4.021702917519395|0|21011.0|0
