|dates|Baltimore_Maryland_UnitedStates.BLS_EmployedPopulation.data|Baltimore_Maryland_UnitedStates.BLS_EmployedPopulation.missing|Baltimore_Maryland_UnitedStates.BLS_UnemployedPopulation.data|Baltimore_Maryland_UnitedStates.BLS_UnemployedPopulation.missing|Baltimore_Maryland_UnitedStates.BLS_UnemploymentRate.data|Baltimore_Maryland_UnitedStates.BLS_UnemploymentRate.missing|Baltimore_Maryland_UnitedStates.BLS_LaborForcePopulation.data|Baltimore_Maryland_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-08|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2021-12-09|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2021-12-10|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2021-12-11|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2021-12-12|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2021-12-13|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2021-12-14|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2021-12-15|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2021-12-16|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2021-12-17|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2021-12-18|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2021-12-19|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2021-12-20|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2021-12-21|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2021-12-22|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2021-12-23|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2021-12-24|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2021-12-25|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2021-12-26|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2021-12-27|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2021-12-28|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2021-12-29|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2021-12-30|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2021-12-31|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2022-01-01|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2022-01-02|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2022-01-03|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2022-01-04|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2022-01-05|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2022-01-06|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2022-01-07|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2022-01-08|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2022-01-09|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2022-01-10|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2022-01-11|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2022-01-12|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2022-01-13|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2022-01-14|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2022-01-15|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2022-01-16|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
0|2022-01-17|414940.0|0|25306.0|0|5.748149898011566|0|440246.0|0
