|dates|Navajo_Arizona_UnitedStates.BLS_EmployedPopulation.data|Navajo_Arizona_UnitedStates.BLS_EmployedPopulation.missing|Navajo_Arizona_UnitedStates.BLS_UnemployedPopulation.data|Navajo_Arizona_UnitedStates.BLS_UnemployedPopulation.missing|Navajo_Arizona_UnitedStates.BLS_UnemploymentRate.data|Navajo_Arizona_UnitedStates.BLS_UnemploymentRate.missing|Navajo_Arizona_UnitedStates.BLS_LaborForcePopulation.data|Navajo_Arizona_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-08|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2021-12-09|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2021-12-10|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2021-12-11|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2021-12-12|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2021-12-13|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2021-12-14|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2021-12-15|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2021-12-16|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2021-12-17|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2021-12-18|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2021-12-19|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2021-12-20|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2021-12-21|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2021-12-22|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2021-12-23|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2021-12-24|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2021-12-25|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2021-12-26|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2021-12-27|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2021-12-28|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2021-12-29|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2021-12-30|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2021-12-31|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2022-01-01|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2022-01-02|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2022-01-03|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2022-01-04|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2022-01-05|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2022-01-06|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2022-01-07|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2022-01-08|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2022-01-09|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2022-01-10|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2022-01-11|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2022-01-12|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2022-01-13|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2022-01-14|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2022-01-15|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2022-01-16|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
0|2022-01-17|36228.0|0|3563.0|0|8.95428614510819|0|39791.0|0
