|dates|SanJuan_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|SanJuan_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|SanJuan_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|SanJuan_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|SanJuan_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|SanJuan_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|SanJuan_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|SanJuan_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-21|118191.5|0|7767.5|0|6.16668916075866|0|125959.0|0
0|2020-01-22|118191.5|0|7767.5|0|6.16668916075866|0|125959.0|0
0|2020-01-23|118191.5|0|7767.5|0|6.16668916075866|0|125959.0|0
0|2020-01-24|118191.5|0|7767.5|0|6.16668916075866|0|125959.0|0
0|2020-01-25|118191.5|0|7767.5|0|6.16668916075866|0|125959.0|0
0|2020-01-26|118191.5|0|7767.5|0|6.16668916075866|0|125959.0|0
0|2020-01-27|118191.5|0|7767.5|0|6.16668916075866|0|125959.0|0
0|2020-01-28|118191.5|0|7767.5|0|6.16668916075866|0|125959.0|0
0|2020-01-29|118191.5|0|7767.5|0|6.16668916075866|0|125959.0|0
0|2020-01-30|118191.5|0|7767.5|0|6.16668916075866|0|125959.0|0
0|2020-01-31|118191.5|0|7767.5|0|6.16668916075866|0|125959.0|0
0|2020-02-01|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-02-02|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-02-03|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-02-04|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-02-05|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-02-06|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-02-07|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-02-08|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-02-09|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-02-10|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-02-11|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-02-12|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-02-13|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-02-14|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-02-15|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-02-16|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-02-17|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-02-18|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-02-19|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-02-20|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-02-21|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-02-22|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-02-23|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-02-24|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-02-25|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-02-26|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-02-27|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-02-28|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-02-29|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-01|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-02|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-03|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-04|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-05|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-06|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-07|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-08|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-09|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-10|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-11|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-12|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-13|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-14|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-15|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-16|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-17|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-18|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-19|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-20|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-21|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-22|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-23|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-24|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-25|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-26|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-27|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-28|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-29|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-30|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-03-31|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-01|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-02|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-03|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-04|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-05|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-06|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-07|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-08|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-09|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-10|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-11|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-12|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-13|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-14|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-15|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-16|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-17|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-18|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-19|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-20|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-21|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-22|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-23|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-24|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-25|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-26|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-27|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-28|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-29|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-04-30|121564.0|0|6275.5|0|4.90888966242828|0|127839.5|0
0|2020-05-01|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-02|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-03|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-04|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-05|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-06|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-07|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-08|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-09|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-10|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-11|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-12|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-13|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-14|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-15|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-16|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-17|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-18|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-19|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-20|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-21|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-22|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-23|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-24|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-25|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-26|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-27|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-28|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-29|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-30|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-05-31|118404.0|0|11534.0|0|8.876541119610891|0|129938.0|0
0|2020-06-01|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-06-02|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-06-03|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-06-04|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-06-05|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-06-06|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-06-07|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-06-08|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-06-09|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-06-10|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-06-11|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-06-12|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-06-13|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-06-14|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-06-15|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-06-16|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-06-17|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-06-18|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-06-19|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-06-20|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-06-21|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-06-22|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-06-23|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-06-24|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-06-25|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-06-26|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-06-27|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-06-28|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-06-29|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-06-30|125682.0|0|11081.0|0|8.102337620555268|0|136763.0|0
0|2020-07-01|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-02|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-03|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-04|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-05|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-06|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-07|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-08|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-09|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-10|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-11|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-12|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-13|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-14|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-15|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-16|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-17|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-18|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-19|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-20|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-21|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-22|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-23|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-24|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-25|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-26|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-27|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-28|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-29|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-30|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-07-31|124419.0|0|9291.0|0|6.94862014808167|0|133710.0|0
0|2020-08-01|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-02|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-03|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-04|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-05|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-06|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-07|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-08|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-09|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-10|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-11|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-12|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-13|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-14|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-15|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-16|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-17|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-18|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-19|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-20|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-21|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-22|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-23|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-24|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-25|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-26|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-27|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-28|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-29|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-30|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-08-31|122753.0|0|10910.0|0|8.162318667095606|0|133663.0|0
0|2020-09-01|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-09-02|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-09-03|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-09-04|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-09-05|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-09-06|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-09-07|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-09-08|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-09-09|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-09-10|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-09-11|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-09-12|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-09-13|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-09-14|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-09-15|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-09-16|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-09-17|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-09-18|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-09-19|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-09-20|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-09-21|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-09-22|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-09-23|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-09-24|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-09-25|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-09-26|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-09-27|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-09-28|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-09-29|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-09-30|121131.0|0|12231.0|0|9.171278175192334|0|133362.0|0
0|2020-10-01|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-02|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-03|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-04|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-05|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-06|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-07|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-08|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-09|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-10|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-11|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-12|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-13|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-14|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-15|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-16|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-17|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-18|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-19|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-20|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-21|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-22|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-23|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-24|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-25|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-26|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-27|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-28|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-29|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-30|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-10-31|119390.0|0|10859.0|0|8.337108154381223|0|130249.0|0
0|2020-11-01|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
0|2020-11-02|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
0|2020-11-03|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
0|2020-11-04|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
0|2020-11-05|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
0|2020-11-06|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
0|2020-11-07|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
0|2020-11-08|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
0|2020-11-09|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
0|2020-11-10|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
0|2020-11-11|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
0|2020-11-12|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
0|2020-11-13|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
0|2020-11-14|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
0|2020-11-15|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
0|2020-11-16|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
0|2020-11-17|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
0|2020-11-18|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
0|2020-11-19|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
0|2020-11-20|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
0|2020-11-21|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
0|2020-11-22|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
0|2020-11-23|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
0|2020-11-24|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
0|2020-11-25|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
0|2020-11-26|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
0|2020-11-27|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
0|2020-11-28|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
0|2020-11-29|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
0|2020-11-30|117520.0|0|11601.0|0|8.984595844208146|0|129121.0|0
