|dates|Washington_Colorado_UnitedStates.AveragePrecipitationTotal.data|Washington_Colorado_UnitedStates.AveragePrecipitationTotal.missing|Washington_Colorado_UnitedStates.AveragePrecipitation.data|Washington_Colorado_UnitedStates.AveragePrecipitation.missing|Washington_Colorado_UnitedStates.AverageWindDirection.data|Washington_Colorado_UnitedStates.AverageWindDirection.missing|Washington_Colorado_UnitedStates.AverageWindSpeed.data|Washington_Colorado_UnitedStates.AverageWindSpeed.missing
0|2021-11-10|0.0|0|0.0|0|321.4583333333333|0|14.833333333333334|0
0|2021-11-11|0.0|0|0.0|0|278.75|0|12.666666666666666|0
0|2021-11-12|0.0|0|0.0|0|270.8333333333333|0|15.625|0
0|2021-11-13|0.0|0|0.0|0|252.29166666666666|0|14.479166666666666|0
0|2021-11-14|0.0|0|0.0|0|247.5|0|11.833333333333334|0
0|2021-11-15|0.0|0|0.0|0|247.5|0|10.291666666666666|0
0|2021-11-16|0.0|0|0.0|0|192.91666666666666|0|10.75|0
0|2021-11-17|0.0|0|0.0|0|271.6666666666667|0|11.5|0
0|2021-11-18|0.0|0|0.0|0|192.08333333333334|0|12.166666666666666|0
0|2021-11-19|0.0|0|0.0|0|217.70833333333334|0|9.145833333333334|0
0|2021-11-20|0.0|0|0.0|0|230.0|0|7.708333333333333|0
0|2021-11-21|0.0|0|0.0|0|259.5833333333333|0|9.458333333333334|0
0|2021-11-22|0.0|0|0.0|0|235.41666666666666|0|8.125|0
0|2021-11-23|0.0|0|0.0|0|217.91666666666666|0|10.5625|0
0|2021-11-24|0.0|0|0.0|0|333.75|0|16.875|0
0|2021-11-25|0.0|0|0.0|0|240.0|0|10.875|0
0|2021-11-26|0.0|0|0.0|0|260.4166666666667|0|10.25|0
0|2021-11-27|0.0|0|0.0|0|225.41666666666666|0|9.833333333333334|0
0|2021-11-28|0.0|0|0.0|0|243.33333333333334|0|11.875|0
0|2021-11-29|0.0|0|0.0|0|235.41666666666666|0|9.833333333333334|0
0|2021-11-30|0.0|0|0.0|0|213.75|0|9.5|0
0|2021-12-01|0.0|0|0.0|0|241.25|0|10.0|0
0|2021-12-02|0.0|0|0.0|0|230.41666666666666|0|10.291666666666666|0
0|2021-12-03|0.0|0|0.0|0|138.95833333333334|0|8.541666666666666|0
0|2021-12-04|0.0|0|0.0|0|198.75|0|12.666666666666666|0
0|2021-12-05|0.0|0|0.0|0|173.95833333333334|0|12.197916666666666|0
0|2021-12-06|0.0|0|0.0|0|165.41666666666666|0|10.0|0
0|2021-12-07|0.0|0|0.0|0|204.16666666666666|0|7.625|0
0|2021-12-08|0.0|0|0.0|0|190.0|0|10.0|0
0|2021-12-09|0.0|0|0.0|0|156.66666666666666|0|11.625|0
0|2021-12-10|0.0|0|0.0004166666666666667|0|252.56944444444446|0|16.23611111111111|0
0|2021-12-11|0.0004166666666666667|0|0.0|0|217.91666666666666|0|9.833333333333334|0
0|2021-12-12|0.0|0|0.0|0|210.41666666666666|0|8.291666666666666|0
0|2021-12-13|0.0|0|0.0|0|162.08333333333334|0|11.208333333333334|0
0|2021-12-14|0.0|0|0.0|0|197.08333333333334|0|7.833333333333333|0
0|2021-12-15|0.0|0|0.0|0|260.4166666666667|0|32.8125|0
0|2021-12-16|0.0|0|0.0|0|215.83333333333334|0|26.229166666666668|0
0|2021-12-17|0.0|0|0.0|0|318.75|0|14.666666666666666|0
0|2021-12-18|0.0|0|0.0|0|219.58333333333334|0|9.0|0
0|2021-12-19|0.0|0|0.0|0|260.4166666666667|0|10.916666666666666|0
0|2021-12-20|0.0|0|0.0|0|156.45833333333334|0|12.270833333333334|0
0|2021-12-21|0.0|0|0.0|0|192.29166666666666|0|10.729166666666666|0
0|2021-12-22|0.0|0|0.0|0|242.5|0|10.375|0
0|2021-12-23|0.0|0|0.0|0|200.0|0|10.0|0
0|2021-12-24|0.0|0|0.0020833333333333337|0|244.16666666666666|0|12.305555555555557|0
0|2021-12-25|0.005208333333333333|0|0.0|0|198.125|0|12.0|0
0|2021-12-26|0.0|0|0.0|0|262.0833333333333|0|12.75|0
0|2021-12-27|0.0|0|0.0|0|207.08333333333334|0|15.166666666666666|0
0|2021-12-28|0.0|0|0.0|0|221.45833333333334|0|14.75|0
0|2021-12-29|0.0|0|0.0|0|150.83333333333334|0|9.458333333333334|0
0|2021-12-30|0.0|0|0.0|0|180.0|0|9.625|0
0|2021-12-31|0.0|0|0.0|0|129.69444444444443|0|13.710416666666667|0
0|2022-01-01|0.0|0|0.00020833333333333335|0|176.5972222222222|0|10.072916666666666|0
0|2022-01-02|0.0004166666666666667|0|0.0|0|244.16666666666666|0|11.5|0
0|2022-01-03|0.0|0|0.0|0|230.0|0|9.375|0
0|2022-01-04|0.0|0|0.0|0|299.5833333333333|0|19.708333333333332|0
0|2022-01-05|0.0|0|0.00038194444444444446|0|190.41666666666666|0|13.24454365079365|0
0|2022-01-06|0.0002777777777777778|0|0.0|0|150.97222222222223|0|7.0069444444444455|0
0|2022-01-07|0.0|0|0.0|0|198.75|0|8.458333333333334|0
0|2022-01-08|0.0|0|0.0|0|227.91666666666666|0|11.416666666666666|0
0|2022-01-09|0.0|0|0.0|0|219.16666666666666|0|10.916666666666666|0
0|2022-01-10|0.0|0|0.0|0|237.08333333333334|0|11.541666666666666|0
0|2022-01-11|0.0|0|0.0|0|236.25|0|12.041666666666666|0
0|2022-01-12|0.0|0|0.0|0|256.6666666666667|0|10.541666666666666|0
0|2022-01-13|0.0|0|0.0|0|213.75|0|8.0|0
0|2022-01-14|0.0|0|0.0|0|337.7083333333333|0|24.13888888888889|0
0|2022-01-15|0.0|0|0.0|0|265.4166666666667|0|9.48611111111111|0
0|2022-01-16|0.0|0|0.0|0|269.1666666666667|0|11.75|0
0|2022-01-17|0.0|20|0.0|20|238.29166666666666|0|10.666666666666666|0
