|dates|Philadelphia_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Philadelphia_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Philadelphia_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Philadelphia_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Philadelphia_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Philadelphia_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Philadelphia_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Philadelphia_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-10-18|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-10-19|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-10-20|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-10-21|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-10-22|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-10-23|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-10-24|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-10-25|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-10-26|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-10-27|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-10-28|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-10-29|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-10-30|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-10-31|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-01|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-02|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-03|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-04|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-05|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-06|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-07|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-08|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-09|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-10|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-11|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-12|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-13|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-14|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-15|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-16|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-17|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-18|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-19|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-20|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-21|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-22|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-23|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-24|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-25|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-26|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-27|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-28|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-29|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-11-30|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-01|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-02|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-03|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-04|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-05|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-06|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-07|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-08|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-09|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-10|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-11|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-12|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-13|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-14|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-15|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-16|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-17|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-18|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-19|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-20|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-21|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-22|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-23|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-24|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-25|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-26|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-27|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-28|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-29|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-30|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2021-12-31|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2022-01-01|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2022-01-02|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2022-01-03|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2022-01-04|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2022-01-05|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2022-01-06|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2022-01-07|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2022-01-08|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2022-01-09|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2022-01-10|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2022-01-11|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2022-01-12|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
0|2022-01-13|631147.0|0|59864.0|0|8.663248486637695|0|691011.0|0
