|dates|Cumberland_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Cumberland_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Cumberland_Kentucky_UnitedStates.NYT_ConfirmedCases.data|Cumberland_Kentucky_UnitedStates.NYT_ConfirmedCases.missing|Cumberland_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Cumberland_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Cumberland_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Cumberland_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-08|1429.0|0|1445.0|0|18.0|0|0.0|100
0|2021-12-09|1441.0|0|1450.0|0|19.0|0|0.0|100
0|2021-12-10|1451.0|0|1455.0|0|19.0|0|0.0|100
0|2021-12-11|1451.0|0|1455.0|0|19.0|0|0.0|100
0|2021-12-12|1451.0|0|1455.0|0|19.0|0|0.0|100
0|2021-12-13|1456.0|0|1456.0|0|19.0|0|0.0|100
0|2021-12-14|1456.0|0|1460.0|0|19.0|0|0.0|100
0|2021-12-15|1467.0|0|1468.0|0|19.0|0|0.0|100
0|2021-12-16|1471.0|0|1471.0|0|19.0|0|0.0|100
0|2021-12-17|1477.0|0|1481.0|0|19.0|0|0.0|100
0|2021-12-18|1477.0|0|1481.0|0|19.0|0|0.0|100
0|2021-12-19|1477.0|0|1481.0|0|19.0|0|0.0|100
0|2021-12-20|1485.0|0|1485.0|0|19.0|0|0.0|100
0|2021-12-21|1488.0|0|1488.0|0|19.0|0|0.0|100
0|2021-12-22|1492.0|0|1492.0|0|19.0|0|0.0|100
0|2021-12-23|1492.0|0|1492.0|0|19.0|0|0.0|100
0|2021-12-24|1492.0|0|1492.0|0|19.0|0|0.0|100
0|2021-12-25|1492.0|0|1492.0|0|19.0|0|0.0|100
0|2021-12-26|1492.0|0|1492.0|0|19.0|0|0.0|100
0|2021-12-27|1508.0|0|1508.0|0|20.0|0|0.0|100
0|2021-12-28|1509.0|0|1509.0|0|20.0|0|0.0|100
0|2021-12-29|1515.0|0|1515.0|0|21.0|0|0.0|100
0|2021-12-30|1515.0|0|1515.0|0|21.0|0|0.0|100
0|2021-12-31|1515.0|0|1515.0|0|21.0|0|0.0|100
0|2022-01-01|1515.0|0|1515.0|0|21.0|0|0.0|100
0|2022-01-02|1515.0|0|1515.0|0|21.0|0|0.0|100
0|2022-01-03|1556.0|0|1556.0|0|21.0|0|0.0|100
0|2022-01-04|1561.0|0|1561.0|0|21.0|0|0.0|100
0|2022-01-05|1573.0|0|1573.0|0|21.0|0|0.0|100
0|2022-01-06|1585.0|0|1585.0|0|21.0|0|0.0|100
0|2022-01-07|1598.0|0|1598.0|0|21.0|0|0.0|100
0|2022-01-08|1598.0|0|1598.0|0|21.0|0|0.0|100
0|2022-01-09|1598.0|0|1598.0|0|21.0|0|0.0|100
0|2022-01-10|1612.0|0|1612.0|0|21.0|0|0.0|100
0|2022-01-11|1624.0|0|1624.0|0|21.0|0|0.0|100
0|2022-01-12|1635.0|0|1635.0|0|21.0|0|0.0|100
0|2022-01-13|1635.0|0|1638.0|0|21.0|0|0.0|100
0|2022-01-14|1659.0|0|1659.0|0|22.0|0|0.0|100
0|2022-01-15|1659.0|0|1659.0|0|22.0|0|0.0|100
0|2022-01-16|1659.0|0|1659.0|0|22.0|0|0.0|100
0|2022-01-17|1659.0|0|0.0|100|22.0|0|0.0|100
