|dates|Allen_Indiana_UnitedStates.BLS_EmployedPopulation.data|Allen_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Allen_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Allen_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Allen_Indiana_UnitedStates.BLS_UnemploymentRate.data|Allen_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Allen_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Allen_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-24|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-11-25|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-11-26|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-11-27|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-11-28|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-11-29|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-11-30|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-01|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-02|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-03|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-04|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-05|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-06|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-07|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-08|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-09|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-10|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-11|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-12|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-13|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-14|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-15|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-16|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-17|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-18|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-19|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-20|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-21|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-22|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-23|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-24|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-25|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-26|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-27|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-28|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-29|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-30|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2021-12-31|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2022-01-01|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2022-01-02|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2022-01-03|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2022-01-04|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2022-01-05|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2022-01-06|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2022-01-07|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2022-01-08|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2022-01-09|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2022-01-10|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2022-01-11|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2022-01-12|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2022-01-13|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2022-01-14|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2022-01-15|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2022-01-16|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
0|2022-01-17|178366.0|0|8309.0|0|4.45105129235302|0|186675.0|0
