|dates|Shiawassee_Michigan_UnitedStates.BLS_EmployedPopulation.data|Shiawassee_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Shiawassee_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Shiawassee_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Shiawassee_Michigan_UnitedStates.BLS_UnemploymentRate.data|Shiawassee_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Shiawassee_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Shiawassee_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-10-18|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-10-19|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-10-20|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-10-21|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-10-22|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-10-23|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-10-24|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-10-25|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-10-26|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-10-27|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-10-28|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-10-29|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-10-30|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-10-31|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-11-01|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-11-02|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-11-03|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-11-04|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-11-05|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-11-06|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-11-07|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-11-08|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-11-09|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-11-10|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-11-11|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-11-12|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-11-13|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-11-14|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-11-15|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-11-16|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-11-17|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-11-18|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-11-19|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-11-20|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-11-21|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-11-22|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-11-23|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-11-24|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
0|2021-11-25|30485.0|0|1824.0|0|5.6454857779566066|0|32309.0|0
