|dates|Emmet_Michigan_UnitedStates.JHU_ConfirmedCases.data|Emmet_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Emmet_Michigan_UnitedStates.NYT_ConfirmedCases.data|Emmet_Michigan_UnitedStates.NYT_ConfirmedCases.missing|Emmet_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Emmet_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Emmet_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Emmet_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-17|4358.0|0|4368.0|0|57.0|0|0.0|100
0|2021-12-18|4358.0|0|4368.0|0|57.0|0|0.0|100
0|2021-12-19|4358.0|0|4368.0|0|57.0|0|0.0|100
0|2021-12-20|4401.0|0|4417.0|0|58.0|0|0.0|100
0|2021-12-21|4401.0|0|4441.0|0|58.0|0|0.0|100
0|2021-12-22|4446.0|0|4454.0|0|58.0|0|0.0|100
0|2021-12-23|4446.0|0|4454.0|0|58.0|0|0.0|100
0|2021-12-24|4446.0|0|4454.0|0|58.0|0|0.0|100
0|2021-12-25|4446.0|0|4454.0|0|58.0|0|0.0|100
0|2021-12-26|4446.0|0|4454.0|0|58.0|0|0.0|100
0|2021-12-27|4507.0|0|4519.0|0|59.0|0|0.0|100
0|2021-12-28|4507.0|0|4519.0|0|59.0|0|0.0|100
0|2021-12-29|4549.0|0|4549.0|0|60.0|0|0.0|100
0|2021-12-30|4549.0|0|4549.0|0|60.0|0|0.0|100
0|2021-12-31|4549.0|0|4549.0|0|60.0|0|0.0|100
0|2022-01-01|4549.0|0|4549.0|0|60.0|0|0.0|100
0|2022-01-02|4549.0|0|4549.0|0|60.0|0|0.0|100
0|2022-01-03|4625.0|0|4625.0|0|61.0|0|0.0|100
0|2022-01-04|4625.0|0|4694.0|0|61.0|0|0.0|100
0|2022-01-05|4733.0|0|4755.0|0|61.0|0|0.0|100
0|2022-01-06|4733.0|0|4818.0|0|61.0|0|0.0|100
0|2022-01-07|4836.0|0|4861.0|0|63.0|0|0.0|100
0|2022-01-08|4836.0|0|4861.0|0|63.0|0|0.0|100
0|2022-01-09|4836.0|0|4861.0|0|63.0|0|0.0|100
0|2022-01-10|4960.0|0|4985.0|0|63.0|0|0.0|100
0|2022-01-11|4960.0|0|4985.0|0|63.0|0|0.0|100
0|2022-01-12|5101.0|0|5124.0|0|64.0|0|0.0|100
0|2022-01-13|5101.0|0|5124.0|0|64.0|0|0.0|100
0|2022-01-14|5183.0|0|5229.0|0|65.0|0|0.0|100
0|2022-01-15|5183.0|0|5229.0|0|65.0|0|0.0|100
0|2022-01-16|5183.0|0|5229.0|0|65.0|0|0.0|100
0|2022-01-17|5183.0|0|0.0|100|65.0|0|0.0|100
