|dates|Loudoun_Virginia_UnitedStates.BLS_EmployedPopulation.data|Loudoun_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Loudoun_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Loudoun_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Loudoun_Virginia_UnitedStates.BLS_UnemploymentRate.data|Loudoun_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Loudoun_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Loudoun_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-10-18|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-10-19|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-10-20|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-10-21|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-10-22|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-10-23|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-10-24|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-10-25|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-10-26|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-10-27|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-10-28|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-10-29|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-10-30|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-10-31|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-01|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-02|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-03|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-04|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-05|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-06|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-07|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-08|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-09|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-10|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-11|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-12|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-13|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-14|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-15|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-16|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-17|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-18|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-19|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-20|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-21|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-22|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-23|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-24|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-25|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-26|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-27|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-28|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-29|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-11-30|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-01|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-02|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-03|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-04|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-05|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-06|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-07|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-08|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-09|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-10|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-11|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-12|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-13|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-14|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-15|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-16|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-17|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-18|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-19|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-20|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-21|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-22|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-23|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-24|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-25|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-26|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-27|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-28|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-29|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-30|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2021-12-31|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2022-01-01|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2022-01-02|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2022-01-03|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2022-01-04|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2022-01-05|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2022-01-06|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2022-01-07|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2022-01-08|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2022-01-09|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2022-01-10|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2022-01-11|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2022-01-12|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2022-01-13|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2022-01-14|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2022-01-15|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2022-01-16|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
0|2022-01-17|211280.0|0|7130.0|0|3.264502541092441|0|218410.0|0
