|dates|Winnebago_Wisconsin_UnitedStates.BLS_EmployedPopulation.data|Winnebago_Wisconsin_UnitedStates.BLS_EmployedPopulation.missing|Winnebago_Wisconsin_UnitedStates.BLS_UnemployedPopulation.data|Winnebago_Wisconsin_UnitedStates.BLS_UnemployedPopulation.missing|Winnebago_Wisconsin_UnitedStates.BLS_UnemploymentRate.data|Winnebago_Wisconsin_UnitedStates.BLS_UnemploymentRate.missing|Winnebago_Wisconsin_UnitedStates.BLS_LaborForcePopulation.data|Winnebago_Wisconsin_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-10-18|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-10-19|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-10-20|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-10-21|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-10-22|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-10-23|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-10-24|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-10-25|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-10-26|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-10-27|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-10-28|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-10-29|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-10-30|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-10-31|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-01|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-02|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-03|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-04|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-05|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-06|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-07|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-08|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-09|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-10|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-11|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-12|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-13|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-14|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-15|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-16|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-17|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-18|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-19|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-20|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-21|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-22|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-23|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-24|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-25|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-26|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-27|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-28|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-29|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-11-30|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-01|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-02|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-03|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-04|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-05|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-06|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-07|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-08|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-09|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-10|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-11|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-12|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-13|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-14|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-15|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-16|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-17|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-18|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-19|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-20|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-21|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-22|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-23|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-24|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-25|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-26|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-27|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-28|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-29|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-30|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2021-12-31|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2022-01-01|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2022-01-02|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2022-01-03|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2022-01-04|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2022-01-05|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2022-01-06|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2022-01-07|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2022-01-08|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2022-01-09|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2022-01-10|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2022-01-11|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2022-01-12|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2022-01-13|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2022-01-14|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2022-01-15|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2022-01-16|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
0|2022-01-17|89927.0|0|3150.0|0|3.384294723723369|0|93077.0|0
