|dates|NewLondon_Connecticut_UnitedStates.BLS_EmployedPopulation.data|NewLondon_Connecticut_UnitedStates.BLS_EmployedPopulation.missing|NewLondon_Connecticut_UnitedStates.BLS_UnemployedPopulation.data|NewLondon_Connecticut_UnitedStates.BLS_UnemployedPopulation.missing|NewLondon_Connecticut_UnitedStates.BLS_UnemploymentRate.data|NewLondon_Connecticut_UnitedStates.BLS_UnemploymentRate.missing|NewLondon_Connecticut_UnitedStates.BLS_LaborForcePopulation.data|NewLondon_Connecticut_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-10-18|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-10-19|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-10-20|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-10-21|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-10-22|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-10-23|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-10-24|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-10-25|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-10-26|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-10-27|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-10-28|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-10-29|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-10-30|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-10-31|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-11-01|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-11-02|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-11-03|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-11-04|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-11-05|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-11-06|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-11-07|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-11-08|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-11-09|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-11-10|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-11-11|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-11-12|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-11-13|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-11-14|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-11-15|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-11-16|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-11-17|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-11-18|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-11-19|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-11-20|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-11-21|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-11-22|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-11-23|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-11-24|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-11-25|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-11-26|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-11-27|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
0|2021-11-28|112889.0|0|8013.0|0|6.627681924203074|0|120902.0|0
