|dates|Hoke_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Hoke_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Hoke_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Hoke_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Hoke_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Hoke_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Hoke_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Hoke_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-10-18|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-10-19|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-10-20|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-10-21|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-10-22|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-10-23|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-10-24|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-10-25|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-10-26|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-10-27|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-10-28|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-10-29|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-10-30|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-10-31|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-01|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-02|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-03|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-04|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-05|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-06|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-07|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-08|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-09|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-10|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-11|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-12|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-13|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-14|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-15|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-16|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-17|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-18|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-19|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-20|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-21|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-22|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-23|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-24|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-25|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-26|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-27|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-28|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-29|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-11-30|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-12-01|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-12-02|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-12-03|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-12-04|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-12-05|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-12-06|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-12-07|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
0|2021-12-08|18466.0|0|1200.0|0|6.101901759381674|0|19666.0|0
