|dates|Pulaski_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Pulaski_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Pulaski_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Pulaski_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Pulaski_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Pulaski_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Pulaski_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Pulaski_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-04|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-11-05|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-11-06|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-11-07|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-11-08|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-11-09|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-11-10|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-11-11|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-11-12|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-11-13|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-11-14|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-11-15|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-11-16|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-11-17|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-11-18|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-11-19|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-11-20|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-11-21|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-11-22|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-11-23|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-11-24|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-11-25|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-11-26|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-11-27|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-11-28|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-11-29|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-11-30|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-01|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-02|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-03|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-04|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-05|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-06|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-07|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-08|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-09|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-10|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-11|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-12|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-13|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-14|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-15|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-16|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-17|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-18|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-19|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-20|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-21|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-22|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-23|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-24|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-25|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-26|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-27|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-28|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-29|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-30|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2021-12-31|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2022-01-01|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2022-01-02|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2022-01-03|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2022-01-04|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2022-01-05|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2022-01-06|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2022-01-07|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2022-01-08|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2022-01-09|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2022-01-10|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2022-01-11|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2022-01-12|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2022-01-13|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2022-01-14|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2022-01-15|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2022-01-16|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
0|2022-01-17|23494.0|0|1017.0|0|4.149157521112969|0|24511.0|0
