|dates|Platte_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Platte_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Platte_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Platte_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Platte_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Platte_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Platte_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Platte_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|17079.0|0|486.0|0|2.766865926558497|0|17565.0|0
0|2021-10-18|17079.0|0|486.0|0|2.766865926558497|0|17565.0|0
0|2021-10-19|17079.0|0|486.0|0|2.766865926558497|0|17565.0|0
0|2021-10-20|17079.0|0|486.0|0|2.766865926558497|0|17565.0|0
0|2021-10-21|17079.0|0|486.0|0|2.766865926558497|0|17565.0|0
0|2021-10-22|17079.0|0|486.0|0|2.766865926558497|0|17565.0|0
0|2021-10-23|17079.0|0|486.0|0|2.766865926558497|0|17565.0|0
0|2021-10-24|17079.0|0|486.0|0|2.766865926558497|0|17565.0|0
0|2021-10-25|17079.0|0|486.0|0|2.766865926558497|0|17565.0|0
0|2021-10-26|17079.0|0|486.0|0|2.766865926558497|0|17565.0|0
0|2021-10-27|17079.0|0|486.0|0|2.766865926558497|0|17565.0|0
0|2021-10-28|17079.0|0|486.0|0|2.766865926558497|0|17565.0|0
0|2021-10-29|17079.0|0|486.0|0|2.766865926558497|0|17565.0|0
0|2021-10-30|17079.0|0|486.0|0|2.766865926558497|0|17565.0|0
0|2021-10-31|17079.0|0|486.0|0|2.766865926558497|0|17565.0|0
0|2021-11-01|17079.0|0|486.0|0|2.766865926558497|0|17565.0|0
0|2021-11-02|17079.0|0|486.0|0|2.766865926558497|0|17565.0|0
0|2021-11-03|17079.0|0|486.0|0|2.766865926558497|0|17565.0|0
0|2021-11-04|17079.0|0|486.0|0|2.766865926558497|0|17565.0|0
