|dates|Logan_Kansas_UnitedStates.BLS_EmployedPopulation.data|Logan_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Logan_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Logan_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Logan_Kansas_UnitedStates.BLS_UnemploymentRate.data|Logan_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Logan_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Logan_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-06|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-11-07|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-11-08|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-11-09|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-11-10|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-11-11|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-11-12|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-11-13|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-11-14|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-11-15|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-11-16|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-11-17|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-11-18|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-11-19|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-11-20|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-11-21|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-11-22|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-11-23|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-11-24|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-11-25|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-11-26|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-11-27|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-11-28|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-11-29|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-11-30|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-01|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-02|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-03|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-04|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-05|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-06|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-07|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-08|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-09|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-10|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-11|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-12|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-13|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-14|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-15|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-16|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-17|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-18|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-19|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-20|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-21|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-22|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-23|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-24|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-25|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-26|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-27|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-28|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-29|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-30|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2021-12-31|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2022-01-01|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2022-01-02|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2022-01-03|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2022-01-04|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2022-01-05|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2022-01-06|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2022-01-07|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2022-01-08|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2022-01-09|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2022-01-10|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2022-01-11|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2022-01-12|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2022-01-13|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2022-01-14|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2022-01-15|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2022-01-16|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
0|2022-01-17|1604.0|0|29.0|0|1.7758726270667484|0|1633.0|0
