|dates|Franklin_Washington_UnitedStates.BLS_EmployedPopulation.data|Franklin_Washington_UnitedStates.BLS_EmployedPopulation.missing|Franklin_Washington_UnitedStates.BLS_UnemployedPopulation.data|Franklin_Washington_UnitedStates.BLS_UnemployedPopulation.missing|Franklin_Washington_UnitedStates.BLS_UnemploymentRate.data|Franklin_Washington_UnitedStates.BLS_UnemploymentRate.missing|Franklin_Washington_UnitedStates.BLS_LaborForcePopulation.data|Franklin_Washington_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-11|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-11-12|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-11-13|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-11-14|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-11-15|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-11-16|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-11-17|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-11-18|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-11-19|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-11-20|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-11-21|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-11-22|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-11-23|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-11-24|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-11-25|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-11-26|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-11-27|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-11-28|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-11-29|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-11-30|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-01|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-02|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-03|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-04|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-05|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-06|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-07|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-08|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-09|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-10|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-11|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-12|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-13|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-14|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-15|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-16|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-17|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-18|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-19|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-20|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-21|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-22|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-23|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-24|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-25|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-26|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-27|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-28|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-29|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-30|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2021-12-31|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2022-01-01|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2022-01-02|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2022-01-03|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2022-01-04|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2022-01-05|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2022-01-06|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2022-01-07|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2022-01-08|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2022-01-09|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2022-01-10|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2022-01-11|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2022-01-12|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2022-01-13|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2022-01-14|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2022-01-15|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2022-01-16|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
0|2022-01-17|41988.0|0|2604.0|0|5.839612486544672|0|44592.0|0
