|dates|IndianRiver_Florida_UnitedStates.JHU_ConfirmedCases.data|IndianRiver_Florida_UnitedStates.JHU_ConfirmedCases.missing|IndianRiver_Florida_UnitedStates.NYT_ConfirmedCases.data|IndianRiver_Florida_UnitedStates.NYT_ConfirmedCases.missing|IndianRiver_Florida_UnitedStates.JHU_ConfirmedDeaths.data|IndianRiver_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|IndianRiver_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|IndianRiver_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-30|22385.0|0|22274.0|0|306.0|0|0.0|100
0|2021-12-01|22385.0|0|22274.0|0|306.0|0|0.0|100
0|2021-12-02|22385.0|0|22274.0|0|306.0|0|0.0|100
0|2021-12-03|22439.0|0|22328.0|0|306.0|0|0.0|100
0|2021-12-04|22439.0|0|22328.0|0|306.0|0|0.0|100
0|2021-12-05|22439.0|0|22328.0|0|306.0|0|0.0|100
0|2021-12-06|22439.0|0|22328.0|0|306.0|0|0.0|100
0|2021-12-07|22439.0|0|22328.0|0|306.0|0|0.0|100
0|2021-12-08|22439.0|0|22328.0|0|306.0|0|0.0|100
0|2021-12-09|22439.0|0|22328.0|0|306.0|0|0.0|100
0|2021-12-10|22510.0|0|22399.0|0|306.0|0|0.0|100
0|2021-12-11|22510.0|0|22399.0|0|306.0|0|0.0|100
0|2021-12-12|22510.0|0|22399.0|0|306.0|0|0.0|100
0|2021-12-13|22510.0|0|22399.0|0|306.0|0|0.0|100
0|2021-12-14|22510.0|0|22399.0|0|306.0|0|0.0|100
0|2021-12-15|22510.0|0|22399.0|0|306.0|0|0.0|100
0|2021-12-16|22510.0|0|22399.0|0|306.0|0|0.0|100
0|2021-12-17|22581.0|0|22470.0|0|306.0|0|0.0|100
0|2021-12-18|22581.0|0|22470.0|0|306.0|0|0.0|100
0|2021-12-19|22581.0|0|22470.0|0|306.0|0|0.0|100
0|2021-12-20|22581.0|0|22470.0|0|306.0|0|0.0|100
0|2021-12-21|22581.0|0|22470.0|0|306.0|0|0.0|100
0|2021-12-22|22581.0|0|22470.0|0|306.0|0|0.0|100
0|2021-12-23|22581.0|0|22470.0|0|306.0|0|0.0|100
0|2021-12-24|22581.0|0|22684.0|0|306.0|0|0.0|100
0|2021-12-25|22795.0|0|22684.0|0|306.0|0|0.0|100
0|2021-12-26|22795.0|0|22684.0|0|306.0|0|0.0|100
0|2021-12-27|22795.0|0|22684.0|0|306.0|0|0.0|100
0|2021-12-28|22795.0|0|22684.0|0|306.0|0|0.0|100
0|2021-12-29|22795.0|0|22684.0|0|306.0|0|0.0|100
0|2021-12-30|22795.0|0|22684.0|0|306.0|0|0.0|100
0|2021-12-31|23455.0|0|23344.0|0|306.0|0|0.0|100
0|2022-01-01|23455.0|0|23344.0|0|306.0|0|0.0|100
0|2022-01-02|23455.0|0|23344.0|0|306.0|0|0.0|100
0|2022-01-03|23455.0|0|23344.0|0|306.0|0|0.0|100
0|2022-01-04|23455.0|0|23344.0|0|306.0|0|0.0|100
0|2022-01-05|23455.0|0|23344.0|0|306.0|0|0.0|100
0|2022-01-06|23455.0|0|23344.0|0|306.0|0|0.0|100
0|2022-01-07|24859.0|0|24748.0|0|306.0|0|0.0|100
0|2022-01-08|24859.0|0|24748.0|0|306.0|0|0.0|100
0|2022-01-09|24859.0|0|24748.0|0|306.0|0|0.0|100
0|2022-01-10|24859.0|0|24748.0|0|306.0|0|0.0|100
0|2022-01-11|24859.0|0|24748.0|0|306.0|0|0.0|100
0|2022-01-12|24859.0|0|24748.0|0|575.0|0|0.0|100
0|2022-01-13|24859.0|0|24748.0|0|575.0|0|0.0|100
0|2022-01-14|24859.0|0|27002.0|0|575.0|0|0.0|100
0|2022-01-15|27113.0|0|27002.0|0|575.0|0|0.0|100
0|2022-01-16|27113.0|0|27002.0|0|575.0|0|0.0|100
0|2022-01-17|27113.0|0|0.0|100|575.0|0|0.0|100
