|dates|Jefferson_Missouri_UnitedStates.BLS_EmployedPopulation.data|Jefferson_Missouri_UnitedStates.BLS_EmployedPopulation.missing|Jefferson_Missouri_UnitedStates.BLS_UnemployedPopulation.data|Jefferson_Missouri_UnitedStates.BLS_UnemployedPopulation.missing|Jefferson_Missouri_UnitedStates.BLS_UnemploymentRate.data|Jefferson_Missouri_UnitedStates.BLS_UnemploymentRate.missing|Jefferson_Missouri_UnitedStates.BLS_LaborForcePopulation.data|Jefferson_Missouri_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-10-18|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-10-19|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-10-20|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-10-21|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-10-22|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-10-23|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-10-24|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-10-25|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-10-26|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-10-27|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-10-28|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-10-29|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-10-30|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-10-31|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-01|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-02|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-03|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-04|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-05|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-06|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-07|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-08|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-09|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-10|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-11|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-12|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-13|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-14|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-15|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-16|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-17|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-18|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-19|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-20|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-21|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-22|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-23|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-24|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-25|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-26|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-27|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-28|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-29|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-11-30|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-01|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-02|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-03|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-04|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-05|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-06|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-07|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-08|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-09|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-10|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-11|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-12|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-13|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-14|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-15|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-16|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-17|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-18|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-19|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-20|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-21|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-22|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-23|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-24|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-25|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-26|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-27|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
0|2021-12-28|112905.0|0|4810.0|0|4.086140254003313|0|117715.0|0
