|dates|Broward_Florida_UnitedStates.JHU_ConfirmedCases.data|Broward_Florida_UnitedStates.JHU_ConfirmedCases.missing|Broward_Florida_UnitedStates.NYT_ConfirmedCases.data|Broward_Florida_UnitedStates.NYT_ConfirmedCases.missing|Broward_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Broward_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Broward_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Broward_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-10-17|357110.0|0|354108.0|0|3079.0|0|0.0|100
0|2021-10-18|357110.0|0|354108.0|0|3079.0|0|0.0|100
0|2021-10-19|357110.0|0|354108.0|0|3079.0|0|0.0|100
0|2021-10-20|357110.0|0|354108.0|0|3079.0|0|0.0|100
0|2021-10-21|357110.0|0|354108.0|0|3079.0|0|0.0|100
0|2021-10-22|358582.0|0|355580.0|0|3079.0|0|0.0|100
0|2021-10-23|358582.0|0|355580.0|0|3079.0|0|0.0|100
0|2021-10-24|358582.0|0|355580.0|0|3079.0|0|0.0|100
0|2021-10-25|358582.0|0|355580.0|0|3079.0|0|0.0|100
0|2021-10-26|358582.0|0|355580.0|0|3079.0|0|0.0|100
0|2021-10-27|358582.0|0|355580.0|0|3079.0|0|0.0|100
0|2021-10-28|358582.0|0|355580.0|0|3079.0|0|0.0|100
0|2021-10-29|359760.0|0|356758.0|0|3079.0|0|0.0|100
0|2021-10-30|359760.0|0|356758.0|0|3079.0|0|0.0|100
0|2021-10-31|359760.0|0|356758.0|0|3079.0|0|0.0|100
0|2021-11-01|359760.0|0|356758.0|0|3079.0|0|0.0|100
0|2021-11-02|359760.0|0|356758.0|0|3079.0|0|0.0|100
0|2021-11-03|359760.0|0|356758.0|0|3079.0|0|0.0|100
0|2021-11-04|359760.0|0|356758.0|0|3079.0|0|0.0|100
0|2021-11-05|360798.0|0|357796.0|0|3079.0|0|0.0|100
0|2021-11-06|360798.0|0|357796.0|0|3079.0|0|0.0|100
0|2021-11-07|360798.0|0|357796.0|0|3079.0|0|0.0|100
0|2021-11-08|360798.0|0|357796.0|0|3079.0|0|0.0|100
0|2021-11-09|360798.0|0|357796.0|0|3079.0|0|0.0|100
0|2021-11-10|360798.0|0|357796.0|0|3079.0|0|0.0|100
0|2021-11-11|360798.0|0|357796.0|0|3079.0|0|0.0|100
0|2021-11-12|361781.0|0|358779.0|0|3079.0|0|0.0|100
0|2021-11-13|361781.0|0|358779.0|0|3079.0|0|0.0|100
0|2021-11-14|361781.0|0|358779.0|0|3079.0|0|0.0|100
0|2021-11-15|361781.0|0|358779.0|0|3079.0|0|0.0|100
0|2021-11-16|361781.0|0|358779.0|0|3079.0|0|0.0|100
0|2021-11-17|361781.0|0|358779.0|0|3079.0|0|0.0|100
0|2021-11-18|361781.0|0|358779.0|0|3079.0|0|0.0|100
0|2021-11-19|362721.0|0|359719.0|0|3079.0|0|0.0|100
0|2021-11-20|362721.0|0|359719.0|0|3079.0|0|0.0|100
0|2021-11-21|362721.0|0|359719.0|0|3079.0|0|0.0|100
0|2021-11-22|362721.0|0|359719.0|0|3079.0|0|0.0|100
0|2021-11-23|362721.0|0|359719.0|0|3079.0|0|0.0|100
0|2021-11-24|362721.0|0|359719.0|0|3079.0|0|0.0|100
0|2021-11-25|362721.0|0|359719.0|0|3079.0|0|0.0|100
0|2021-11-26|362721.0|0|359719.0|0|3079.0|0|0.0|100
0|2021-11-27|362721.0|0|359719.0|0|3079.0|0|0.0|100
0|2021-11-28|362721.0|0|359719.0|0|3079.0|0|0.0|100
0|2021-11-29|362721.0|0|359719.0|0|3079.0|0|0.0|100
0|2021-11-30|363511.0|0|360509.0|0|3079.0|0|0.0|100
0|2021-12-01|363511.0|0|360509.0|0|3079.0|0|0.0|100
0|2021-12-02|363511.0|0|360509.0|0|3079.0|0|0.0|100
0|2021-12-03|364555.0|0|361553.0|0|3079.0|0|0.0|100
0|2021-12-04|364555.0|0|361553.0|0|3079.0|0|0.0|100
0|2021-12-05|364555.0|0|361553.0|0|3079.0|0|0.0|100
0|2021-12-06|364555.0|0|361553.0|0|3079.0|0|0.0|100
0|2021-12-07|364555.0|0|361553.0|0|3079.0|0|0.0|100
0|2021-12-08|364555.0|0|361553.0|0|3079.0|0|0.0|100
0|2021-12-09|364555.0|0|361553.0|0|3079.0|0|0.0|100
0|2021-12-10|366003.0|0|363001.0|0|3079.0|0|0.0|100
0|2021-12-11|366003.0|0|363001.0|0|3079.0|0|0.0|100
0|2021-12-12|366003.0|0|363001.0|0|3079.0|0|0.0|100
0|2021-12-13|366003.0|0|363001.0|0|3079.0|0|0.0|100
0|2021-12-14|366003.0|0|363001.0|0|3079.0|0|0.0|100
0|2021-12-15|366003.0|0|363001.0|0|3079.0|0|0.0|100
0|2021-12-16|366003.0|0|363001.0|0|3079.0|0|0.0|100
0|2021-12-17|370708.0|0|367706.0|0|3079.0|0|0.0|100
0|2021-12-18|370708.0|0|367706.0|0|3079.0|0|0.0|100
0|2021-12-19|370708.0|0|367706.0|0|3079.0|0|0.0|100
0|2021-12-20|370708.0|0|367706.0|0|3079.0|0|0.0|100
0|2021-12-21|370708.0|0|367706.0|0|3079.0|0|0.0|100
0|2021-12-22|370708.0|0|367706.0|0|3079.0|0|0.0|100
0|2021-12-23|370708.0|0|367706.0|0|3079.0|0|0.0|100
0|2021-12-24|370708.0|0|391238.0|0|3079.0|0|0.0|100
0|2021-12-25|394240.0|0|391238.0|0|3079.0|0|0.0|100
0|2021-12-26|394240.0|0|391238.0|0|3079.0|0|0.0|100
0|2021-12-27|394240.0|0|391238.0|0|3079.0|0|0.0|100
0|2021-12-28|394240.0|0|391238.0|0|3079.0|0|0.0|100
0|2021-12-29|394240.0|0|391238.0|0|3079.0|0|0.0|100
0|2021-12-30|394240.0|0|391238.0|0|3079.0|0|0.0|100
0|2021-12-31|442977.0|0|439975.0|0|3079.0|0|0.0|100
0|2022-01-01|442977.0|0|439975.0|0|3079.0|0|0.0|100
0|2022-01-02|442977.0|0|439975.0|0|3079.0|0|0.0|100
0|2022-01-03|442977.0|0|439975.0|0|3079.0|0|0.0|100
0|2022-01-04|442977.0|0|439975.0|0|3079.0|0|0.0|100
0|2022-01-05|442977.0|0|439975.0|0|3079.0|0|0.0|100
0|2022-01-06|442977.0|0|439975.0|0|3079.0|0|0.0|100
0|2022-01-07|493231.0|0|490229.0|0|3079.0|0|0.0|100
0|2022-01-08|493231.0|0|490229.0|0|3079.0|0|0.0|100
