|dates|Barton_Missouri_UnitedStates.JHU_ConfirmedCases.data|Barton_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Barton_Missouri_UnitedStates.NYT_ConfirmedCases.data|Barton_Missouri_UnitedStates.NYT_ConfirmedCases.missing|Barton_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Barton_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Barton_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Barton_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-01|1875.0|0|1875.0|0|31.0|0|0.0|100
0|2021-12-02|1875.0|0|1879.0|0|31.0|0|0.0|100
0|2021-12-03|1879.0|0|1879.0|0|39.0|0|0.0|100
0|2021-12-04|1884.0|0|1884.0|0|39.0|0|0.0|100
0|2021-12-05|1884.0|0|1884.0|0|39.0|0|0.0|100
0|2021-12-06|1887.0|0|1887.0|0|39.0|0|0.0|100
0|2021-12-07|1891.0|0|1891.0|0|40.0|0|0.0|100
0|2021-12-08|1897.0|0|1897.0|0|40.0|0|0.0|100
0|2021-12-09|1902.0|0|1902.0|0|40.0|0|0.0|100
0|2021-12-10|1907.0|0|1907.0|0|40.0|0|0.0|100
0|2021-12-11|1917.0|0|1917.0|0|40.0|0|0.0|100
0|2021-12-12|1922.0|0|1922.0|0|40.0|0|0.0|100
0|2021-12-13|1923.0|0|1923.0|0|40.0|0|0.0|100
0|2021-12-14|1923.0|0|1924.0|0|40.0|0|0.0|100
0|2021-12-15|1929.0|0|1929.0|0|40.0|0|0.0|100
0|2021-12-16|1937.0|0|1937.0|0|40.0|0|0.0|100
0|2021-12-17|1941.0|0|1941.0|0|40.0|0|0.0|100
0|2021-12-18|1947.0|0|1947.0|0|40.0|0|0.0|100
0|2021-12-19|1949.0|0|1949.0|0|40.0|0|0.0|100
0|2021-12-20|1953.0|0|1953.0|0|40.0|0|0.0|100
0|2021-12-21|1956.0|0|1956.0|0|40.0|0|0.0|100
0|2021-12-22|1961.0|0|1961.0|0|40.0|0|0.0|100
0|2021-12-23|1980.0|0|1980.0|0|40.0|0|0.0|100
0|2021-12-24|1980.0|0|1980.0|0|40.0|0|0.0|100
0|2021-12-25|1980.0|0|1980.0|0|40.0|0|0.0|100
0|2021-12-26|1980.0|0|1980.0|0|40.0|0|0.0|100
0|2021-12-27|2003.0|0|2003.0|0|40.0|0|0.0|100
0|2021-12-28|2006.0|0|2006.0|0|41.0|0|0.0|100
0|2021-12-29|2015.0|0|2015.0|0|42.0|0|0.0|100
0|2021-12-30|2026.0|0|2026.0|0|42.0|0|0.0|100
0|2021-12-31|2026.0|0|2026.0|0|42.0|0|0.0|100
0|2022-01-01|2026.0|0|2026.0|0|42.0|0|0.0|100
0|2022-01-02|2026.0|0|2026.0|0|42.0|0|0.0|100
0|2022-01-03|2026.0|0|2067.0|0|42.0|0|0.0|100
0|2022-01-04|2079.0|0|2079.0|0|42.0|0|0.0|100
0|2022-01-05|2102.0|0|2102.0|0|42.0|0|0.0|100
0|2022-01-06|2110.0|0|2110.0|0|42.0|0|0.0|100
0|2022-01-07|2121.0|0|2121.0|0|42.0|0|0.0|100
0|2022-01-08|2138.0|0|2138.0|0|42.0|0|0.0|100
0|2022-01-09|2149.0|0|2149.0|0|42.0|0|0.0|100
0|2022-01-10|2152.0|0|2152.0|0|42.0|0|0.0|100
0|2022-01-11|2165.0|0|2165.0|0|42.0|0|0.0|100
0|2022-01-12|2180.0|0|2180.0|0|42.0|0|0.0|100
0|2022-01-13|2180.0|0|2202.0|0|42.0|0|0.0|100
0|2022-01-14|2230.0|0|2230.0|0|42.0|0|0.0|100
0|2022-01-15|2261.0|0|2261.0|0|42.0|0|0.0|100
0|2022-01-16|2261.0|0|2261.0|0|42.0|0|0.0|100
0|2022-01-17|2261.0|0|0.0|100|42.0|0|0.0|100
