|dates|Sandusky_Ohio_UnitedStates.JHU_ConfirmedCases.data|Sandusky_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Sandusky_Ohio_UnitedStates.NYT_ConfirmedCases.data|Sandusky_Ohio_UnitedStates.NYT_ConfirmedCases.missing|Sandusky_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Sandusky_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Sandusky_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Sandusky_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-09|8335.0|0|8335.0|0|157.0|0|0.0|100
0|2021-11-10|8376.0|0|8376.0|0|157.0|0|0.0|100
0|2021-11-11|8408.0|0|8408.0|0|157.0|0|0.0|100
0|2021-11-12|8443.0|0|8443.0|0|163.0|0|0.0|100
0|2021-11-13|8481.0|0|8481.0|0|163.0|0|0.0|100
0|2021-11-14|8508.0|0|8508.0|0|163.0|0|0.0|100
0|2021-11-15|8559.0|0|8559.0|0|163.0|0|0.0|100
0|2021-11-16|8593.0|0|8593.0|0|164.0|0|0.0|100
0|2021-11-17|8641.0|0|8641.0|0|164.0|0|0.0|100
0|2021-11-18|8684.0|0|8684.0|0|164.0|0|0.0|100
0|2021-11-19|8721.0|0|8721.0|0|164.0|0|0.0|100
0|2021-11-20|8748.0|0|8748.0|0|164.0|0|0.0|100
0|2021-11-21|8764.0|0|8764.0|0|164.0|0|0.0|100
0|2021-11-22|8789.0|0|8789.0|0|164.0|0|0.0|100
0|2021-11-23|8827.0|0|8827.0|0|166.0|0|0.0|100
0|2021-11-24|8875.0|0|8875.0|0|166.0|0|0.0|100
0|2021-11-25|8875.0|0|8875.0|0|166.0|0|0.0|100
0|2021-11-26|8917.0|0|8917.0|0|166.0|0|0.0|100
0|2021-11-27|8917.0|0|8981.0|0|166.0|0|0.0|100
0|2021-11-28|9012.0|0|9012.0|0|166.0|0|0.0|100
0|2021-11-29|9068.0|0|9068.0|0|166.0|0|0.0|100
0|2021-11-30|9106.0|0|9106.0|0|166.0|0|0.0|100
0|2021-12-01|9178.0|0|9178.0|0|166.0|0|0.0|100
0|2021-12-02|9272.0|0|9272.0|0|166.0|0|0.0|100
0|2021-12-03|9348.0|0|9348.0|0|166.0|0|0.0|100
0|2021-12-04|9387.0|0|9387.0|0|166.0|0|0.0|100
0|2021-12-05|9428.0|0|9428.0|0|166.0|0|0.0|100
0|2021-12-06|9465.0|0|9465.0|0|166.0|0|0.0|100
0|2021-12-07|9498.0|0|9498.0|0|167.0|0|0.0|100
0|2021-12-08|9561.0|0|9561.0|0|167.0|0|0.0|100
0|2021-12-09|9609.0|0|9609.0|0|167.0|0|0.0|100
0|2021-12-10|9658.0|0|9658.0|0|176.0|0|0.0|100
0|2021-12-11|9712.0|0|9712.0|0|176.0|0|0.0|100
0|2021-12-12|9743.0|0|9743.0|0|176.0|0|0.0|100
0|2021-12-13|9778.0|0|9778.0|0|176.0|0|0.0|100
0|2021-12-14|9778.0|0|9823.0|0|176.0|0|0.0|100
0|2021-12-15|9868.0|0|9868.0|0|176.0|0|0.0|100
0|2021-12-16|9890.0|0|9890.0|0|176.0|0|0.0|100
0|2021-12-17|9932.0|0|9932.0|0|177.0|0|0.0|100
0|2021-12-18|9965.0|0|9965.0|0|177.0|0|0.0|100
0|2021-12-19|9993.0|0|9993.0|0|177.0|0|0.0|100
0|2021-12-20|10007.0|0|10007.0|0|177.0|0|0.0|100
0|2021-12-21|10038.0|0|10038.0|0|181.0|0|0.0|100
0|2021-12-22|10070.0|0|10070.0|0|181.0|0|0.0|100
0|2021-12-23|10108.0|0|10108.0|0|181.0|0|0.0|100
0|2021-12-24|10151.0|0|10151.0|0|183.0|0|0.0|100
0|2021-12-25|10151.0|0|10151.0|0|183.0|0|0.0|100
0|2021-12-26|10220.0|0|10220.0|0|183.0|0|0.0|100
0|2021-12-27|10230.0|0|10230.0|0|183.0|0|0.0|100
0|2021-12-28|10300.0|0|10300.0|0|184.0|0|0.0|100
0|2021-12-29|10385.0|0|10385.0|0|184.0|0|0.0|100
0|2021-12-30|10488.0|0|10488.0|0|184.0|0|0.0|100
0|2021-12-31|10622.0|0|10622.0|0|192.0|0|0.0|100
0|2022-01-01|10622.0|0|10622.0|0|192.0|0|0.0|100
0|2022-01-02|10789.0|0|10789.0|0|192.0|0|0.0|100
0|2022-01-03|10896.0|0|10896.0|0|192.0|0|0.0|100
0|2022-01-04|11021.0|0|11021.0|0|193.0|0|0.0|100
0|2022-01-05|11124.0|0|11124.0|0|193.0|0|0.0|100
0|2022-01-06|11198.0|0|11198.0|0|193.0|0|0.0|100
0|2022-01-07|11288.0|0|11288.0|0|194.0|0|0.0|100
0|2022-01-08|11440.0|0|11440.0|0|194.0|0|0.0|100
0|2022-01-09|11500.0|0|11500.0|0|194.0|0|0.0|100
0|2022-01-10|11604.0|0|11604.0|0|194.0|0|0.0|100
0|2022-01-11|11720.0|0|11720.0|0|196.0|0|0.0|100
0|2022-01-12|11861.0|0|11861.0|0|196.0|0|0.0|100
0|2022-01-13|11861.0|0|11978.0|0|196.0|0|0.0|100
0|2022-01-14|12234.0|0|12234.0|0|197.0|0|0.0|100
0|2022-01-15|12527.0|0|12527.0|0|197.0|0|0.0|100
0|2022-01-16|12633.0|0|12633.0|0|197.0|0|0.0|100
0|2022-01-17|12770.0|0|0.0|100|197.0|0|0.0|100
