|dates|Rusk_Texas_UnitedStates.BLS_EmployedPopulation.data|Rusk_Texas_UnitedStates.BLS_EmployedPopulation.missing|Rusk_Texas_UnitedStates.BLS_UnemployedPopulation.data|Rusk_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Rusk_Texas_UnitedStates.BLS_UnemploymentRate.data|Rusk_Texas_UnitedStates.BLS_UnemploymentRate.missing|Rusk_Texas_UnitedStates.BLS_LaborForcePopulation.data|Rusk_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-10-18|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-10-19|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-10-20|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-10-21|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-10-22|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-10-23|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-10-24|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-10-25|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-10-26|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-10-27|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-10-28|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-10-29|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-10-30|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-10-31|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-11-01|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-11-02|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-11-03|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-11-04|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-11-05|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-11-06|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-11-07|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-11-08|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-11-09|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-11-10|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-11-11|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-11-12|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-11-13|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-11-14|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-11-15|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-11-16|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-11-17|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-11-18|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-11-19|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-11-20|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-11-21|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-11-22|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-11-23|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-11-24|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-11-25|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
0|2021-11-26|20752.0|0|1377.0|0|6.222603823037643|0|22129.0|0
