|dates|Westmoreland_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Westmoreland_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Westmoreland_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Westmoreland_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Westmoreland_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Westmoreland_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Westmoreland_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Westmoreland_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-15|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-11-16|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-11-17|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-11-18|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-11-19|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-11-20|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-11-21|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-11-22|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-11-23|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-11-24|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-11-25|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-11-26|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-11-27|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-11-28|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-11-29|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-11-30|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-01|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-02|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-03|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-04|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-05|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-06|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-07|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-08|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-09|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-10|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-11|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-12|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-13|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-14|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-15|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-16|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-17|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-18|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-19|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-20|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-21|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-22|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-23|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-24|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-25|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-26|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-27|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-28|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-29|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-30|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2021-12-31|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2022-01-01|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2022-01-02|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2022-01-03|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2022-01-04|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2022-01-05|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2022-01-06|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2022-01-07|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2022-01-08|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2022-01-09|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2022-01-10|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2022-01-11|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2022-01-12|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2022-01-13|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2022-01-14|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2022-01-15|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2022-01-16|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
0|2022-01-17|163152.0|0|9803.0|0|5.667948310254112|0|172955.0|0
