|dates|Cochise_Arizona_UnitedStates.BLS_EmployedPopulation.data|Cochise_Arizona_UnitedStates.BLS_EmployedPopulation.missing|Cochise_Arizona_UnitedStates.BLS_UnemployedPopulation.data|Cochise_Arizona_UnitedStates.BLS_UnemployedPopulation.missing|Cochise_Arizona_UnitedStates.BLS_UnemploymentRate.data|Cochise_Arizona_UnitedStates.BLS_UnemploymentRate.missing|Cochise_Arizona_UnitedStates.BLS_LaborForcePopulation.data|Cochise_Arizona_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-10-18|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-10-19|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-10-20|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-10-21|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-10-22|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-10-23|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-10-24|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-10-25|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-10-26|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-10-27|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-10-28|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-10-29|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-10-30|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-10-31|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-11-01|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-11-02|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-11-03|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-11-04|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-11-05|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-11-06|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-11-07|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-11-08|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-11-09|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-11-10|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-11-11|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-11-12|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-11-13|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-11-14|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-11-15|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-11-16|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-11-17|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-11-18|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-11-19|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-11-20|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-11-21|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-11-22|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-11-23|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-11-24|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-11-25|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-11-26|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
0|2021-11-27|49220.0|0|3369.0|0|6.406282682690296|0|52589.0|0
