|dates|Brooks_Georgia_UnitedStates.JHU_ConfirmedCases.data|Brooks_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Brooks_Georgia_UnitedStates.NYT_ConfirmedCases.data|Brooks_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Brooks_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Brooks_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Brooks_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Brooks_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-18|2431.0|0|2435.0|0|72.0|0|0.0|100
0|2021-11-19|2433.0|0|2437.0|0|72.0|0|0.0|100
0|2021-11-20|2433.0|0|2437.0|0|72.0|0|0.0|100
0|2021-11-21|2433.0|0|2437.0|0|72.0|0|0.0|100
0|2021-11-22|2432.0|0|2436.0|0|73.0|0|0.0|100
0|2021-11-23|2433.0|0|2437.0|0|73.0|0|0.0|100
0|2021-11-24|2433.0|0|2437.0|0|73.0|0|0.0|100
0|2021-11-25|2433.0|0|2437.0|0|73.0|0|0.0|100
0|2021-11-26|2433.0|0|2437.0|0|73.0|0|0.0|100
0|2021-11-27|2433.0|0|2437.0|0|73.0|0|0.0|100
0|2021-11-28|2433.0|0|2437.0|0|73.0|0|0.0|100
0|2021-11-29|2436.0|0|2440.0|0|73.0|0|0.0|100
0|2021-11-30|2437.0|0|2441.0|0|73.0|0|0.0|100
0|2021-12-01|2437.0|0|2441.0|0|73.0|0|0.0|100
0|2021-12-02|2437.0|0|2442.0|0|73.0|0|0.0|100
0|2021-12-03|2438.0|0|2442.0|0|73.0|0|0.0|100
0|2021-12-04|2438.0|0|2442.0|0|73.0|0|0.0|100
0|2021-12-05|2438.0|0|2442.0|0|73.0|0|0.0|100
0|2021-12-06|2441.0|0|2445.0|0|73.0|0|0.0|100
0|2021-12-07|2441.0|0|2445.0|0|73.0|0|0.0|100
0|2021-12-08|2446.0|0|2450.0|0|73.0|0|0.0|100
0|2021-12-09|2448.0|0|2452.0|0|73.0|0|0.0|100
0|2021-12-10|2449.0|0|2453.0|0|73.0|0|0.0|100
0|2021-12-11|2449.0|0|2453.0|0|73.0|0|0.0|100
0|2021-12-12|2449.0|0|2453.0|0|73.0|0|0.0|100
0|2021-12-13|2450.0|0|2454.0|0|73.0|0|0.0|100
0|2021-12-14|2450.0|0|2454.0|0|73.0|0|0.0|100
0|2021-12-15|2450.0|0|2454.0|0|73.0|0|0.0|100
0|2021-12-16|2449.0|0|2453.0|0|73.0|0|0.0|100
0|2021-12-17|2449.0|0|2453.0|0|73.0|0|0.0|100
0|2021-12-18|2449.0|0|2453.0|0|73.0|0|0.0|100
0|2021-12-19|2449.0|0|2453.0|0|73.0|0|0.0|100
0|2021-12-20|2452.0|0|2456.0|0|73.0|0|0.0|100
0|2021-12-21|2452.0|0|2456.0|0|73.0|0|0.0|100
0|2021-12-22|2452.0|0|2456.0|0|74.0|0|0.0|100
0|2021-12-23|2454.0|0|2458.0|0|74.0|0|0.0|100
0|2021-12-24|2456.0|0|2460.0|0|74.0|0|0.0|100
0|2021-12-25|2456.0|0|2460.0|0|74.0|0|0.0|100
0|2021-12-26|2456.0|0|2460.0|0|74.0|0|0.0|100
0|2021-12-27|2461.0|0|2466.0|0|75.0|0|0.0|100
0|2021-12-28|2468.0|0|2473.0|0|75.0|0|0.0|100
0|2021-12-29|2474.0|0|2479.0|0|75.0|0|0.0|100
0|2021-12-30|2494.0|0|2499.0|0|75.0|0|0.0|100
0|2021-12-31|2510.0|0|2515.0|0|75.0|0|0.0|100
0|2022-01-01|2510.0|0|2515.0|0|75.0|0|0.0|100
0|2022-01-02|2510.0|0|2515.0|0|75.0|0|0.0|100
0|2022-01-03|2510.0|0|2515.0|0|75.0|0|0.0|100
0|2022-01-04|2565.0|0|2570.0|0|75.0|0|0.0|100
0|2022-01-05|2598.0|0|2603.0|0|75.0|0|0.0|100
0|2022-01-06|2598.0|0|2603.0|0|75.0|0|0.0|100
0|2022-01-07|2598.0|0|2603.0|0|75.0|0|0.0|100
0|2022-01-08|2598.0|0|2603.0|0|75.0|0|0.0|100
0|2022-01-09|2598.0|0|2603.0|0|75.0|0|0.0|100
0|2022-01-10|2715.0|0|2720.0|0|76.0|0|0.0|100
0|2022-01-11|2770.0|0|2775.0|0|76.0|0|0.0|100
0|2022-01-12|2792.0|0|2797.0|0|76.0|0|0.0|100
0|2022-01-13|2792.0|0|2812.0|0|76.0|0|0.0|100
0|2022-01-14|2818.0|0|2823.0|0|76.0|0|0.0|100
0|2022-01-15|2818.0|0|2823.0|0|76.0|0|0.0|100
0|2022-01-16|2818.0|0|2823.0|0|76.0|0|0.0|100
0|2022-01-17|2857.0|0|0.0|100|76.0|0|0.0|100
