|dates|Lincoln_Nevada_UnitedStates.JHU_ConfirmedCases.data|Lincoln_Nevada_UnitedStates.JHU_ConfirmedCases.missing|Lincoln_Nevada_UnitedStates.NYT_ConfirmedCases.data|Lincoln_Nevada_UnitedStates.NYT_ConfirmedCases.missing|Lincoln_Nevada_UnitedStates.JHU_ConfirmedDeaths.data|Lincoln_Nevada_UnitedStates.JHU_ConfirmedDeaths.missing|Lincoln_Nevada_UnitedStates.JHU_ConfirmedRecoveries.data|Lincoln_Nevada_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-13|646.0|0|690.0|0|5.0|0|0.0|100
0|2021-11-14|646.0|0|690.0|0|5.0|0|0.0|100
0|2021-11-15|646.0|0|690.0|0|5.0|0|0.0|100
0|2021-11-16|655.0|0|703.0|0|5.0|0|0.0|100
0|2021-11-17|655.0|0|703.0|0|5.0|0|0.0|100
0|2021-11-18|655.0|0|703.0|0|5.0|0|0.0|100
0|2021-11-19|655.0|0|703.0|0|5.0|0|0.0|100
0|2021-11-20|655.0|0|703.0|0|5.0|0|0.0|100
0|2021-11-21|655.0|0|703.0|0|5.0|0|0.0|100
0|2021-11-22|657.0|0|706.0|0|5.0|0|0.0|100
0|2021-11-23|657.0|0|707.0|0|5.0|0|0.0|100
0|2021-11-24|657.0|0|707.0|0|5.0|0|0.0|100
0|2021-11-25|657.0|0|707.0|0|5.0|0|0.0|100
0|2021-11-26|657.0|0|707.0|0|5.0|0|0.0|100
0|2021-11-27|657.0|0|707.0|0|5.0|0|0.0|100
0|2021-11-28|657.0|0|707.0|0|5.0|0|0.0|100
0|2021-11-29|657.0|0|707.0|0|5.0|0|0.0|100
0|2021-11-30|660.0|0|711.0|0|5.0|0|0.0|100
0|2021-12-01|660.0|0|711.0|0|5.0|0|0.0|100
0|2021-12-02|660.0|0|711.0|0|5.0|0|0.0|100
0|2021-12-03|660.0|0|711.0|0|5.0|0|0.0|100
0|2021-12-04|660.0|0|711.0|0|5.0|0|0.0|100
0|2021-12-05|660.0|0|711.0|0|5.0|0|0.0|100
0|2021-12-06|660.0|0|711.0|0|5.0|0|0.0|100
0|2021-12-07|660.0|0|711.0|0|5.0|0|0.0|100
0|2021-12-08|660.0|0|711.0|0|5.0|0|0.0|100
0|2021-12-09|663.0|0|714.0|0|5.0|0|0.0|100
0|2021-12-10|664.0|0|715.0|0|5.0|0|0.0|100
0|2021-12-11|664.0|0|715.0|0|5.0|0|0.0|100
0|2021-12-12|664.0|0|715.0|0|5.0|0|0.0|100
0|2021-12-13|665.0|0|716.0|0|5.0|0|0.0|100
0|2021-12-14|665.0|0|717.0|0|5.0|0|0.0|100
0|2021-12-15|666.0|0|718.0|0|5.0|0|0.0|100
0|2021-12-16|666.0|0|718.0|0|5.0|0|0.0|100
0|2021-12-17|666.0|0|718.0|0|5.0|0|0.0|100
0|2021-12-18|666.0|0|718.0|0|5.0|0|0.0|100
0|2021-12-19|666.0|0|718.0|0|5.0|0|0.0|100
0|2021-12-20|666.0|0|718.0|0|5.0|0|0.0|100
0|2021-12-21|666.0|0|718.0|0|5.0|0|0.0|100
0|2021-12-22|670.0|0|723.0|0|5.0|0|0.0|100
0|2021-12-23|670.0|0|723.0|0|5.0|0|0.0|100
0|2021-12-24|670.0|0|723.0|0|5.0|0|0.0|100
0|2021-12-25|670.0|0|723.0|0|5.0|0|0.0|100
0|2021-12-26|670.0|0|723.0|0|5.0|0|0.0|100
0|2021-12-27|672.0|0|728.0|0|5.0|0|0.0|100
0|2021-12-28|672.0|0|729.0|0|5.0|0|0.0|100
0|2021-12-29|674.0|0|732.0|0|5.0|0|0.0|100
0|2021-12-30|676.0|0|736.0|0|5.0|0|0.0|100
0|2021-12-31|676.0|0|736.0|0|5.0|0|0.0|100
0|2022-01-01|676.0|0|736.0|0|5.0|0|0.0|100
0|2022-01-02|676.0|0|736.0|0|5.0|0|0.0|100
0|2022-01-03|676.0|0|737.0|0|5.0|0|0.0|100
0|2022-01-04|676.0|0|747.0|0|5.0|0|0.0|100
0|2022-01-05|676.0|0|753.0|0|5.0|0|0.0|100
0|2022-01-06|681.0|0|758.0|0|5.0|0|0.0|100
0|2022-01-07|681.0|0|758.0|0|5.0|0|0.0|100
0|2022-01-08|681.0|0|758.0|0|5.0|0|0.0|100
0|2022-01-09|681.0|0|758.0|0|5.0|0|0.0|100
0|2022-01-10|676.0|0|755.0|0|5.0|0|0.0|100
0|2022-01-11|678.0|0|780.0|0|5.0|0|0.0|100
0|2022-01-12|680.0|0|791.0|0|5.0|0|0.0|100
0|2022-01-13|680.0|0|801.0|0|5.0|0|0.0|100
0|2022-01-14|680.0|0|812.0|0|5.0|0|0.0|100
0|2022-01-15|680.0|0|812.0|0|5.0|0|0.0|100
0|2022-01-16|680.0|0|812.0|0|5.0|0|0.0|100
0|2022-01-17|680.0|0|0.0|100|5.0|0|0.0|100
