|dates|Hayes_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Hayes_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Hayes_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Hayes_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Hayes_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Hayes_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Hayes_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Hayes_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-10-18|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-10-19|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-10-20|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-10-21|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-10-22|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-10-23|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-10-24|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-10-25|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-10-26|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-10-27|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-10-28|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-10-29|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-10-30|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-10-31|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-01|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-02|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-03|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-04|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-05|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-06|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-07|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-08|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-09|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-10|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-11|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-12|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-13|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-14|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-15|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-16|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-17|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-18|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-19|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-20|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-21|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-22|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-23|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-24|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-25|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-26|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-27|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-28|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-29|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-11-30|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-01|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-02|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-03|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-04|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-05|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-06|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-07|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-08|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-09|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-10|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-11|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-12|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-13|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-14|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-15|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-16|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-17|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-18|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-19|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-20|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-21|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-22|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-23|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-24|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-25|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-26|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-27|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-28|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-29|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-30|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2021-12-31|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2022-01-01|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2022-01-02|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2022-01-03|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2022-01-04|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2022-01-05|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2022-01-06|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2022-01-07|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2022-01-08|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2022-01-09|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2022-01-10|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2022-01-11|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2022-01-12|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2022-01-13|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2022-01-14|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2022-01-15|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2022-01-16|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
0|2022-01-17|603.0|0|9.0|0|1.4705882352941178|0|612.0|0
