|dates|Matagorda_Texas_UnitedStates.JHU_ConfirmedCases.data|Matagorda_Texas_UnitedStates.JHU_ConfirmedCases.missing|Matagorda_Texas_UnitedStates.NYT_ConfirmedCases.data|Matagorda_Texas_UnitedStates.NYT_ConfirmedCases.missing|Matagorda_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Matagorda_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Matagorda_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Matagorda_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-24|6113.0|0|6113.0|0|160.0|0|0.0|100
0|2021-11-25|6113.0|0|6113.0|0|160.0|0|0.0|100
0|2021-11-26|6113.0|0|6113.0|0|160.0|0|0.0|100
0|2021-11-27|6113.0|0|6113.0|0|160.0|0|0.0|100
0|2021-11-28|6113.0|0|6113.0|0|160.0|0|0.0|100
0|2021-11-29|6117.0|0|6117.0|0|161.0|0|0.0|100
0|2021-11-30|6121.0|0|6121.0|0|161.0|0|0.0|100
0|2021-12-01|6123.0|0|6123.0|0|161.0|0|0.0|100
0|2021-12-02|6127.0|0|6127.0|0|161.0|0|0.0|100
0|2021-12-03|6129.0|0|6129.0|0|161.0|0|0.0|100
0|2021-12-04|6133.0|0|6133.0|0|161.0|0|0.0|100
0|2021-12-05|6133.0|0|6135.0|0|161.0|0|0.0|100
0|2021-12-06|6136.0|0|6136.0|0|161.0|0|0.0|100
0|2021-12-07|6140.0|0|6140.0|0|161.0|0|0.0|100
0|2021-12-08|6144.0|0|6144.0|0|161.0|0|0.0|100
0|2021-12-09|6146.0|0|6146.0|0|161.0|0|0.0|100
0|2021-12-10|6157.0|0|6157.0|0|161.0|0|0.0|100
0|2021-12-11|6163.0|0|6163.0|0|161.0|0|0.0|100
0|2021-12-12|6163.0|0|6163.0|0|161.0|0|0.0|100
0|2021-12-13|6164.0|0|6164.0|0|161.0|0|0.0|100
0|2021-12-14|6164.0|0|6167.0|0|161.0|0|0.0|100
0|2021-12-15|6169.0|0|6169.0|0|162.0|0|0.0|100
0|2021-12-16|6182.0|0|6182.0|0|162.0|0|0.0|100
0|2021-12-17|6187.0|0|6187.0|0|162.0|0|0.0|100
0|2021-12-18|6195.0|0|6195.0|0|162.0|0|0.0|100
0|2021-12-19|6204.0|0|6204.0|0|162.0|0|0.0|100
0|2021-12-20|6208.0|0|6208.0|0|162.0|0|0.0|100
0|2021-12-21|6218.0|0|6218.0|0|162.0|0|0.0|100
0|2021-12-22|6221.0|0|6221.0|0|162.0|0|0.0|100
0|2021-12-23|6227.0|0|6227.0|0|162.0|0|0.0|100
0|2021-12-24|6227.0|0|6227.0|0|162.0|0|0.0|100
0|2021-12-25|6227.0|0|6227.0|0|162.0|0|0.0|100
0|2021-12-26|6227.0|0|6227.0|0|162.0|0|0.0|100
0|2021-12-27|6278.0|0|6278.0|0|162.0|0|0.0|100
0|2021-12-28|6290.0|0|6290.0|0|162.0|0|0.0|100
0|2021-12-29|6298.0|0|6298.0|0|162.0|0|0.0|100
0|2021-12-30|6310.0|0|6310.0|0|162.0|0|0.0|100
0|2021-12-31|6310.0|0|6310.0|0|162.0|0|0.0|100
0|2022-01-01|6310.0|0|6310.0|0|162.0|0|0.0|100
0|2022-01-02|6310.0|0|6310.0|0|162.0|0|0.0|100
0|2022-01-03|6560.0|0|6560.0|0|162.0|0|0.0|100
0|2022-01-04|6603.0|0|6603.0|0|162.0|0|0.0|100
0|2022-01-05|6637.0|0|6637.0|0|162.0|0|0.0|100
0|2022-01-06|6664.0|0|6664.0|0|163.0|0|0.0|100
0|2022-01-07|6728.0|0|6728.0|0|164.0|0|0.0|100
0|2022-01-08|6761.0|0|6761.0|0|164.0|0|0.0|100
0|2022-01-09|6789.0|0|6789.0|0|164.0|0|0.0|100
0|2022-01-10|6825.0|0|6825.0|0|164.0|0|0.0|100
0|2022-01-11|6876.0|0|6876.0|0|164.0|0|0.0|100
0|2022-01-12|6940.0|0|6940.0|0|164.0|0|0.0|100
0|2022-01-13|6940.0|0|7001.0|0|164.0|0|0.0|100
0|2022-01-14|7001.0|0|7142.0|0|164.0|0|0.0|100
0|2022-01-15|7224.0|0|7224.0|0|166.0|0|0.0|100
0|2022-01-16|7248.0|0|7248.0|0|166.0|0|0.0|100
0|2022-01-17|7300.0|0|0.0|100|166.0|0|0.0|100
