|dates|Randolph_Indiana_UnitedStates.JHU_ConfirmedCases.data|Randolph_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Randolph_Indiana_UnitedStates.NYT_ConfirmedCases.data|Randolph_Indiana_UnitedStates.NYT_ConfirmedCases.missing|Randolph_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Randolph_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Randolph_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Randolph_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-26|3770.0|0|3811.0|0|107.0|0|0.0|100
0|2021-11-27|3770.0|0|3811.0|0|107.0|0|0.0|100
0|2021-11-28|3770.0|0|3811.0|0|107.0|0|0.0|100
0|2021-11-29|3818.0|0|3859.0|0|107.0|0|0.0|100
0|2021-11-30|3834.0|0|3875.0|0|107.0|0|0.0|100
0|2021-12-01|3872.0|0|3913.0|0|107.0|0|0.0|100
0|2021-12-02|3872.0|0|3949.0|0|107.0|0|0.0|100
0|2021-12-03|3944.0|0|3985.0|0|107.0|0|0.0|100
0|2021-12-04|3944.0|0|3985.0|0|107.0|0|0.0|100
0|2021-12-05|3944.0|0|3985.0|0|107.0|0|0.0|100
0|2021-12-06|4010.0|0|4051.0|0|107.0|0|0.0|100
0|2021-12-07|4023.0|0|4064.0|0|107.0|0|0.0|100
0|2021-12-08|4060.0|0|4101.0|0|108.0|0|0.0|100
0|2021-12-09|4085.0|0|4126.0|0|108.0|0|0.0|100
0|2021-12-10|4103.0|0|4144.0|0|108.0|0|0.0|100
0|2021-12-11|4103.0|0|4144.0|0|108.0|0|0.0|100
0|2021-12-12|4103.0|0|4144.0|0|108.0|0|0.0|100
0|2021-12-13|4181.0|0|4222.0|0|110.0|0|0.0|100
0|2021-12-14|4181.0|0|4239.0|0|110.0|0|0.0|100
0|2021-12-15|4223.0|0|4264.0|0|112.0|0|0.0|100
0|2021-12-16|4241.0|0|4282.0|0|113.0|0|0.0|100
0|2021-12-17|4265.0|0|4306.0|0|113.0|0|0.0|100
0|2021-12-18|4265.0|0|4306.0|0|113.0|0|0.0|100
0|2021-12-19|4265.0|0|4306.0|0|113.0|0|0.0|100
0|2021-12-20|4313.0|0|4354.0|0|114.0|0|0.0|100
0|2021-12-21|4317.0|0|4358.0|0|115.0|0|0.0|100
0|2021-12-22|4331.0|0|4372.0|0|115.0|0|0.0|100
0|2021-12-23|4331.0|0|4372.0|0|115.0|0|0.0|100
0|2021-12-24|4331.0|0|4372.0|0|115.0|0|0.0|100
0|2021-12-25|4331.0|0|4372.0|0|115.0|0|0.0|100
0|2021-12-26|4331.0|0|4372.0|0|115.0|0|0.0|100
0|2021-12-27|4402.0|0|4443.0|0|116.0|0|0.0|100
0|2021-12-28|4411.0|0|4452.0|0|118.0|0|0.0|100
0|2021-12-29|4423.0|0|4464.0|0|118.0|0|0.0|100
0|2021-12-30|4456.0|0|4497.0|0|118.0|0|0.0|100
0|2021-12-31|4456.0|0|4497.0|0|118.0|0|0.0|100
0|2022-01-01|4456.0|0|4497.0|0|118.0|0|0.0|100
0|2022-01-02|4456.0|0|4497.0|0|118.0|0|0.0|100
0|2022-01-03|4515.0|0|4556.0|0|118.0|0|0.0|100
0|2022-01-04|4526.0|0|4567.0|0|120.0|0|0.0|100
0|2022-01-05|4544.0|0|4585.0|0|120.0|0|0.0|100
0|2022-01-06|4580.0|0|4621.0|0|121.0|0|0.0|100
0|2022-01-07|4622.0|0|4663.0|0|122.0|0|0.0|100
0|2022-01-08|4622.0|0|4663.0|0|122.0|0|0.0|100
0|2022-01-09|4622.0|0|4663.0|0|122.0|0|0.0|100
0|2022-01-10|4699.0|0|4740.0|0|123.0|0|0.0|100
0|2022-01-11|4720.0|0|4762.0|0|123.0|0|0.0|100
0|2022-01-12|4752.0|0|4794.0|0|126.0|0|0.0|100
0|2022-01-13|4752.0|0|4841.0|0|126.0|0|0.0|100
0|2022-01-14|4840.0|0|4882.0|0|127.0|0|0.0|100
0|2022-01-15|4840.0|0|4882.0|0|127.0|0|0.0|100
0|2022-01-16|4840.0|0|4882.0|0|127.0|0|0.0|100
0|2022-01-17|4925.0|0|0.0|100|128.0|0|0.0|100
