|dates|Ontonagon_Michigan_UnitedStates.BLS_EmployedPopulation.data|Ontonagon_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Ontonagon_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Ontonagon_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Ontonagon_Michigan_UnitedStates.BLS_UnemploymentRate.data|Ontonagon_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Ontonagon_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Ontonagon_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-10-18|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-10-19|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-10-20|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-10-21|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-10-22|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-10-23|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-10-24|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-10-25|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-10-26|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-10-27|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-10-28|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-10-29|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-10-30|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-10-31|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-01|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-02|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-03|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-04|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-05|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-06|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-07|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-08|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-09|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-10|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-11|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-12|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-13|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-14|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-15|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-16|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-17|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-18|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-19|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-20|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-21|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-22|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-23|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-24|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-25|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-26|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-27|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-28|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-29|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-11-30|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-01|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-02|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-03|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-04|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-05|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-06|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-07|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-08|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-09|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-10|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-11|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-12|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-13|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-14|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-15|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-16|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-17|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-18|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
0|2021-12-19|1911.0|0|174.0|0|8.345323741007194|0|2085.0|0
