|dates|Caguas_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Caguas_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Caguas_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Caguas_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Caguas_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Caguas_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Caguas_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Caguas_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-02|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-03|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-04|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-05|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-06|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-07|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-08|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-09|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-10|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-11|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-12|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-13|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-14|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-15|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-16|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-17|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-18|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-19|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-20|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-21|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-22|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-23|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-24|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-25|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-26|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-27|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-28|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-29|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-30|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-01-31|41706.5|0|3448.0|0|7.636005270792501|0|45154.5|0
0|2020-02-01|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-02-02|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-02-03|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-02-04|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-02-05|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-02-06|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-02-07|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-02-08|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-02-09|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-02-10|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-02-11|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-02-12|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-02-13|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-02-14|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-02-15|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-02-16|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-02-17|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-02-18|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-02-19|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-02-20|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-02-21|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-02-22|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-02-23|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-02-24|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-02-25|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-02-26|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-02-27|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-02-28|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-02-29|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-03-01|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-03-02|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-03-03|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-03-04|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-03-05|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-03-06|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-03-07|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-03-08|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-03-09|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-03-10|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-03-11|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-03-12|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-03-13|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-03-14|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-03-15|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-03-16|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-03-17|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-03-18|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-03-19|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-03-20|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-03-21|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-03-22|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
0|2020-03-23|42924.0|0|2773.5|0|6.069259806335139|0|45697.5|0
