|dates|SanMiguel_NewMexico_UnitedStates.AveragePrecipitationTotal.data|SanMiguel_NewMexico_UnitedStates.AveragePrecipitationTotal.missing|SanMiguel_NewMexico_UnitedStates.AveragePrecipitation.data|SanMiguel_NewMexico_UnitedStates.AveragePrecipitation.missing|SanMiguel_NewMexico_UnitedStates.AverageWindDirection.data|SanMiguel_NewMexico_UnitedStates.AverageWindDirection.missing|SanMiguel_NewMexico_UnitedStates.AverageWindSpeed.data|SanMiguel_NewMexico_UnitedStates.AverageWindSpeed.missing
0|2021-11-14|0.0|0|0.0|0|60.0|0|6.0|0
0|2021-11-15|0.0|0|0.0|0|60.0|0|6.0|0
0|2021-11-16|0.0|0|0.0|0|60.0|0|6.0|0
0|2021-11-17|0.0|0|0.0|0|60.0|0|6.0|0
0|2021-11-18|0.0|0|0.0|0|60.0|0|6.0|0
0|2021-11-19|0.0|0|0.0|0|123.95833333333333|0|7.9375|0
0|2021-11-20|0.0|0|0.0|0|154.58333333333334|0|6.458333333333333|0
0|2021-11-21|0.0|0|0.0|0|127.08333333333333|0|8.791666666666666|0
0|2021-11-22|0.0|0|0.0|0|180.83333333333334|0|7.625|0
0|2021-11-23|0.0|0|0.0|0|205.83333333333334|0|12.666666666666666|0
0|2021-11-24|0.0|0|0.0016666666666666668|0|132.63888888888889|0|10.458333333333334|0
0|2021-11-25|0.0|0|0.0|0|129.58333333333334|0|7.541666666666667|0
0|2021-11-26|0.0|0|0.0|0|157.08333333333334|0|8.416666666666666|0
0|2021-11-27|0.0|0|0.0|0|105.83333333333333|0|10.583333333333334|0
0|2021-11-28|0.0|0|0.0|0|208.75|0|8.208333333333334|0
0|2021-11-29|0.0|0|0.0|0|199.16666666666666|0|6.208333333333333|0
0|2021-11-30|0.0|0|0.0|0|101.25|0|10.666666666666666|0
0|2021-12-01|0.0|0|0.0|0|174.375|0|9.604166666666666|0
0|2021-12-02|0.0|0|0.0|0|188.33333333333334|0|7.875|0
0|2021-12-03|0.0|0|0.0|0|122.08333333333333|0|8.708333333333334|0
0|2021-12-04|0.0|0|0.0|0|145.0|0|7.083333333333333|0
0|2021-12-05|0.0|0|0.0|0|262.0833333333333|0|9.541666666666666|0
0|2021-12-06|0.0|0|0.0|0|183.88888888888889|0|20.875|0
0|2021-12-07|0.0|0|0.0|0|235.41666666666666|0|9.666666666666666|0
0|2021-12-08|0.0|0|0.0|0|234.16666666666666|0|16.458333333333332|0
0|2021-12-09|0.0|0|0.0|0|205.41666666666666|0|17.458333333333332|0
0|2021-12-10|0.0|0|0.0|0|235.41666666666666|0|24.75|0
0|2021-12-11|0.0|0|0.0|0|148.33333333333334|0|5.458333333333333|0
0|2021-12-12|0.0|0|0.0|0|184.16666666666666|0|9.041666666666666|0
0|2021-12-13|0.0|0|0.0|0|130.0|0|5.166666666666667|0
0|2021-12-14|0.0|0|0.0|0|215.83333333333334|0|16.708333333333332|0
0|2021-12-15|0.0|0|0.0|0|224.58333333333334|0|25.625|0
0|2021-12-16|0.0|0|0.0|0|141.25|0|11.916666666666666|0
0|2021-12-17|0.0|0|0.0|0|152.91666666666666|0|12.020833333333334|0
0|2021-12-18|0.0|0|0.0|0|131.66666666666666|0|8.916666666666666|0
0|2021-12-19|0.0|0|0.0|0|156.25|0|6.5|0
0|2021-12-20|0.0|0|0.0|0|127.91666666666667|0|9.291666666666666|0
0|2021-12-21|0.0|0|0.0|0|141.25|0|7.333333333333333|0
0|2021-12-22|0.0|0|0.0|0|131.66666666666666|0|6.5|0
0|2021-12-23|0.0|0|0.0|0|188.125|0|15.5625|0
0|2021-12-24|0.0|0|0.0|0|237.08333333333334|0|25.875|0
0|2021-12-25|0.0|0|0.0|0|222.91666666666666|0|16.583333333333332|0
0|2021-12-26|0.0|0|0.0|0|237.5|0|27.125|0
0|2021-12-27|0.0|0|0.0|0|232.08333333333334|0|21.666666666666668|0
0|2021-12-28|0.0|0|0.0|0|242.08333333333334|0|23.291666666666668|0
0|2021-12-29|0.0|0|0.0|0|231.38888888888889|0|17.97222222222222|0
0|2021-12-30|0.0|0|0.0|0|239.16666666666666|0|16.833333333333332|0
0|2021-12-31|0.0|0|0.0|0|217.56944444444443|0|19.118055555555554|0
0|2022-01-01|0.0009166666666666666|0|0.002611111111111111|0|142.1527777777778|0|13.957242063492066|0
0|2022-01-02|0.0004166666666666667|0|0.0|0|185.83333333333334|0|5.875|0
0|2022-01-03|0.0|0|0.0|0|172.3611111111111|0|8.222222222222221|0
0|2022-01-04|0.0|0|0.0|0|240.0|0|14.958333333333334|0
0|2022-01-05|0.0|0|0.0|0|229.58333333333334|0|22.041666666666668|0
0|2022-01-06|0.0|0|0.0|0|193.95833333333334|0|14.0|0
0|2022-01-07|0.0|0|0.0|0|218.125|0|9.895833333333334|0
0|2022-01-08|0.0|0|0.0|0|210.83333333333334|0|11.958333333333334|0
0|2022-01-09|0.0|0|0.0|0|151.94444444444443|0|9.715277777777777|0
0|2022-01-10|0.0|0|0.0|0|100.83333333333333|0|7.0|0
0|2022-01-11|0.0|0|0.0|0|133.33333333333334|0|5.229166666666667|0
0|2022-01-12|0.0|0|0.0|0|96.875|0|6.833333333333333|0
0|2022-01-13|0.0|0|0.0|0|121.25|0|8.041666666666666|0
0|2022-01-14|0.0|0|0.0|0|123.125|0|16.368055555555554|0
0|2022-01-15|0.0|0|0.0|0|141.875|0|7.916666666666667|0
0|2022-01-16|0.0|0|0.0|0|199.79166666666666|0|9.395833333333334|0
0|2022-01-17|0.0|0|0.0|0|121.04166666666667|0|4.6875|0
