|dates|Morris_Texas_UnitedStates.JHU_ConfirmedCases.data|Morris_Texas_UnitedStates.JHU_ConfirmedCases.missing|Morris_Texas_UnitedStates.NYT_ConfirmedCases.data|Morris_Texas_UnitedStates.NYT_ConfirmedCases.missing|Morris_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Morris_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Morris_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Morris_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-12|1703.0|0|1703.0|0|58.0|0|0.0|100
0|2021-12-13|1704.0|0|1704.0|0|58.0|0|0.0|100
0|2021-12-14|1704.0|0|1710.0|0|58.0|0|0.0|100
0|2021-12-15|1718.0|0|1718.0|0|58.0|0|0.0|100
0|2021-12-16|1736.0|0|1736.0|0|58.0|0|0.0|100
0|2021-12-17|1738.0|0|1738.0|0|58.0|0|0.0|100
0|2021-12-18|1741.0|0|1741.0|0|58.0|0|0.0|100
0|2021-12-19|1743.0|0|1743.0|0|58.0|0|0.0|100
0|2021-12-20|1743.0|0|1743.0|0|58.0|0|0.0|100
0|2021-12-21|1745.0|0|1745.0|0|58.0|0|0.0|100
0|2021-12-22|1749.0|0|1749.0|0|58.0|0|0.0|100
0|2021-12-23|1755.0|0|1755.0|0|58.0|0|0.0|100
0|2021-12-24|1755.0|0|1755.0|0|58.0|0|0.0|100
0|2021-12-25|1755.0|0|1755.0|0|58.0|0|0.0|100
0|2021-12-26|1755.0|0|1755.0|0|58.0|0|0.0|100
0|2021-12-27|1766.0|0|1766.0|0|58.0|0|0.0|100
0|2021-12-28|1771.0|0|1771.0|0|58.0|0|0.0|100
0|2021-12-29|1775.0|0|1775.0|0|58.0|0|0.0|100
0|2021-12-30|1775.0|0|1775.0|0|58.0|0|0.0|100
0|2021-12-31|1775.0|0|1775.0|0|58.0|0|0.0|100
0|2022-01-01|1775.0|0|1775.0|0|58.0|0|0.0|100
0|2022-01-02|1775.0|0|1775.0|0|58.0|0|0.0|100
0|2022-01-03|1805.0|0|1805.0|0|58.0|0|0.0|100
0|2022-01-04|1813.0|0|1813.0|0|58.0|0|0.0|100
0|2022-01-05|1825.0|0|1825.0|0|58.0|0|0.0|100
0|2022-01-06|1841.0|0|1841.0|0|58.0|0|0.0|100
0|2022-01-07|1857.0|0|1857.0|0|58.0|0|0.0|100
0|2022-01-08|1866.0|0|1866.0|0|58.0|0|0.0|100
0|2022-01-09|1878.0|0|1878.0|0|58.0|0|0.0|100
0|2022-01-10|1893.0|0|1893.0|0|58.0|0|0.0|100
0|2022-01-11|1910.0|0|1910.0|0|58.0|0|0.0|100
0|2022-01-12|1934.0|0|1934.0|0|58.0|0|0.0|100
0|2022-01-13|1934.0|0|1971.0|0|58.0|0|0.0|100
0|2022-01-14|1971.0|0|2129.0|0|58.0|0|0.0|100
0|2022-01-15|2155.0|0|2155.0|0|58.0|0|0.0|100
0|2022-01-16|2168.0|0|2168.0|0|58.0|0|0.0|100
0|2022-01-17|2182.0|0|0.0|100|58.0|0|0.0|100
