|dates|Frio_Texas_UnitedStates.BLS_EmployedPopulation.data|Frio_Texas_UnitedStates.BLS_EmployedPopulation.missing|Frio_Texas_UnitedStates.BLS_UnemployedPopulation.data|Frio_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Frio_Texas_UnitedStates.BLS_UnemploymentRate.data|Frio_Texas_UnitedStates.BLS_UnemploymentRate.missing|Frio_Texas_UnitedStates.BLS_LaborForcePopulation.data|Frio_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-10-18|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-10-19|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-10-20|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-10-21|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-10-22|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-10-23|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-10-24|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-10-25|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-10-26|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-10-27|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-10-28|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-10-29|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-10-30|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-10-31|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-01|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-02|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-03|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-04|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-05|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-06|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-07|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-08|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-09|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-10|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-11|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-12|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-13|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-14|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-15|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-16|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-17|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-18|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-19|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-20|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-21|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-22|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-23|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-24|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-25|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-26|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-27|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-28|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-29|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-11-30|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-01|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-02|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-03|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-04|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
0|2021-12-05|8619.0|0|473.0|0|5.2023757149142105|0|9092.0|0
