|dates|Muskogee_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Muskogee_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Muskogee_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Muskogee_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Muskogee_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Muskogee_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Muskogee_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Muskogee_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-14|13589.0|0|13589.0|0|262.0|0|0.0|100
0|2021-11-15|13589.0|0|13589.0|0|262.0|0|0.0|100
0|2021-11-16|13589.0|0|13589.0|0|262.0|0|0.0|100
0|2021-11-17|13676.0|0|13676.0|0|262.0|0|0.0|100
0|2021-11-18|13676.0|0|13676.0|0|262.0|0|0.0|100
0|2021-11-19|13676.0|0|13676.0|0|262.0|0|0.0|100
0|2021-11-20|13676.0|0|13676.0|0|262.0|0|0.0|100
0|2021-11-21|13676.0|0|13676.0|0|262.0|0|0.0|100
0|2021-11-22|13676.0|0|13676.0|0|262.0|0|0.0|100
0|2021-11-23|13676.0|0|13676.0|0|262.0|0|0.0|100
0|2021-11-24|13787.0|0|13787.0|0|262.0|0|0.0|100
0|2021-11-25|13787.0|0|13787.0|0|262.0|0|0.0|100
0|2021-11-26|13787.0|0|13787.0|0|262.0|0|0.0|100
0|2021-11-27|13787.0|0|13787.0|0|262.0|0|0.0|100
0|2021-11-28|13787.0|0|13787.0|0|262.0|0|0.0|100
0|2021-11-29|13787.0|0|13787.0|0|262.0|0|0.0|100
0|2021-11-30|13787.0|0|13787.0|0|262.0|0|0.0|100
0|2021-12-01|13852.0|0|13852.0|0|262.0|0|0.0|100
0|2021-12-02|13852.0|0|13852.0|0|262.0|0|0.0|100
0|2021-12-03|13852.0|0|13852.0|0|262.0|0|0.0|100
0|2021-12-04|13852.0|0|13852.0|0|262.0|0|0.0|100
0|2021-12-05|13852.0|0|13852.0|0|262.0|0|0.0|100
0|2021-12-06|13852.0|0|13852.0|0|262.0|0|0.0|100
0|2021-12-07|13852.0|0|13852.0|0|262.0|0|0.0|100
0|2021-12-08|13970.0|0|13970.0|0|262.0|0|0.0|100
0|2021-12-09|13970.0|0|13970.0|0|262.0|0|0.0|100
0|2021-12-10|13970.0|0|13970.0|0|262.0|0|0.0|100
0|2021-12-11|13970.0|0|13970.0|0|262.0|0|0.0|100
0|2021-12-12|13970.0|0|13970.0|0|262.0|0|0.0|100
0|2021-12-13|13970.0|0|13970.0|0|262.0|0|0.0|100
0|2021-12-14|13970.0|0|13970.0|0|262.0|0|0.0|100
0|2021-12-15|13970.0|0|14058.0|0|262.0|0|0.0|100
0|2021-12-16|14058.0|0|14058.0|0|262.0|0|0.0|100
0|2021-12-17|14058.0|0|14058.0|0|262.0|0|0.0|100
0|2021-12-18|14058.0|0|14058.0|0|262.0|0|0.0|100
0|2021-12-19|14058.0|0|14058.0|0|262.0|0|0.0|100
0|2021-12-20|14058.0|0|14058.0|0|262.0|0|0.0|100
0|2021-12-21|14058.0|0|14058.0|0|262.0|0|0.0|100
0|2021-12-22|14147.0|0|14147.0|0|262.0|0|0.0|100
0|2021-12-23|14147.0|0|14147.0|0|276.0|0|0.0|100
0|2021-12-24|14147.0|0|14147.0|0|276.0|0|0.0|100
0|2021-12-25|14147.0|0|14147.0|0|276.0|0|0.0|100
0|2021-12-26|14147.0|0|14147.0|0|276.0|0|0.0|100
0|2021-12-27|14147.0|0|14147.0|0|276.0|0|0.0|100
0|2021-12-28|14147.0|0|14147.0|0|276.0|0|0.0|100
0|2021-12-29|14243.0|0|14243.0|0|279.0|0|0.0|100
0|2021-12-30|14243.0|0|14243.0|0|279.0|0|0.0|100
0|2021-12-31|14243.0|0|14243.0|0|279.0|0|0.0|100
0|2022-01-01|14243.0|0|14243.0|0|279.0|0|0.0|100
0|2022-01-02|14243.0|0|14243.0|0|279.0|0|0.0|100
0|2022-01-03|14243.0|0|14243.0|0|279.0|0|0.0|100
0|2022-01-04|14243.0|0|14243.0|0|279.0|0|0.0|100
0|2022-01-05|14441.0|0|14441.0|0|282.0|0|0.0|100
0|2022-01-06|14441.0|0|14441.0|0|282.0|0|0.0|100
0|2022-01-07|14441.0|0|14441.0|0|282.0|0|0.0|100
0|2022-01-08|14441.0|0|14441.0|0|282.0|0|0.0|100
0|2022-01-09|14441.0|0|14441.0|0|282.0|0|0.0|100
0|2022-01-10|14441.0|0|14441.0|0|282.0|0|0.0|100
0|2022-01-11|14441.0|0|14441.0|0|282.0|0|0.0|100
0|2022-01-12|15015.0|0|15015.0|0|286.0|0|0.0|100
0|2022-01-13|15015.0|0|15015.0|0|286.0|0|0.0|100
0|2022-01-14|15015.0|0|15015.0|0|286.0|0|0.0|100
0|2022-01-15|15015.0|0|15015.0|0|286.0|0|0.0|100
0|2022-01-16|15015.0|0|15015.0|0|286.0|0|0.0|100
0|2022-01-17|15015.0|0|0.0|100|286.0|0|0.0|100
