|dates|Daviess_Indiana_UnitedStates.JHU_ConfirmedCases.data|Daviess_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Daviess_Indiana_UnitedStates.NYT_ConfirmedCases.data|Daviess_Indiana_UnitedStates.NYT_ConfirmedCases.missing|Daviess_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Daviess_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Daviess_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Daviess_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-26|4964.0|0|4966.0|0|116.0|0|0.0|100
0|2021-11-27|4964.0|0|4966.0|0|116.0|0|0.0|100
0|2021-11-28|4964.0|0|4966.0|0|116.0|0|0.0|100
0|2021-11-29|5003.0|0|5005.0|0|116.0|0|0.0|100
0|2021-11-30|5020.0|0|5022.0|0|117.0|0|0.0|100
0|2021-12-01|5042.0|0|5044.0|0|117.0|0|0.0|100
0|2021-12-02|5042.0|0|5064.0|0|117.0|0|0.0|100
0|2021-12-03|5076.0|0|5078.0|0|117.0|0|0.0|100
0|2021-12-04|5076.0|0|5078.0|0|117.0|0|0.0|100
0|2021-12-05|5076.0|0|5078.0|0|117.0|0|0.0|100
0|2021-12-06|5124.0|0|5126.0|0|118.0|0|0.0|100
0|2021-12-07|5141.0|0|5143.0|0|119.0|0|0.0|100
0|2021-12-08|5174.0|0|5176.0|0|119.0|0|0.0|100
0|2021-12-09|5199.0|0|5201.0|0|119.0|0|0.0|100
0|2021-12-10|5217.0|0|5219.0|0|119.0|0|0.0|100
0|2021-12-11|5217.0|0|5219.0|0|119.0|0|0.0|100
0|2021-12-12|5217.0|0|5219.0|0|119.0|0|0.0|100
0|2021-12-13|5253.0|0|5255.0|0|119.0|0|0.0|100
0|2021-12-14|5253.0|0|5265.0|0|119.0|0|0.0|100
0|2021-12-15|5280.0|0|5282.0|0|120.0|0|0.0|100
0|2021-12-16|5306.0|0|5308.0|0|121.0|0|0.0|100
0|2021-12-17|5326.0|0|5328.0|0|121.0|0|0.0|100
0|2021-12-18|5326.0|0|5328.0|0|121.0|0|0.0|100
0|2021-12-19|5326.0|0|5328.0|0|121.0|0|0.0|100
0|2021-12-20|5349.0|0|5351.0|0|121.0|0|0.0|100
0|2021-12-21|5351.0|0|5353.0|0|121.0|0|0.0|100
0|2021-12-22|5374.0|0|5376.0|0|123.0|0|0.0|100
0|2021-12-23|5374.0|0|5376.0|0|123.0|0|0.0|100
0|2021-12-24|5374.0|0|5376.0|0|123.0|0|0.0|100
0|2021-12-25|5374.0|0|5376.0|0|123.0|0|0.0|100
0|2021-12-26|5374.0|0|5376.0|0|123.0|0|0.0|100
0|2021-12-27|5433.0|0|5435.0|0|123.0|0|0.0|100
0|2021-12-28|5451.0|0|5453.0|0|123.0|0|0.0|100
0|2021-12-29|5472.0|0|5474.0|0|123.0|0|0.0|100
0|2021-12-30|5493.0|0|5495.0|0|123.0|0|0.0|100
0|2021-12-31|5493.0|0|5495.0|0|123.0|0|0.0|100
0|2022-01-01|5493.0|0|5495.0|0|123.0|0|0.0|100
0|2022-01-02|5493.0|0|5495.0|0|123.0|0|0.0|100
0|2022-01-03|5555.0|0|5557.0|0|123.0|0|0.0|100
0|2022-01-04|5567.0|0|5569.0|0|123.0|0|0.0|100
0|2022-01-05|5612.0|0|5614.0|0|123.0|0|0.0|100
0|2022-01-06|5653.0|0|5655.0|0|123.0|0|0.0|100
0|2022-01-07|5696.0|0|5698.0|0|124.0|0|0.0|100
0|2022-01-08|5696.0|0|5698.0|0|124.0|0|0.0|100
0|2022-01-09|5696.0|0|5698.0|0|124.0|0|0.0|100
0|2022-01-10|5847.0|0|5849.0|0|124.0|0|0.0|100
0|2022-01-11|5892.0|0|5894.0|0|124.0|0|0.0|100
0|2022-01-12|5986.0|0|5988.0|0|126.0|0|0.0|100
0|2022-01-13|5986.0|0|6060.0|0|126.0|0|0.0|100
0|2022-01-14|6138.0|0|6140.0|0|126.0|0|0.0|100
0|2022-01-15|6138.0|0|6140.0|0|126.0|0|0.0|100
0|2022-01-16|6138.0|0|6140.0|0|126.0|0|0.0|100
0|2022-01-17|6266.0|0|0.0|100|127.0|0|0.0|100
