|dates|Orange_Indiana_UnitedStates.BLS_EmployedPopulation.data|Orange_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Orange_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Orange_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Orange_Indiana_UnitedStates.BLS_UnemploymentRate.data|Orange_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Orange_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Orange_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-10-18|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-10-19|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-10-20|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-10-21|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-10-22|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-10-23|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-10-24|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-10-25|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-10-26|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-10-27|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-10-28|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-10-29|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-10-30|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-10-31|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-01|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-02|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-03|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-04|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-05|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-06|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-07|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-08|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-09|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-10|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-11|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-12|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-13|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-14|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-15|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-16|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-17|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-18|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-19|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-20|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-21|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-22|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-23|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-24|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-25|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-26|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-27|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-28|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-29|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-11-30|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
0|2021-12-01|8445.0|0|423.0|0|4.769959404600812|0|8868.0|0
