|dates|Kay_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Kay_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Kay_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Kay_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Kay_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Kay_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Kay_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Kay_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-10-17|7044.0|0|7044.0|0|148.0|0|0.0|100
0|2021-10-18|7044.0|0|7044.0|0|148.0|0|0.0|100
0|2021-10-19|7044.0|0|7044.0|0|148.0|0|0.0|100
0|2021-10-20|7166.0|0|7166.0|0|164.0|0|0.0|100
0|2021-10-21|7166.0|0|7166.0|0|164.0|0|0.0|100
0|2021-10-22|7166.0|0|7166.0|0|164.0|0|0.0|100
0|2021-10-23|7166.0|0|7166.0|0|164.0|0|0.0|100
0|2021-10-24|7166.0|0|7166.0|0|164.0|0|0.0|100
0|2021-10-25|7166.0|0|7166.0|0|164.0|0|0.0|100
0|2021-10-26|7166.0|0|7166.0|0|164.0|0|0.0|100
0|2021-10-27|7280.0|0|7280.0|0|164.0|0|0.0|100
0|2021-10-28|7280.0|0|7280.0|0|164.0|0|0.0|100
0|2021-10-29|7280.0|0|7280.0|0|164.0|0|0.0|100
0|2021-10-30|7280.0|0|7280.0|0|164.0|0|0.0|100
0|2021-10-31|7280.0|0|7280.0|0|164.0|0|0.0|100
0|2021-11-01|7280.0|0|7280.0|0|164.0|0|0.0|100
0|2021-11-02|7280.0|0|7280.0|0|164.0|0|0.0|100
0|2021-11-03|7389.0|0|7389.0|0|166.0|0|0.0|100
0|2021-11-04|7389.0|0|7389.0|0|166.0|0|0.0|100
0|2021-11-05|7389.0|0|7389.0|0|166.0|0|0.0|100
0|2021-11-06|7389.0|0|7389.0|0|166.0|0|0.0|100
0|2021-11-07|7389.0|0|7389.0|0|166.0|0|0.0|100
0|2021-11-08|7389.0|0|7389.0|0|166.0|0|0.0|100
0|2021-11-09|7389.0|0|7389.0|0|166.0|0|0.0|100
0|2021-11-10|7389.0|0|7542.0|0|166.0|0|0.0|100
0|2021-11-11|7389.0|0|7542.0|0|166.0|0|0.0|100
0|2021-11-12|7542.0|0|7542.0|0|166.0|0|0.0|100
0|2021-11-13|7542.0|0|7542.0|0|166.0|0|0.0|100
0|2021-11-14|7542.0|0|7542.0|0|166.0|0|0.0|100
0|2021-11-15|7542.0|0|7542.0|0|166.0|0|0.0|100
0|2021-11-16|7542.0|0|7542.0|0|166.0|0|0.0|100
0|2021-11-17|7706.0|0|7706.0|0|166.0|0|0.0|100
0|2021-11-18|7706.0|0|7706.0|0|166.0|0|0.0|100
0|2021-11-19|7706.0|0|7706.0|0|166.0|0|0.0|100
0|2021-11-20|7706.0|0|7706.0|0|166.0|0|0.0|100
0|2021-11-21|7706.0|0|7706.0|0|166.0|0|0.0|100
0|2021-11-22|7706.0|0|7706.0|0|166.0|0|0.0|100
0|2021-11-23|7706.0|0|7706.0|0|166.0|0|0.0|100
0|2021-11-24|7809.0|0|7809.0|0|166.0|0|0.0|100
0|2021-11-25|7809.0|0|7809.0|0|166.0|0|0.0|100
0|2021-11-26|7809.0|0|7809.0|0|166.0|0|0.0|100
0|2021-11-27|7809.0|0|7809.0|0|166.0|0|0.0|100
0|2021-11-28|7809.0|0|7809.0|0|166.0|0|0.0|100
0|2021-11-29|7809.0|0|7809.0|0|166.0|0|0.0|100
0|2021-11-30|7809.0|0|7809.0|0|166.0|0|0.0|100
0|2021-12-01|7916.0|0|7916.0|0|166.0|0|0.0|100
0|2021-12-02|7916.0|0|7916.0|0|166.0|0|0.0|100
0|2021-12-03|7916.0|0|7916.0|0|166.0|0|0.0|100
0|2021-12-04|7916.0|0|7916.0|0|166.0|0|0.0|100
0|2021-12-05|7916.0|0|7916.0|0|166.0|0|0.0|100
0|2021-12-06|7916.0|0|7916.0|0|166.0|0|0.0|100
0|2021-12-07|7916.0|0|7916.0|0|166.0|0|0.0|100
0|2021-12-08|8041.0|0|8041.0|0|166.0|0|0.0|100
0|2021-12-09|8041.0|0|8041.0|0|166.0|0|0.0|100
0|2021-12-10|8041.0|0|8041.0|0|166.0|0|0.0|100
0|2021-12-11|8041.0|0|8041.0|0|166.0|0|0.0|100
0|2021-12-12|8041.0|0|8041.0|0|166.0|0|0.0|100
0|2021-12-13|8041.0|0|8041.0|0|166.0|0|0.0|100
0|2021-12-14|8041.0|0|8041.0|0|166.0|0|0.0|100
0|2021-12-15|8158.0|0|8158.0|0|166.0|0|0.0|100
0|2021-12-16|8158.0|0|8158.0|0|166.0|0|0.0|100
0|2021-12-17|8158.0|0|8158.0|0|166.0|0|0.0|100
0|2021-12-18|8158.0|0|8158.0|0|166.0|0|0.0|100
0|2021-12-19|8158.0|0|8158.0|0|166.0|0|0.0|100
0|2021-12-20|8158.0|0|8158.0|0|166.0|0|0.0|100
0|2021-12-21|8158.0|0|8158.0|0|166.0|0|0.0|100
0|2021-12-22|8285.0|0|8285.0|0|166.0|0|0.0|100
0|2021-12-23|8285.0|0|8285.0|0|172.0|0|0.0|100
0|2021-12-24|8285.0|0|8285.0|0|172.0|0|0.0|100
0|2021-12-25|8285.0|0|8285.0|0|172.0|0|0.0|100
0|2021-12-26|8285.0|0|8285.0|0|172.0|0|0.0|100
0|2021-12-27|8285.0|0|8285.0|0|172.0|0|0.0|100
0|2021-12-28|8285.0|0|8285.0|0|172.0|0|0.0|100
0|2021-12-29|8465.0|0|8465.0|0|172.0|0|0.0|100
0|2021-12-30|8465.0|0|8465.0|0|172.0|0|0.0|100
0|2021-12-31|8465.0|0|8465.0|0|172.0|0|0.0|100
0|2022-01-01|8465.0|0|8465.0|0|172.0|0|0.0|100
0|2022-01-02|8465.0|0|8465.0|0|172.0|0|0.0|100
0|2022-01-03|8465.0|0|8465.0|0|172.0|0|0.0|100
0|2022-01-04|8465.0|0|8465.0|0|172.0|0|0.0|100
0|2022-01-05|8683.0|0|8683.0|0|175.0|0|0.0|100
0|2022-01-06|8683.0|0|8683.0|0|175.0|0|0.0|100
0|2022-01-07|8683.0|0|8683.0|0|175.0|0|0.0|100
0|2022-01-08|8683.0|0|8683.0|0|175.0|0|0.0|100
0|2022-01-09|8683.0|0|8683.0|0|175.0|0|0.0|100
0|2022-01-10|8683.0|0|8683.0|0|175.0|0|0.0|100
0|2022-01-11|8683.0|0|8683.0|0|175.0|0|0.0|100
0|2022-01-12|9136.0|0|9136.0|0|176.0|0|0.0|100
