|dates|SantaRosa_Florida_UnitedStates.AveragePrecipitationTotal.data|SantaRosa_Florida_UnitedStates.AveragePrecipitationTotal.missing|SantaRosa_Florida_UnitedStates.AveragePrecipitation.data|SantaRosa_Florida_UnitedStates.AveragePrecipitation.missing|SantaRosa_Florida_UnitedStates.AverageWindDirection.data|SantaRosa_Florida_UnitedStates.AverageWindDirection.missing|SantaRosa_Florida_UnitedStates.AverageWindSpeed.data|SantaRosa_Florida_UnitedStates.AverageWindSpeed.missing
0|2021-11-10|0.0|0|0.0|0|103.33333333333333|0|2.9583333333333335|0
0|2021-11-11|0.0|0|0.0|0|160.0|0|6.8125|0
0|2021-11-12|0.0|0|0.0|0|156.66666666666666|0|4.583333333333333|0
0|2021-11-13|0.0|0|0.0|0|328.3333333333333|0|9.479166666666666|0
0|2021-11-14|0.0|0|0.0|0|202.08333333333334|0|4.25|0
0|2021-11-15|0.0|0|0.0|0|108.75|0|2.5833333333333335|0
0|2021-11-16|0.0|0|0.0|0|75.83333333333333|0|2.2916666666666665|0
0|2021-11-17|0.0|0|0.0|0|103.125|0|6.479166666666667|0
0|2021-11-18|0.0|0|0.0|0|192.29166666666666|0|7.770833333333333|0
0|2021-11-19|0.0|0|0.0|0|147.5|0|10.979166666666666|0
0|2021-11-20|0.0|0|0.0|0|55.0|0|5.916666666666667|0
0|2021-11-21|0.0|0|0.0|0|65.0|0|3.0416666666666665|0
0|2021-11-22|0.0|0|0.0|0|261.0416666666667|0|7.59375|0
0|2021-11-23|0.0|0|0.0|0|129.58333333333334|0|6.708333333333333|0
0|2021-11-24|0.0|0|0.0|0|69.16666666666667|0|6.0|0
0|2021-11-25|0.0|0|0.0|0|92.08333333333333|0|4.125|0
0|2021-11-26|0.0|0|0.0|0|288.2291666666667|0|11.239583333333334|0
0|2021-11-27|0.0|0|0.0|0|148.125|0|3.7916666666666665|0
0|2021-11-28|0.0|0|0.0|0|222.29166666666666|0|3.1041666666666665|0
0|2021-11-29|0.0|0|0.0|0|283.9583333333333|0|7.083333333333333|0
0|2021-11-30|0.0|0|0.0|0|103.125|0|2.0625|0
0|2021-12-01|0.0|0|0.0|0|93.125|0|3.8333333333333335|0
0|2021-12-02|0.0|0|0.0|0|93.75|0|2.8333333333333335|0
0|2021-12-03|0.0|0|0.0|0|99.02777777777779|0|2.3333333333333335|0
0|2021-12-04|0.0|0|0.0|0|57.708333333333336|0|2.1979166666666665|0
0|2021-12-05|0.0|0|0.0|0|97.04861111111113|0|4.590277777777778|0
0|2021-12-06|0.0|0|0.002777777777777778|0|185.27777777777774|0|5.645833333333333|0
0|2021-12-07|0.002916666666666667|0|0.0|0|120.0|0|5.256944444444444|0
0|2021-12-08|0.0|0|0.0|0|172.91666666666666|0|6.833333333333333|0
0|2021-12-09|0.0|0|0.0|0|108.88888888888887|0|5.979166666666667|0
0|2021-12-10|0.0|0|0.0|0|166.11111111111111|0|10.152777777777777|0
0|2021-12-11|0.0|0|0.0|0|235.34722222222226|0|11.756944444444443|0
0|2021-12-12|0.0|0|0.0|0|139.09722222222223|0|8.708333333333334|0
0|2021-12-13|0.0|0|0.0|0|65.625|0|4.1875|0
0|2021-12-14|0.0|0|0.0|0|77.08333333333333|0|3.1666666666666665|0
0|2021-12-15|0.0|0|0.0|0|76.04166666666667|0|4.395833333333333|0
0|2021-12-16|0.0|0|0.0|0|100.0|0|5.916666666666667|0
0|2021-12-17|0.0|0|0.0|0|131.875|0|7.6875|0
0|2021-12-18|0.0|0|0.0|0|140.0|0|12.0|0
0|2021-12-19|0.0|0|0.0|0|306.875|0|12.020833333333334|0
0|2021-12-20|0.0|0|0.0|0|137.08333333333334|0|9.0625|0
0|2021-12-21|0.0|0|0.0|0|224.58333333333334|0|11.020833333333334|0
0|2021-12-22|0.0|0|0.0|0|316.25|0|7.583333333333333|0
0|2021-12-23|0.0|0|0.0|0|196.25|0|3.4166666666666665|0
0|2021-12-24|0.0|0|0.0|0|120.83333333333333|0|5.5625|0
0|2021-12-25|0.0|0|0.0|0|194.6875|0|5.572916666666667|0
0|2021-12-26|0.0|0|0.0|0|136.04166666666666|0|3.5416666666666665|0
0|2021-12-27|0.0|0|0.0|0|188.95833333333334|0|6.614583333333333|0
0|2021-12-28|0.0|0|0.0|0|176.38888888888889|0|9.944444444444445|0
0|2021-12-29|0.0|0|0.0|0|195.76388888888889|0|9.444444444444445|0
0|2021-12-30|0.0004166666666666667|0|0.0004166666666666667|0|157.15277777777777|0|6.947916666666667|0
0|2021-12-31|0.0|0|0.0|0|206.04166666666666|0|7.3125|0
0|2022-01-01|0.0|0|0.0|0|190.9722222222222|0|12.29166666666667|0
0|2022-01-02|0.0|0|0.00125|0|262.0833333333333|0|10.791666666666666|0
0|2022-01-03|0.0025|0|0.0|0|327.0833333333333|0|13.208333333333334|0
0|2022-01-04|0.0|0|0.0|0|70.83333333333333|0|3.4583333333333335|0
0|2022-01-05|0.0|0|0.0|0|91.25|0|2.5833333333333335|0
0|2022-01-06|0.0|0|0.0|0|162.91666666666666|0|8.3125|0
0|2022-01-07|0.0|0|0.0|0|68.54166666666667|0|8.3125|0
0|2022-01-08|0.0|0|0.0|0|82.22222222222221|0|8.538194444444445|0
0|2022-01-09|0.0|0|0.0|0|147.8125|0|7.489583333333333|0
0|2022-01-10|0.0|0|0.0|0|344.375|0|13.458333333333334|0
0|2022-01-11|0.0|0|0.0|0|132.70833333333334|0|8.854166666666666|0
0|2022-01-12|0.0|0|0.0|0|140.41666666666666|0|3.2291666666666665|0
0|2022-01-13|0.0|0|0.0|0|193.33333333333334|0|3.6458333333333335|0
0|2022-01-14|0.0|0|0.0|0|122.29166666666667|0|3.75|0
0|2022-01-15|0.0|0|0.0|0|89.93055555555554|0|6.458333333333333|0
0|2022-01-16|0.0|0|0.0|0|217.0138888888889|0|8.965277777777777|0
0|2022-01-17|0.0|0|0.0|0|73.33333333333333|0|1.8958333333333333|0
