|dates|Wayne_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Wayne_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Wayne_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Wayne_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Wayne_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Wayne_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Wayne_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Wayne_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-17|0.0|100|5506.0|0|0.0|100|0.0|100
0|2021-10-18|0.0|100|5518.0|0|0.0|100|0.0|100
0|2021-10-19|0.0|100|5518.0|0|0.0|100|0.0|100
0|2021-10-20|0.0|100|5534.0|0|0.0|100|0.0|100
0|2021-10-21|0.0|100|5534.0|0|0.0|100|0.0|100
0|2021-10-22|0.0|100|5548.0|0|0.0|100|0.0|100
0|2021-10-23|0.0|100|5548.0|0|0.0|100|0.0|100
0|2021-10-24|0.0|100|5548.0|0|0.0|100|0.0|100
0|2021-10-25|0.0|100|5553.0|0|0.0|100|0.0|100
0|2021-10-26|0.0|100|5553.0|0|0.0|100|0.0|100
0|2021-10-27|0.0|100|5575.0|0|0.0|100|0.0|100
0|2021-10-28|0.0|100|5575.0|0|0.0|100|0.0|100
0|2021-10-29|0.0|100|5600.0|0|0.0|100|0.0|100
0|2021-10-30|0.0|100|5600.0|0|0.0|100|0.0|100
0|2021-10-31|0.0|100|5600.0|0|0.0|100|0.0|100
0|2021-11-01|0.0|100|5609.0|0|0.0|100|0.0|100
0|2021-11-02|0.0|100|5609.0|0|0.0|100|0.0|100
0|2021-11-03|0.0|100|5628.0|0|0.0|100|0.0|100
0|2021-11-04|0.0|100|5628.0|0|0.0|100|0.0|100
0|2021-11-05|0.0|100|5642.0|0|0.0|100|0.0|100
0|2021-11-06|0.0|100|5642.0|0|0.0|100|0.0|100
0|2021-11-07|0.0|100|5642.0|0|0.0|100|0.0|100
0|2021-11-08|0.0|100|5644.0|0|0.0|100|0.0|100
0|2021-11-09|0.0|100|5644.0|0|0.0|100|0.0|100
0|2021-11-10|0.0|100|5675.0|0|0.0|100|0.0|100
0|2021-11-11|0.0|100|5675.0|0|0.0|100|0.0|100
0|2021-11-12|0.0|100|5687.0|0|0.0|100|0.0|100
0|2021-11-13|0.0|100|5687.0|0|0.0|100|0.0|100
0|2021-11-14|0.0|100|5687.0|0|0.0|100|0.0|100
0|2021-11-15|0.0|100|5696.0|0|0.0|100|0.0|100
0|2021-11-16|0.0|100|5696.0|0|0.0|100|0.0|100
0|2021-11-17|0.0|100|5752.0|0|0.0|100|0.0|100
0|2021-11-18|0.0|100|5752.0|0|0.0|100|0.0|100
0|2021-11-19|0.0|100|5774.0|0|0.0|100|0.0|100
0|2021-11-20|0.0|100|5774.0|0|0.0|100|0.0|100
0|2021-11-21|0.0|100|5774.0|0|0.0|100|0.0|100
0|2021-11-22|0.0|100|5781.0|0|0.0|100|0.0|100
0|2021-11-23|0.0|100|5781.0|0|0.0|100|0.0|100
0|2021-11-24|0.0|100|5818.0|0|0.0|100|0.0|100
0|2021-11-25|0.0|100|5818.0|0|0.0|100|0.0|100
0|2021-11-26|0.0|100|5818.0|0|0.0|100|0.0|100
0|2021-11-27|0.0|100|5818.0|0|0.0|100|0.0|100
0|2021-11-28|0.0|100|5818.0|0|0.0|100|0.0|100
0|2021-11-29|0.0|100|5834.0|0|0.0|100|0.0|100
0|2021-11-30|0.0|100|5834.0|0|0.0|100|0.0|100
0|2021-12-01|0.0|100|5893.0|0|0.0|100|0.0|100
0|2021-12-02|0.0|100|5893.0|0|0.0|100|0.0|100
0|2021-12-03|0.0|100|5977.0|0|0.0|100|0.0|100
0|2021-12-04|0.0|100|5977.0|0|0.0|100|0.0|100
0|2021-12-05|0.0|100|5977.0|0|0.0|100|0.0|100
0|2021-12-06|0.0|100|6001.0|0|0.0|100|0.0|100
0|2021-12-07|0.0|100|6001.0|0|0.0|100|0.0|100
0|2021-12-08|0.0|100|6063.0|0|0.0|100|0.0|100
0|2021-12-09|0.0|100|6063.0|0|0.0|100|0.0|100
0|2021-12-10|0.0|100|6110.0|0|0.0|100|0.0|100
0|2021-12-11|0.0|100|6110.0|0|0.0|100|0.0|100
0|2021-12-12|0.0|100|6110.0|0|0.0|100|0.0|100
0|2021-12-13|0.0|100|6137.0|0|0.0|100|0.0|100
0|2021-12-14|0.0|100|6137.0|0|0.0|100|0.0|100
0|2021-12-15|0.0|100|6195.0|0|0.0|100|0.0|100
0|2021-12-16|0.0|100|6195.0|0|0.0|100|0.0|100
0|2021-12-17|0.0|100|6247.0|0|0.0|100|0.0|100
0|2021-12-18|0.0|100|6247.0|0|0.0|100|0.0|100
0|2021-12-19|0.0|100|6247.0|0|0.0|100|0.0|100
0|2021-12-20|0.0|100|6264.0|0|0.0|100|0.0|100
0|2021-12-21|0.0|100|6264.0|0|0.0|100|0.0|100
0|2021-12-22|0.0|100|6355.0|0|0.0|100|0.0|100
0|2021-12-23|0.0|100|6355.0|0|0.0|100|0.0|100
0|2021-12-24|0.0|100|6355.0|0|0.0|100|0.0|100
0|2021-12-25|0.0|100|6355.0|0|0.0|100|0.0|100
0|2021-12-26|0.0|100|6355.0|0|0.0|100|0.0|100
0|2021-12-27|0.0|100|6411.0|0|0.0|100|0.0|100
0|2021-12-28|0.0|100|6411.0|0|0.0|100|0.0|100
0|2021-12-29|0.0|100|6484.0|0|0.0|100|0.0|100
0|2021-12-30|0.0|100|6484.0|0|0.0|100|0.0|100
0|2021-12-31|0.0|100|6484.0|0|0.0|100|0.0|100
0|2022-01-01|0.0|100|6484.0|0|0.0|100|0.0|100
0|2022-01-02|0.0|100|6484.0|0|0.0|100|0.0|100
0|2022-01-03|0.0|100|6534.0|0|0.0|100|0.0|100
0|2022-01-04|0.0|100|6534.0|0|0.0|100|0.0|100
0|2022-01-05|0.0|100|6581.0|0|0.0|100|0.0|100
