|dates|Guayanilla_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Guayanilla_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Guayanilla_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Guayanilla_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Guayanilla_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Guayanilla_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Guayanilla_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Guayanilla_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-01|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-02-02|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-02-03|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-02-04|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-02-05|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-02-06|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-02-07|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-02-08|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-02-09|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-02-10|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-02-11|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-02-12|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-02-13|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-02-14|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-02-15|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-02-16|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-02-17|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-02-18|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-02-19|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-02-20|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-02-21|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-02-22|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-02-23|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-02-24|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-02-25|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-02-26|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-02-27|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-02-28|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-02-29|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-01|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-02|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-03|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-04|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-05|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-06|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-07|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-08|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-09|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-10|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-11|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-12|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-13|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-14|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-15|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-16|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-17|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-18|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-19|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-20|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-21|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-22|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-23|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-24|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-25|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-26|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-27|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-28|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-29|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-30|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-03-31|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-01|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-02|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-03|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-04|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-05|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-06|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-07|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-08|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-09|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-10|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-11|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-12|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-13|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-14|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-15|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-16|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-17|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-18|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-19|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-20|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-21|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-22|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-23|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-24|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-25|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-26|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-27|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-28|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-29|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-04-30|3991.5|0|695.5|0|14.838916151056113|0|4687.0|0
0|2020-05-01|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-02|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-03|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-04|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-05|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-06|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-07|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-08|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-09|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-10|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-11|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-12|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-13|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-14|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-15|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-16|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-17|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-18|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-19|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-20|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-21|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-22|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-23|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-24|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-25|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-26|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-27|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-28|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-29|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-30|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-05-31|4282.0|0|463.0|0|9.75763962065332|0|4745.0|0
0|2020-06-01|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-06-02|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-06-03|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-06-04|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-06-05|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-06-06|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-06-07|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-06-08|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-06-09|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-06-10|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-06-11|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-06-12|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-06-13|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-06-14|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-06-15|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-06-16|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-06-17|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-06-18|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-06-19|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-06-20|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-06-21|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-06-22|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-06-23|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-06-24|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-06-25|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-06-26|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-06-27|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-06-28|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-06-29|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-06-30|4495.0|0|442.0|0|8.95280534737695|0|4937.0|0
0|2020-07-01|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-02|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-03|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-04|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-05|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-06|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-07|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-08|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-09|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-10|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-11|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-12|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-13|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-14|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-15|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-16|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-17|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-18|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-19|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-20|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-21|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-22|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-23|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-24|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-25|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-26|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-27|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-28|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-29|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-30|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-07-31|4394.0|0|379.0|0|7.9404986381730565|0|4773.0|0
0|2020-08-01|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-02|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-03|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-04|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-05|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-06|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-07|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-08|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-09|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-10|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-11|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-12|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-13|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-14|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-15|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-16|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-17|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-18|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-19|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-20|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-21|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-22|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-23|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-24|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-25|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-26|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-27|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-28|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-29|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-30|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-08-31|4480.0|0|472.0|0|9.531502423263328|0|4952.0|0
0|2020-09-01|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-09-02|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-09-03|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-09-04|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-09-05|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-09-06|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-09-07|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-09-08|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-09-09|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-09-10|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-09-11|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-09-12|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-09-13|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-09-14|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-09-15|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-09-16|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-09-17|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-09-18|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-09-19|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-09-20|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-09-21|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-09-22|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-09-23|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-09-24|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-09-25|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-09-26|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-09-27|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-09-28|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-09-29|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-09-30|4493.0|0|545.0|0|10.817784835252084|0|5038.0|0
0|2020-10-01|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-02|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-03|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-04|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-05|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-06|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-07|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-08|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-09|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-10|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-11|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-12|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-13|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-14|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-15|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-16|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-17|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-18|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-19|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-20|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-21|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-22|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-23|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-24|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-25|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-26|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-27|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-28|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-29|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-30|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-10-31|4098.0|0|466.0|0|10.21034180543383|0|4564.0|0
0|2020-11-01|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-11-02|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-11-03|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-11-04|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-11-05|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-11-06|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-11-07|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-11-08|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-11-09|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-11-10|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-11-11|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-11-12|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-11-13|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-11-14|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-11-15|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-11-16|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-11-17|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-11-18|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-11-19|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-11-20|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-11-21|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-11-22|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-11-23|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-11-24|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-11-25|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-11-26|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-11-27|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-11-28|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-11-29|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-11-30|4029.0|0|532.0|0|11.664108748081562|0|4561.0|0
0|2020-12-01|3959.0|0|601.0|0|13.179824561403509|0|4560.0|0
0|2020-12-02|3959.0|0|601.0|0|13.179824561403509|0|4560.0|0
0|2020-12-03|3959.0|0|601.0|0|13.179824561403509|0|4560.0|0
0|2020-12-04|3959.0|0|601.0|0|13.179824561403509|0|4560.0|0
0|2020-12-05|3959.0|0|601.0|0|13.179824561403509|0|4560.0|0
0|2020-12-06|3959.0|0|601.0|0|13.179824561403509|0|4560.0|0
0|2020-12-07|3959.0|0|601.0|0|13.179824561403509|0|4560.0|0
