|dates|Bowie_Texas_UnitedStates.BLS_EmployedPopulation.data|Bowie_Texas_UnitedStates.BLS_EmployedPopulation.missing|Bowie_Texas_UnitedStates.BLS_UnemployedPopulation.data|Bowie_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Bowie_Texas_UnitedStates.BLS_UnemploymentRate.data|Bowie_Texas_UnitedStates.BLS_UnemploymentRate.missing|Bowie_Texas_UnitedStates.BLS_LaborForcePopulation.data|Bowie_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-10-18|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-10-19|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-10-20|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-10-21|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-10-22|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-10-23|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-10-24|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-10-25|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-10-26|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-10-27|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-10-28|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-10-29|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-10-30|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-10-31|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-01|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-02|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-03|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-04|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-05|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-06|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-07|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-08|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-09|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-10|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-11|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-12|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-13|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-14|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-15|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-16|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-17|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-18|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-19|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-20|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-21|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-22|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-23|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-24|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-25|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-26|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-27|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-28|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-29|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-11-30|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-12-01|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-12-02|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-12-03|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-12-04|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-12-05|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-12-06|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-12-07|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-12-08|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-12-09|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-12-10|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-12-11|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-12-12|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
0|2021-12-13|36838.0|0|2334.0|0|5.958337588073113|0|39172.0|0
