|dates|Hyde_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Hyde_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Hyde_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Hyde_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Hyde_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Hyde_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Hyde_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Hyde_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-28|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-11-29|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-11-30|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-01|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-02|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-03|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-04|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-05|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-06|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-07|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-08|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-09|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-10|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-11|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-12|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-13|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-14|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-15|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-16|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-17|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-18|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-19|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-20|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-21|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-22|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-23|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-24|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-25|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-26|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-27|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-28|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-29|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-30|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2021-12-31|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2022-01-01|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2022-01-02|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2022-01-03|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2022-01-04|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2022-01-05|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2022-01-06|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2022-01-07|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2022-01-08|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2022-01-09|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2022-01-10|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2022-01-11|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2022-01-12|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2022-01-13|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2022-01-14|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2022-01-15|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2022-01-16|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
0|2022-01-17|1761.0|0|95.0|0|5.118534482758621|0|1856.0|0
