|dates|Coamo_PuertoRico_UnitedStates.BLS_EmployedPopulation.data|Coamo_PuertoRico_UnitedStates.BLS_EmployedPopulation.missing|Coamo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.data|Coamo_PuertoRico_UnitedStates.BLS_UnemployedPopulation.missing|Coamo_PuertoRico_UnitedStates.BLS_UnemploymentRate.data|Coamo_PuertoRico_UnitedStates.BLS_UnemploymentRate.missing|Coamo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.data|Coamo_PuertoRico_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-02|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-02-03|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-02-04|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-02-05|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-02-06|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-02-07|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-02-08|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-02-09|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-02-10|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-02-11|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-02-12|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-02-13|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-02-14|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-02-15|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-02-16|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-02-17|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-02-18|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-02-19|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-02-20|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-02-21|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-02-22|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-02-23|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-02-24|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-02-25|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-02-26|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-02-27|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-02-28|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-02-29|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-01|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-02|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-03|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-04|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-05|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-06|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-07|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-08|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-09|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-10|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-11|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-12|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-13|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-14|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-15|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-16|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-17|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-18|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-19|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-20|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-21|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-22|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-23|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-24|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-25|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-26|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-27|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-28|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-29|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-30|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-03-31|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-01|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-02|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-03|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-04|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-05|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-06|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-07|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-08|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-09|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-10|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-11|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-12|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-13|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-14|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-15|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-16|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-17|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-18|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-19|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-20|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-21|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-22|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-23|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-24|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-25|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-26|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-27|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-28|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-29|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-04-30|8436.5|0|1107.5|0|11.60414920368818|0|9544.0|0
0|2020-05-01|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-02|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-03|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-04|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-05|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-06|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-07|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-08|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-09|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-10|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-11|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-12|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-13|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-14|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-15|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-16|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-17|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-18|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-19|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-20|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-21|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-22|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-23|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-24|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-25|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-26|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-27|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-28|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-29|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-30|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-05-31|8393.0|0|892.0|0|9.606892837910609|0|9285.0|0
0|2020-06-01|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-06-02|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-06-03|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-06-04|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-06-05|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-06-06|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-06-07|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-06-08|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-06-09|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-06-10|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-06-11|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-06-12|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-06-13|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-06-14|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-06-15|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-06-16|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-06-17|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-06-18|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-06-19|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-06-20|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-06-21|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-06-22|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-06-23|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-06-24|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-06-25|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-06-26|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-06-27|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-06-28|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-06-29|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-06-30|8864.0|0|872.0|0|8.95645028759244|0|9736.0|0
0|2020-07-01|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-02|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-03|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-04|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-05|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-06|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-07|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-08|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-09|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-10|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-11|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-12|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-13|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-14|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-15|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-16|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-17|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-18|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-19|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-20|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-21|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-22|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-23|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-24|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-25|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-26|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-27|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-28|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-29|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-30|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-07-31|8879.0|0|770.0|0|7.980101564929008|0|9649.0|0
0|2020-08-01|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-02|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-03|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-04|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-05|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-06|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-07|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-08|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-09|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-10|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-11|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-12|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-13|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-14|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-15|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-16|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-17|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-18|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-19|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-20|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-21|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-22|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-23|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-24|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-25|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-26|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-27|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-28|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-29|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-30|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-08-31|8917.0|0|873.0|0|8.917262512768131|0|9790.0|0
0|2020-09-01|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-09-02|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-09-03|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-09-04|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-09-05|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-09-06|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-09-07|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-09-08|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-09-09|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-09-10|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-09-11|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-09-12|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-09-13|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-09-14|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-09-15|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-09-16|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-09-17|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-09-18|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-09-19|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-09-20|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-09-21|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-09-22|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-09-23|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-09-24|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-09-25|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-09-26|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-09-27|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-09-28|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-09-29|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-09-30|8757.0|0|968.0|0|9.953727506426736|0|9725.0|0
0|2020-10-01|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-02|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-03|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-04|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-05|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-06|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-07|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-08|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-09|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-10|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-11|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-12|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-13|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-14|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-15|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-16|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-17|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-18|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-19|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-20|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-21|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-22|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-23|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-24|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-25|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-26|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-27|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-28|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-29|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-30|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-10-31|8621.0|0|858.0|0|9.051587720223653|0|9479.0|0
0|2020-11-01|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-11-02|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-11-03|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-11-04|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-11-05|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-11-06|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-11-07|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-11-08|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-11-09|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-11-10|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-11-11|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-11-12|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-11-13|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-11-14|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-11-15|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-11-16|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-11-17|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-11-18|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-11-19|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-11-20|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-11-21|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-11-22|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-11-23|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-11-24|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-11-25|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-11-26|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-11-27|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-11-28|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-11-29|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-11-30|8467.0|0|982.0|0|10.392634141178961|0|9449.0|0
0|2020-12-01|8404.0|0|1124.0|0|11.7968094038623|0|9528.0|0
0|2020-12-02|8404.0|0|1124.0|0|11.7968094038623|0|9528.0|0
0|2020-12-03|8404.0|0|1124.0|0|11.7968094038623|0|9528.0|0
0|2020-12-04|8404.0|0|1124.0|0|11.7968094038623|0|9528.0|0
0|2020-12-05|8404.0|0|1124.0|0|11.7968094038623|0|9528.0|0
0|2020-12-06|8404.0|0|1124.0|0|11.7968094038623|0|9528.0|0
