|dates|Ocean_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ocean_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ocean_NewJersey_UnitedStates.NYT_ConfirmedDeaths.data|Ocean_NewJersey_UnitedStates.NYT_ConfirmedDeaths.missing|Ocean_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ocean_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ocean_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ocean_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-17|0.0|100|2324.0|0|0.0|100|0.0|100
0|2021-10-18|0.0|100|2326.0|0|0.0|100|0.0|100
0|2021-10-19|0.0|100|2329.0|0|0.0|100|0.0|100
0|2021-10-20|0.0|100|2329.0|0|0.0|100|0.0|100
0|2021-10-21|0.0|100|2330.0|0|0.0|100|0.0|100
0|2021-10-22|0.0|100|2334.0|0|0.0|100|0.0|100
0|2021-10-23|0.0|100|2339.0|0|0.0|100|0.0|100
0|2021-10-24|0.0|100|2340.0|0|0.0|100|0.0|100
0|2021-10-25|0.0|100|2343.0|0|0.0|100|0.0|100
0|2021-10-26|0.0|100|2347.0|0|0.0|100|0.0|100
0|2021-10-27|0.0|100|2352.0|0|0.0|100|0.0|100
0|2021-10-28|0.0|100|2356.0|0|0.0|100|0.0|100
0|2021-10-29|0.0|100|2358.0|0|0.0|100|0.0|100
0|2021-10-30|0.0|100|2359.0|0|0.0|100|0.0|100
0|2021-10-31|0.0|100|2359.0|0|0.0|100|0.0|100
0|2021-11-01|0.0|100|2359.0|0|0.0|100|0.0|100
0|2021-11-02|0.0|100|2360.0|0|0.0|100|0.0|100
0|2021-11-03|0.0|100|2360.0|0|0.0|100|0.0|100
0|2021-11-04|0.0|100|2360.0|0|0.0|100|0.0|100
0|2021-11-05|0.0|100|2363.0|0|0.0|100|0.0|100
0|2021-11-06|0.0|100|2368.0|0|0.0|100|0.0|100
0|2021-11-07|0.0|100|2369.0|0|0.0|100|0.0|100
0|2021-11-08|0.0|100|2368.0|0|0.0|100|0.0|100
0|2021-11-09|0.0|100|2370.0|0|0.0|100|0.0|100
0|2021-11-10|0.0|100|2374.0|0|0.0|100|0.0|100
0|2021-11-11|0.0|100|2377.0|0|0.0|100|0.0|100
0|2021-11-12|0.0|100|2377.0|0|0.0|100|0.0|100
0|2021-11-13|0.0|100|2379.0|0|0.0|100|0.0|100
0|2021-11-14|0.0|100|2379.0|0|0.0|100|0.0|100
0|2021-11-15|0.0|100|2379.0|0|0.0|100|0.0|100
0|2021-11-16|0.0|100|2385.0|0|0.0|100|0.0|100
0|2021-11-17|0.0|100|2389.0|0|0.0|100|0.0|100
0|2021-11-18|0.0|100|2389.0|0|0.0|100|0.0|100
0|2021-11-19|0.0|100|2390.0|0|0.0|100|0.0|100
0|2021-11-20|0.0|100|2391.0|0|0.0|100|0.0|100
0|2021-11-21|0.0|100|2391.0|0|0.0|100|0.0|100
0|2021-11-22|0.0|100|2392.0|0|0.0|100|0.0|100
0|2021-11-23|0.0|100|2395.0|0|0.0|100|0.0|100
0|2021-11-24|0.0|100|2396.0|0|0.0|100|0.0|100
0|2021-11-25|0.0|100|2396.0|0|0.0|100|0.0|100
0|2021-11-26|0.0|100|2396.0|0|0.0|100|0.0|100
0|2021-11-27|0.0|100|2397.0|0|0.0|100|0.0|100
0|2021-11-28|0.0|100|2397.0|0|0.0|100|0.0|100
0|2021-11-29|0.0|100|2397.0|0|0.0|100|0.0|100
0|2021-11-30|0.0|100|2402.0|0|0.0|100|0.0|100
0|2021-12-01|0.0|100|2407.0|0|0.0|100|0.0|100
0|2021-12-02|0.0|100|2407.0|0|0.0|100|0.0|100
0|2021-12-03|0.0|100|2407.0|0|0.0|100|0.0|100
0|2021-12-04|0.0|100|2409.0|0|0.0|100|0.0|100
0|2021-12-05|0.0|100|2410.0|0|0.0|100|0.0|100
0|2021-12-06|0.0|100|2410.0|0|0.0|100|0.0|100
0|2021-12-07|0.0|100|2411.0|0|0.0|100|0.0|100
0|2021-12-08|0.0|100|2414.0|0|0.0|100|0.0|100
0|2021-12-09|0.0|100|2416.0|0|0.0|100|0.0|100
0|2021-12-10|0.0|100|2418.0|0|0.0|100|0.0|100
0|2021-12-11|0.0|100|2418.0|0|0.0|100|0.0|100
0|2021-12-12|0.0|100|2418.0|0|0.0|100|0.0|100
0|2021-12-13|0.0|100|2421.0|0|0.0|100|0.0|100
0|2021-12-14|0.0|100|2425.0|0|0.0|100|0.0|100
0|2021-12-15|0.0|100|2430.0|0|0.0|100|0.0|100
0|2021-12-16|0.0|100|2434.0|0|0.0|100|0.0|100
0|2021-12-17|0.0|100|2438.0|0|0.0|100|0.0|100
0|2021-12-18|0.0|100|2441.0|0|0.0|100|0.0|100
0|2021-12-19|0.0|100|2441.0|0|0.0|100|0.0|100
0|2021-12-20|0.0|100|2445.0|0|0.0|100|0.0|100
0|2021-12-21|0.0|100|2450.0|0|0.0|100|0.0|100
0|2021-12-22|0.0|100|2452.0|0|0.0|100|0.0|100
0|2021-12-23|0.0|100|2456.0|0|0.0|100|0.0|100
0|2021-12-24|0.0|100|2458.0|0|0.0|100|0.0|100
0|2021-12-25|0.0|100|2458.0|0|0.0|100|0.0|100
0|2021-12-26|0.0|100|2458.0|0|0.0|100|0.0|100
0|2021-12-27|0.0|100|2463.0|0|0.0|100|0.0|100
0|2021-12-28|0.0|100|2469.0|0|0.0|100|0.0|100
0|2021-12-29|0.0|100|2474.0|0|0.0|100|0.0|100
0|2021-12-30|0.0|100|2475.0|0|0.0|100|0.0|100
0|2021-12-31|0.0|100|2477.0|0|0.0|100|0.0|100
0|2022-01-01|0.0|100|2478.0|0|0.0|100|0.0|100
0|2022-01-02|0.0|100|2478.0|0|0.0|100|0.0|100
0|2022-01-03|0.0|100|2478.0|0|0.0|100|0.0|100
0|2022-01-04|0.0|100|2484.0|0|0.0|100|0.0|100
0|2022-01-05|0.0|100|2488.0|0|0.0|100|0.0|100
