|dates|Cheyenne_Colorado_UnitedStates.BLS_EmployedPopulation.data|Cheyenne_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Cheyenne_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Cheyenne_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Cheyenne_Colorado_UnitedStates.BLS_UnemploymentRate.data|Cheyenne_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Cheyenne_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Cheyenne_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-10-18|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-10-19|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-10-20|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-10-21|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-10-22|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-10-23|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-10-24|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-10-25|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-10-26|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-10-27|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-10-28|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-10-29|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-10-30|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-10-31|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-01|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-02|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-03|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-04|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-05|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-06|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-07|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-08|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-09|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-10|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-11|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-12|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-13|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-14|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-15|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-16|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-17|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-18|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-19|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-20|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-21|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-22|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-23|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-24|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-25|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-26|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-27|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-28|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-29|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-11-30|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-01|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-02|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-03|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-04|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-05|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-06|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-07|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-08|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-09|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-10|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-11|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-12|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-13|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-14|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-15|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-16|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-17|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-18|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-19|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-20|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
0|2021-12-21|1098.0|0|25.0|0|2.226179875333927|0|1123.0|0
