|dates|Newport_RhodeIsland_UnitedStates.JHU_ConfirmedCases.data|Newport_RhodeIsland_UnitedStates.JHU_ConfirmedCases.missing|Newport_RhodeIsland_UnitedStates.NYT_ConfirmedCases.data|Newport_RhodeIsland_UnitedStates.NYT_ConfirmedCases.missing|Newport_RhodeIsland_UnitedStates.JHU_ConfirmedDeaths.data|Newport_RhodeIsland_UnitedStates.JHU_ConfirmedDeaths.missing|Newport_RhodeIsland_UnitedStates.JHU_ConfirmedRecoveries.data|Newport_RhodeIsland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-09|8908.0|0|8908.0|0|52.0|0|0.0|100
0|2021-11-10|8993.0|0|8993.0|0|52.0|0|0.0|100
0|2021-11-11|8993.0|0|8993.0|0|52.0|0|0.0|100
0|2021-11-12|8993.0|0|8993.0|0|52.0|0|0.0|100
0|2021-11-13|8993.0|0|8993.0|0|52.0|0|0.0|100
0|2021-11-14|8993.0|0|8993.0|0|52.0|0|0.0|100
0|2021-11-15|8993.0|0|8993.0|0|52.0|0|0.0|100
0|2021-11-16|8993.0|0|8993.0|0|52.0|0|0.0|100
0|2021-11-17|9150.0|0|9150.0|0|53.0|0|0.0|100
0|2021-11-18|9150.0|0|9150.0|0|53.0|0|0.0|100
0|2021-11-19|9150.0|0|9150.0|0|53.0|0|0.0|100
0|2021-11-20|9150.0|0|9150.0|0|53.0|0|0.0|100
0|2021-11-21|9150.0|0|9150.0|0|53.0|0|0.0|100
0|2021-11-22|9150.0|0|9150.0|0|53.0|0|0.0|100
0|2021-11-23|9150.0|0|9150.0|0|53.0|0|0.0|100
0|2021-11-24|9342.0|0|9342.0|0|53.0|0|0.0|100
0|2021-11-25|9342.0|0|9342.0|0|53.0|0|0.0|100
0|2021-11-26|9342.0|0|9342.0|0|53.0|0|0.0|100
0|2021-11-27|9342.0|0|9342.0|0|53.0|0|0.0|100
0|2021-11-28|9342.0|0|9342.0|0|53.0|0|0.0|100
0|2021-11-29|9342.0|0|9342.0|0|53.0|0|0.0|100
0|2021-11-30|9342.0|0|9342.0|0|53.0|0|0.0|100
0|2021-12-01|9557.0|0|9557.0|0|53.0|0|0.0|100
0|2021-12-02|9557.0|0|9557.0|0|53.0|0|0.0|100
0|2021-12-03|9557.0|0|9557.0|0|53.0|0|0.0|100
0|2021-12-04|9557.0|0|9557.0|0|53.0|0|0.0|100
0|2021-12-05|9557.0|0|9557.0|0|53.0|0|0.0|100
0|2021-12-06|9557.0|0|9557.0|0|53.0|0|0.0|100
0|2021-12-07|9557.0|0|9557.0|0|53.0|0|0.0|100
0|2021-12-08|9557.0|0|9557.0|0|53.0|0|0.0|100
0|2021-12-09|9921.0|0|9921.0|0|54.0|0|0.0|100
0|2021-12-10|9921.0|0|9921.0|0|54.0|0|0.0|100
0|2021-12-11|9921.0|0|9921.0|0|54.0|0|0.0|100
0|2021-12-12|9921.0|0|9921.0|0|54.0|0|0.0|100
0|2021-12-13|9921.0|0|9921.0|0|54.0|0|0.0|100
0|2021-12-14|9921.0|0|9921.0|0|54.0|0|0.0|100
0|2021-12-15|9921.0|0|9921.0|0|54.0|0|0.0|100
0|2021-12-16|10347.0|0|10347.0|0|55.0|0|0.0|100
0|2021-12-17|10347.0|0|10347.0|0|55.0|0|0.0|100
0|2021-12-18|10347.0|0|10347.0|0|55.0|0|0.0|100
0|2021-12-19|10347.0|0|10347.0|0|55.0|0|0.0|100
0|2021-12-20|10347.0|0|10347.0|0|55.0|0|0.0|100
0|2021-12-21|10347.0|0|10347.0|0|55.0|0|0.0|100
0|2021-12-22|10929.0|0|10929.0|0|56.0|0|0.0|100
0|2021-12-23|10929.0|0|10929.0|0|56.0|0|0.0|100
0|2021-12-24|10929.0|0|10929.0|0|56.0|0|0.0|100
0|2021-12-25|10929.0|0|10929.0|0|56.0|0|0.0|100
0|2021-12-26|10929.0|0|10929.0|0|56.0|0|0.0|100
0|2021-12-27|10929.0|0|10929.0|0|56.0|0|0.0|100
0|2021-12-28|10929.0|0|10929.0|0|56.0|0|0.0|100
0|2021-12-29|11558.0|0|11558.0|0|58.0|0|0.0|100
0|2021-12-30|11558.0|0|11558.0|0|58.0|0|0.0|100
0|2021-12-31|11558.0|0|11558.0|0|58.0|0|0.0|100
0|2022-01-01|11558.0|0|11558.0|0|58.0|0|0.0|100
0|2022-01-02|11558.0|0|11558.0|0|58.0|0|0.0|100
0|2022-01-03|11558.0|0|11558.0|0|58.0|0|0.0|100
0|2022-01-04|11558.0|0|11558.0|0|58.0|0|0.0|100
0|2022-01-05|12773.0|0|12773.0|0|60.0|0|0.0|100
0|2022-01-06|12773.0|0|12773.0|0|60.0|0|0.0|100
0|2022-01-07|12773.0|0|12773.0|0|60.0|0|0.0|100
0|2022-01-08|12773.0|0|12773.0|0|60.0|0|0.0|100
0|2022-01-09|12773.0|0|12773.0|0|60.0|0|0.0|100
0|2022-01-10|12773.0|0|12773.0|0|60.0|0|0.0|100
0|2022-01-11|12773.0|0|12773.0|0|60.0|0|0.0|100
0|2022-01-12|14544.0|0|14544.0|0|65.0|0|0.0|100
0|2022-01-13|14544.0|0|14544.0|0|65.0|0|0.0|100
0|2022-01-14|14544.0|0|14544.0|0|65.0|0|0.0|100
0|2022-01-15|14544.0|0|14544.0|0|65.0|0|0.0|100
0|2022-01-16|14544.0|0|14544.0|0|65.0|0|0.0|100
0|2022-01-17|14544.0|0|0.0|100|65.0|0|0.0|100
