|dates|Hart_Kentucky_UnitedStates.AveragePrecipitationTotal.data|Hart_Kentucky_UnitedStates.AveragePrecipitationTotal.missing|Hart_Kentucky_UnitedStates.AveragePrecipitation.data|Hart_Kentucky_UnitedStates.AveragePrecipitation.missing|Hart_Kentucky_UnitedStates.AverageWindDirection.data|Hart_Kentucky_UnitedStates.AverageWindDirection.missing|Hart_Kentucky_UnitedStates.AverageWindSpeed.data|Hart_Kentucky_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|98.85416666666667|0|2.0208333333333335|0
0|2021-10-18|0.0|0|0.0|0|45.625|0|0.6875|0
0|2021-10-19|0.0|0|0.0|0|21.770833333333332|0|0.4895833333333333|0
0|2021-10-20|0.0|0|0.0|0|86.04166666666667|0|2.5625|0
0|2021-10-21|0.0|0|0.0|0|213.4375|0|6.604166666666667|0
0|2021-10-22|0.0|0|0.0|0|64.47916666666667|0|1.0833333333333333|0
0|2021-10-23|0.0|0|0.0|0|63.020833333333336|0|1.5625|0
0|2021-10-24|0.000625|0|0.0009375|0|171.04166666666666|0|7.270833333333333|0
0|2021-10-25|0.011666666666666667|0|0.017499999999999998|0|240.51041666666666|0|8.583333333333334|0
0|2021-10-26|0.0008333333333333334|0|0.0|0|174.375|0|2.9479166666666665|0
0|2021-10-27|0.0|0|0.0|0|55.729166666666664|0|4.614583333333333|0
0|2021-10-28|0.0|0|0.009479166666666669|0|93.75|0|5.895833333333333|0
0|2021-10-29|0.006458333333333333|0|0.005729166666666667|0|104.16666666666667|0|1.9583333333333333|0
0|2021-10-30|0.005625000000000001|0|0.009479166666666672|0|268.9583333333333|0|6.416666666666667|0
0|2021-10-31|0.004791666666666667|0|0.0009374999999999999|0|194.79166666666666|0|3.53125|0
0|2021-11-01|0.0|0|0.0|0|88.125|0|1.6875|0
0|2021-11-02|0.0014583333333333334|0|0.0023437500000000003|0|207.76041666666666|0|3.1510416666666665|0
0|2021-11-03|0.0|0|0.0|0|18.4375|0|1.96875|0
0|2021-11-04|0.0|0|0.0|0|13.333333333333334|0|1.3229166666666667|0
0|2021-11-05|0.0|0|0.0|0|15.729166666666666|0|1.2916666666666667|0
0|2021-11-06|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-11-07|0.0|0|0.0|0|0.20833333333333334|0|0.052083333333333336|0
0|2021-11-08|0.0|0|0.0|0|7.083333333333333|0|0.17708333333333334|0
0|2021-11-09|0.0|0|0.0|0|54.270833333333336|0|1.5416666666666667|0
0|2021-11-10|0.0|0|0.0|0|2.2916666666666665|0|0.052083333333333336|0
0|2021-11-11|0.0|0|0.02270833333333332|0|105.41666666666667|0|4.59375|0
0|2021-11-12|0.015625|0|0.0003125|0|176.35416666666666|0|7.364583333333333|0
0|2021-11-13|0.00020833333333333335|0|0.0|0|96.25|0|1.8125|0
0|2021-11-14|0.0|0|0.0|0|126.97916666666667|0|4.791666666666667|0
0|2021-11-15|0.0|0|0.0|0|46.5625|0|1.4166666666666667|0
0|2021-11-16|0.0|0|0.0|0|102.39583333333333|0|3.1875|0
0|2021-11-17|0.0|0|0.0|0|197.70833333333334|0|9.390625|0
0|2021-11-18|0.005|0|0.006666666666666668|0|144.0625|0|3.8854166666666665|0
0|2021-11-19|0.000625|0|0.0|0|11.354166666666666|0|1.1770833333333333|0
0|2021-11-20|0.0|0|0.0|0|56.5625|0|2.2604166666666665|0
0|2021-11-21|0.0|0|0.03|0|50.15625|0|1.4166666666666667|0
0|2021-11-22|0.021041666666666667|0|0.0004166666666666667|0|111.04166666666667|0|1.8958333333333333|0
0|2021-11-23|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-11-24|0.0|0|0.0|0|115.625|0|4.427083333333333|0
0|2021-11-25|0.0|0|0.00822916666666667|0|209.76041666666666|0|6.875|0
0|2021-11-26|0.005833333333333334|0|0.0|0|137.29166666666666|0|2.9791666666666665|0
0|2021-11-27|0.0|0|0.0|0|111.04166666666667|0|4.40625|0
0|2021-11-28|0.0|0|0.0|0|133.75|0|2.84375|0
0|2021-11-29|0.0|0|0.0|0|73.75|0|2.0729166666666665|0
0|2021-11-30|0.0|0|0.0|0|99.16666666666667|0|2.7604166666666665|0
0|2021-12-01|0.0|0|0.0|0|136.875|0|5.072916666666667|0
0|2021-12-02|0.0|0|0.0|0|130.625|0|5.447916666666667|0
0|2021-12-03|0.0|0|0.0|0|74.79166666666667|0|2.71875|0
0|2021-12-04|0.0|0|0.0|0|27.447916666666668|0|5.151041666666667|0
0|2021-12-05|0.0|0|0.005312499999999999|0|127.91666666666667|0|7.75|0
0|2021-12-06|0.020833333333333332|0|0.036875|0|183.95833333333334|0|8.020833333333334|0
0|2021-12-07|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-12-08|0.0|0|0.0|0|35.729166666666664|0|0.8541666666666666|0
0|2021-12-09|0.0|0|0.0|0|143.95833333333334|0|7.885416666666667|0
0|2021-12-10|0.0|0|0.0|0|172.60416666666666|0|7.104166666666667|0
0|2021-12-11|0.0|0|0.0084375|0|173.125|0|10.203125|0
0|2021-12-12|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-12-13|0.0|0|0.0|0|18.645833333333332|0|0.75|0
0|2021-12-14|0.0|0|0.0|0|2.5|0|0.125|0
0|2021-12-15|0.0|0|0.0|0|115.20833333333333|0|6.53125|0
0|2021-12-16|0.0|0|0.0072916666666666685|0|172.5|0|9.166666666666666|0
0|2021-12-17|0.005|0|0.007187500000000002|0|60.416666666666664|0|4.583333333333333|0
0|2021-12-18|0.005208333333333333|0|0.0030208333333333337|0|218.125|0|6.78125|0
0|2021-12-19|0.0031249999999999997|0|0.0|0|31.666666666666668|0|3.7708333333333335|0
0|2021-12-20|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-12-21|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-12-22|0.0|0|0.0|0|40.104166666666664|0|0.8645833333333334|0
0|2021-12-23|0.0|0|0.0|0|129.375|0|6.479166666666667|0
0|2021-12-24|0.0|0|0.0|0|200.52083333333334|0|12.208333333333334|0
0|2021-12-25|0.0|0|0.0|0|181.45833333333334|0|10.25|0
0|2021-12-26|0.0|0|0.0|0|48.958333333333336|0|2.5625|0
0|2021-12-27|0.0|0|0.0011458333333333331|0|220.20833333333334|0|9.020833333333334|0
0|2021-12-28|0.002916666666666667|0|0.013333333333333334|0|151.14583333333334|0|10.3125|0
0|2021-12-29|0.008333333333333333|0|0.005937500000000001|0|45.208333333333336|0|1.1666666666666667|0
0|2021-12-30|0.0031249999999999997|0|0.0|0|104.21875|0|2.0833333333333335|0
0|2021-12-31|0.0|0|0.0048958333333333345|0|168.22916666666666|0|4.677083333333333|0
0|2022-01-01|0.0|0|0.0951041666666666|0|177.70833333333334|0|6.3125|0
0|2022-01-02|0.017083333333333332|0|0.0029166666666666677|0|254.79166666666666|0|8.041666666666666|0
0|2022-01-03|0.001875|0|0.0|0|181.04166666666666|0|6.260416666666667|0
0|2022-01-04|0.0|0|0.0|0|123.33333333333333|0|7.041666666666667|0
0|2022-01-05|0.0|0|0.0|0|209.27083333333334|0|10.78125|0
0|2022-01-06|0.0|0|0.0|0|204.27083333333334|0|4.802083333333333|0
0|2022-01-07|0.0|0|0.0039583333333333345|0|52.1875|0|1.1770833333333333|0
0|2022-01-08|0.0025|0|0.0004166666666666667|0|108.22916666666667|0|4.583333333333333|0
0|2022-01-09|0.013333333333333334|0|0.04406249999999998|0|257.1875|0|7.604166666666667|0
0|2022-01-10|0.016666666666666666|0|0.0|0|185.9375|0|3.7604166666666665|0
0|2022-01-11|0.0|0|0.0|0|108.125|0|2.4583333333333335|0
0|2022-01-12|0.0|0|0.0|0|192.60416666666666|0|6.333333333333333|0
0|2022-01-13|0.0|0|0.0|0|173.22916666666666|0|4.3125|0
0|2022-01-14|0.0|0|0.0|0|39.166666666666664|0|4.052083333333333|0
0|2022-01-15|0.0|0|0.0|0|60.104166666666664|0|9.963541666666666|0
0|2022-01-16|0.0|0|0.0|0|150.9375|0|7.135416666666667|0
0|2022-01-17|0.0|0|0.0|0|228.95833333333334|0|7.114583333333333|0
