|dates|Dakota_Minnesota_UnitedStates.BLS_EmployedPopulation.data|Dakota_Minnesota_UnitedStates.BLS_EmployedPopulation.missing|Dakota_Minnesota_UnitedStates.BLS_UnemployedPopulation.data|Dakota_Minnesota_UnitedStates.BLS_UnemployedPopulation.missing|Dakota_Minnesota_UnitedStates.BLS_UnemploymentRate.data|Dakota_Minnesota_UnitedStates.BLS_UnemploymentRate.missing|Dakota_Minnesota_UnitedStates.BLS_LaborForcePopulation.data|Dakota_Minnesota_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-10-18|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-10-19|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-10-20|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-10-21|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-10-22|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-10-23|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-10-24|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-10-25|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-10-26|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-10-27|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-10-28|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-10-29|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-10-30|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-10-31|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-01|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-02|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-03|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-04|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-05|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-06|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-07|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-08|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-09|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-10|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-11|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-12|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-13|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-14|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-15|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-16|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-17|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-18|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-19|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-20|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-21|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-22|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-23|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-24|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-25|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-26|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-27|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-28|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-29|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-11-30|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-01|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-02|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-03|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-04|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-05|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-06|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-07|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-08|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-09|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-10|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-11|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-12|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-13|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-14|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-15|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-16|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-17|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-18|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-19|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-20|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-21|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-22|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-23|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-24|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-25|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-26|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-27|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-28|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-29|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-30|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2021-12-31|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2022-01-01|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
0|2022-01-02|230165.0|0|8414.0|0|3.5267144216381157|0|238579.0|0
