|dates|Ottawa_Michigan_UnitedStates.BLS_EmployedPopulation.data|Ottawa_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Ottawa_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Ottawa_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Ottawa_Michigan_UnitedStates.BLS_UnemploymentRate.data|Ottawa_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Ottawa_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Ottawa_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-10-18|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-10-19|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-10-20|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-10-21|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-10-22|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-10-23|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-10-24|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-10-25|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-10-26|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-10-27|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-10-28|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-10-29|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-10-30|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-10-31|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-01|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-02|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-03|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-04|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-05|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-06|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-07|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-08|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-09|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-10|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-11|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-12|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-13|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-14|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-15|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-16|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-17|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-18|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-19|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-20|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-21|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-22|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-23|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-24|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-25|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-26|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-27|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-28|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-29|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-11-30|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-01|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-02|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-03|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-04|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-05|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-06|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-07|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-08|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-09|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-10|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-11|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-12|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-13|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-14|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-15|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-16|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-17|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-18|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-19|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-20|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-21|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-22|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-23|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-24|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-25|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-26|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-27|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-28|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-29|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-30|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2021-12-31|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2022-01-01|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2022-01-02|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2022-01-03|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2022-01-04|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2022-01-05|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2022-01-06|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2022-01-07|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2022-01-08|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2022-01-09|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2022-01-10|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2022-01-11|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2022-01-12|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2022-01-13|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2022-01-14|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2022-01-15|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2022-01-16|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
0|2022-01-17|151379.0|0|6737.0|0|4.260795871385565|0|158116.0|0
