|dates|Sullivan_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Sullivan_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Sullivan_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Sullivan_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Sullivan_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Sullivan_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Sullivan_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Sullivan_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-19|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-11-20|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-11-21|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-11-22|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-11-23|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-11-24|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-11-25|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-11-26|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-11-27|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-11-28|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-11-29|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-11-30|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-01|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-02|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-03|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-04|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-05|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-06|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-07|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-08|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-09|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-10|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-11|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-12|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-13|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-14|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-15|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-16|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-17|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-18|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-19|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-20|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-21|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-22|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-23|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-24|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-25|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-26|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-27|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-28|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-29|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-30|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2021-12-31|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2022-01-01|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2022-01-02|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2022-01-03|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2022-01-04|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2022-01-05|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2022-01-06|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2022-01-07|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2022-01-08|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2022-01-09|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2022-01-10|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2022-01-11|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2022-01-12|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2022-01-13|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2022-01-14|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2022-01-15|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2022-01-16|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
0|2022-01-17|67000.0|0|3241.0|0|4.614114263749093|0|70241.0|0
