|dates|Butte_SouthDakota_UnitedStates.AveragePrecipitationTotal.data|Butte_SouthDakota_UnitedStates.AveragePrecipitationTotal.missing|Butte_SouthDakota_UnitedStates.AveragePrecipitation.data|Butte_SouthDakota_UnitedStates.AveragePrecipitation.missing|Butte_SouthDakota_UnitedStates.AverageWindDirection.data|Butte_SouthDakota_UnitedStates.AverageWindDirection.missing|Butte_SouthDakota_UnitedStates.AverageWindSpeed.data|Butte_SouthDakota_UnitedStates.AverageWindSpeed.missing
0|2021-10-17|0.0|0|0.0|0|200.83333333333334|0|6.458333333333333|0
0|2021-10-18|0.0|0|0.0|0|269.5833333333333|0|9.166666666666666|0
0|2021-10-19|0.0009523809523809524|0|0.0010119047619047618|0|228.1686507936508|0|22.363194444444446|0
0|2021-10-20|0.0|0|0.0027083333333333334|0|300.0833333333333|0|11.651388888888889|0
0|2021-10-21|0.0|0|0.0|0|194.6875|0|5.027777777777778|0
0|2021-10-22|0.0|0|0.0|0|144.58333333333334|0|6.75|0
0|2021-10-23|0.0|0|0.0|0|161.84027777777777|0|11.484027777777778|0
0|2021-10-24|0.0|0|0.0|0|156.40007215007213|0|8.411814574314574|0
0|2021-10-25|0.0|0|0.0|0|169.5601851851852|0|20.53472222222222|0
0|2021-10-26|0.0|0|0.0|0|248.33333333333334|0|21.628472222222225|0
0|2021-10-27|0.0|0|0.0|0|311.6666666666667|0|16.916666666666668|0
0|2021-10-28|0.0|0|0.0|0|317.2916666666667|0|21.854166666666668|0
0|2021-10-29|0.0|0|0.0|0|185.0|0|7.166666666666667|0
0|2021-10-30|0.0|0|0.0|0|317.7083333333333|0|20.309027777777775|0
0|2021-10-31|0.0|0|0.0|0|243.68055555555557|0|11.131944444444445|0
0|2021-11-01|0.0|0|0.0|0|65.0|0|3.2916666666666665|0
0|2021-11-02|0.0|0|0.0|0|150.0|0|4.875|0
0|2021-11-03|0.0|0|0.0|0|175.41666666666666|0|4.125|0
0|2021-11-04|0.0|0|0.0|0|220.41666666666666|0|7.375|0
0|2021-11-05|0.0|0|0.0|0|243.75|0|9.75|0
0|2021-11-06|0.0|0|0.0|0|212.08333333333334|0|7.833333333333333|0
0|2021-11-07|0.0|0|0.0|0|230.41666666666666|0|13.208333333333334|0
0|2021-11-08|0.0|0|0.000625|0|193.05059523809527|0|7.1234126984126975|0
0|2021-11-09|0.0|0|0.0|0|191.52777777777774|0|11.381944444444445|0
0|2021-11-10|0.0|0|0.0|0|294.3055555555556|0|17.520833333333332|0
0|2021-11-11|0.0|0|0.0|0|330.27777777777777|0|33.125|0
0|2021-11-12|0.0|0|0.0|0|227.29166666666666|0|18.268055555555556|0
0|2021-11-13|0.0|0|0.0|0|311.18055555555554|0|17.041666666666668|0
0|2021-11-14|0.0|0|0.0|0|201.11111111111111|0|5.277777777777778|0
0|2021-11-15|0.0|0|0.0|0|181.25|0|6.166666666666667|0
0|2021-11-16|0.0|0|0.0|0|316.3888888888889|0|17.805555555555557|0
0|2021-11-17|0.0|0|0.0|0|321.0416666666667|0|21.3125|0
0|2021-11-18|0.0|0|0.0|0|184.16666666666666|0|9.5|0
0|2021-11-19|0.0|0|0.0|0|175.41666666666666|0|5.020833333333333|0
0|2021-11-20|0.0|0|0.0|0|144.65277777777777|0|7.145833333333333|0
0|2021-11-21|0.0|0|0.0|0|214.16666666666666|0|8.5|0
0|2021-11-22|0.0|0|0.0|0|269.375|0|5.75|0
0|2021-11-23|0.0|0|0.0|0|286.25|0|8.666666666666666|0
0|2021-11-24|0.0|0|0.0|0|253.68055555555557|0|16.744444444444444|0
0|2021-11-25|0.0|0|0.0|0|207.91666666666666|0|6.1875|0
0|2021-11-26|0.0|0|0.0|0|279.7916666666667|0|10.604166666666666|0
0|2021-11-27|0.0|0|0.0|0|195.83333333333334|0|12.166666666666666|0
0|2021-11-28|0.0|0|0.0|0|239.16666666666666|0|6.0|0
0|2021-11-29|0.0|0|0.0|0|214.93055555555554|0|9.743055555555555|0
0|2021-11-30|0.0|0|0.0|0|252.29166666666666|0|9.958333333333334|0
0|2021-12-01|0.0|0|0.0|0|260.0|0|7.833333333333333|0
0|2021-12-02|0.0|0|0.0|0|216.66666666666666|0|7.625|0
0|2021-12-03|0.0|0|0.0|0|136.97916666666666|0|7.09375|0
0|2021-12-04|0.0|0|0.0|0|159.06597222222223|0|9.968750000000002|0
0|2021-12-05|0.0|0|0.0|0|320.1557539682539|0|26.013657407407408|0
0|2021-12-06|0.0|0|0.0|0|141.25|0|10.736111111111109|0
0|2021-12-07|0.0|0|0.0|0|204.58333333333334|0|6.875|0
0|2021-12-08|0.0|0|0.0|0|237.08333333333334|0|6.25|0
0|2021-12-09|0.0|0|0.0|0|237.69444444444443|0|13.281944444444443|0
0|2021-12-10|0.0|0|0.00018849206349206348|0|195.18490537240538|0|4.937787444037444|0
0|2021-12-11|0.012499999999999999|0|0.0|0|235.83333333333334|0|10.666666666666666|0
0|2021-12-12|0.0|0|0.0|0|207.91666666666666|0|6.5|0
0|2021-12-13|0.0|0|0.0|0|182.5|0|9.958333333333334|0
0|2021-12-14|0.0|0|0.0|0|186.31944444444443|0|8.277777777777777|0
0|2021-12-15|0.0|0|0.0|0|267.77777777777777|0|25.246527777777775|0
0|2021-12-16|0.0|0|0.0|0|200.41666666666666|0|7.666666666666667|0
0|2021-12-17|0.0|0|0.0|0|167.39583333333334|0|13.28125|0
0|2021-12-18|0.0|0|0.0|0|188.75|0|6.0|0
0|2021-12-19|0.0|0|0.0|0|175.0|0|7.983333333333333|0
0|2021-12-20|0.0|0|0.0|0|159.38541666666666|0|13.470833333333333|0
0|2021-12-21|0.0|0|0.0|0|241.0277777777778|0|11.93611111111111|0
0|2021-12-22|0.0|0|0.0|0|223.33333333333334|0|6.291666666666667|0
0|2021-12-23|0.0|0|0.0|0|218.75|0|11.625|0
0|2021-12-24|0.0|0|0.0|0|146.875|0|13.208333333333334|0
0|2021-12-25|0.0|0|0.0|0|95.28472222222223|0|6.482638888888889|0
0|2021-12-26|0.0|0|0.0|0|137.77777777777777|0|16.305555555555554|0
0|2021-12-27|0.0|0|0.0|0|63.19444444444445|0|9.381944444444445|0
0|2021-12-28|0.0|0|0.0|0|118.06944444444444|0|4.853174603174604|0
0|2021-12-29|0.0|0|0.0|0|126.96577380952381|0|9.051438492063491|0
0|2021-12-30|0.0|0|0.0|0|97.56944444444446|0|4.034722222222222|0
0|2021-12-31|0.0|0|0.0|0|39.885912698412696|0|9.431349206349205|0
0|2022-01-01|0.0|0|0.0|0|172.59424603174602|0|5.152281746031746|0
0|2022-01-02|0.0|0|0.0|0|235.83333333333334|0|5.958333333333333|0
0|2022-01-03|0.0|0|0.0|0|209.58333333333334|0|5.375|0
0|2022-01-04|0.0|0|0.0|0|220.0|0|22.465277777777775|0
0|2022-01-05|0.0|0|0.0|0|310.0|0|21.104166666666668|0
0|2022-01-06|0.0|0|0.0|0|180.41666666666666|0|10.270833333333334|0
0|2022-01-07|0.0|0|0.0|0|180.83333333333334|0|7.125|0
0|2022-01-08|0.0|0|0.0|0|209.58333333333334|0|14.604166666666666|0
0|2022-01-09|0.0|0|0.0|0|212.91666666666666|0|5.5|0
0|2022-01-10|0.0|0|0.0|0|215.41666666666666|0|6.708333333333333|0
0|2022-01-11|0.0|0|0.0|0|280.8333333333333|0|12.875|0
0|2022-01-12|0.0|0|0.0|0|290.8333333333333|0|8.458333333333334|0
0|2022-01-13|0.0|0|0.0|0|214.58333333333334|0|6.666666666666667|0
0|2022-01-14|0.0|0|0.0|0|188.86970899470904|0|25.64047619047619|0
0|2022-01-15|0.0|0|0.0|0|220.41666666666666|0|7.729166666666667|0
0|2022-01-16|0.0|0|0.0|0|265.9375|0|13.895833333333334|0
0|2022-01-17|0.0|0|0.0|0|244.16666666666666|0|6.583333333333333|0
