|dates|YellowMedicine_Minnesota_UnitedStates.JHU_ConfirmedCases.data|YellowMedicine_Minnesota_UnitedStates.JHU_ConfirmedCases.missing|YellowMedicine_Minnesota_UnitedStates.NYT_ConfirmedCases.data|YellowMedicine_Minnesota_UnitedStates.NYT_ConfirmedCases.missing|YellowMedicine_Minnesota_UnitedStates.JHU_ConfirmedDeaths.data|YellowMedicine_Minnesota_UnitedStates.JHU_ConfirmedDeaths.missing|YellowMedicine_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.data|YellowMedicine_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-29|1857.0|0|1857.0|0|23.0|0|0.0|100
0|2021-11-30|1877.0|0|1877.0|0|23.0|0|0.0|100
0|2021-12-01|1880.0|0|1880.0|0|23.0|0|0.0|100
0|2021-12-02|1892.0|0|1892.0|0|23.0|0|0.0|100
0|2021-12-03|1899.0|0|1899.0|0|25.0|0|0.0|100
0|2021-12-04|1899.0|0|1899.0|0|25.0|0|0.0|100
0|2021-12-05|1899.0|0|1899.0|0|25.0|0|0.0|100
0|2021-12-06|1903.0|0|1903.0|0|25.0|0|0.0|100
0|2021-12-07|1916.0|0|1916.0|0|25.0|0|0.0|100
0|2021-12-08|1924.0|0|1924.0|0|25.0|0|0.0|100
0|2021-12-09|1933.0|0|1933.0|0|25.0|0|0.0|100
0|2021-12-10|1947.0|0|1947.0|0|25.0|0|0.0|100
0|2021-12-11|1947.0|0|1947.0|0|25.0|0|0.0|100
0|2021-12-12|1947.0|0|1947.0|0|25.0|0|0.0|100
0|2021-12-13|1947.0|0|1947.0|0|25.0|0|0.0|100
0|2021-12-14|1947.0|0|1957.0|0|25.0|0|0.0|100
0|2021-12-15|1960.0|0|1960.0|0|25.0|0|0.0|100
0|2021-12-16|1966.0|0|1966.0|0|25.0|0|0.0|100
0|2021-12-17|1971.0|0|1971.0|0|25.0|0|0.0|100
0|2021-12-18|1971.0|0|1971.0|0|25.0|0|0.0|100
0|2021-12-19|1971.0|0|1971.0|0|25.0|0|0.0|100
0|2021-12-20|1978.0|0|1978.0|0|25.0|0|0.0|100
0|2021-12-21|1983.0|0|1983.0|0|25.0|0|0.0|100
0|2021-12-22|1987.0|0|1987.0|0|25.0|0|0.0|100
0|2021-12-23|1991.0|0|1991.0|0|25.0|0|0.0|100
0|2021-12-24|1991.0|0|1991.0|0|25.0|0|0.0|100
0|2021-12-25|1991.0|0|1991.0|0|25.0|0|0.0|100
0|2021-12-26|1991.0|0|1991.0|0|25.0|0|0.0|100
0|2021-12-27|1992.0|0|1992.0|0|25.0|0|0.0|100
0|2021-12-28|2003.0|0|2003.0|0|25.0|0|0.0|100
0|2021-12-29|2009.0|0|2009.0|0|25.0|0|0.0|100
0|2021-12-30|2020.0|0|2020.0|0|25.0|0|0.0|100
0|2021-12-31|2020.0|0|2020.0|0|25.0|0|0.0|100
0|2022-01-01|2020.0|0|2020.0|0|25.0|0|0.0|100
0|2022-01-02|2020.0|0|2020.0|0|25.0|0|0.0|100
0|2022-01-03|2026.0|0|2026.0|0|25.0|0|0.0|100
0|2022-01-04|2040.0|0|2040.0|0|25.0|0|0.0|100
0|2022-01-05|2044.0|0|2044.0|0|25.0|0|0.0|100
0|2022-01-06|2050.0|0|2050.0|0|25.0|0|0.0|100
0|2022-01-07|2053.0|0|2053.0|0|25.0|0|0.0|100
0|2022-01-08|2053.0|0|2053.0|0|25.0|0|0.0|100
0|2022-01-09|2053.0|0|2053.0|0|25.0|0|0.0|100
0|2022-01-10|2060.0|0|2060.0|0|25.0|0|0.0|100
0|2022-01-11|2090.0|0|2090.0|0|25.0|0|0.0|100
0|2022-01-12|2099.0|0|2099.0|0|25.0|0|0.0|100
0|2022-01-13|2099.0|0|2116.0|0|25.0|0|0.0|100
0|2022-01-14|2125.0|0|2125.0|0|25.0|0|0.0|100
0|2022-01-15|2125.0|0|2125.0|0|25.0|0|0.0|100
0|2022-01-16|2125.0|0|2125.0|0|25.0|0|0.0|100
0|2022-01-17|2125.0|0|0.0|100|25.0|0|0.0|100
