|dates|Duval_Florida_UnitedStates.JHU_ConfirmedCases.data|Duval_Florida_UnitedStates.JHU_ConfirmedCases.missing|Duval_Florida_UnitedStates.NYT_ConfirmedCases.data|Duval_Florida_UnitedStates.NYT_ConfirmedCases.missing|Duval_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Duval_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Duval_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Duval_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-12|166652.0|0|165019.0|0|1483.0|0|0.0|100
0|2021-11-13|166652.0|0|165019.0|0|1483.0|0|0.0|100
0|2021-11-14|166652.0|0|165019.0|0|1483.0|0|0.0|100
0|2021-11-15|166652.0|0|165019.0|0|1483.0|0|0.0|100
0|2021-11-16|166652.0|0|165019.0|0|1483.0|0|0.0|100
0|2021-11-17|166652.0|0|165019.0|0|1483.0|0|0.0|100
0|2021-11-18|166652.0|0|165019.0|0|1483.0|0|0.0|100
0|2021-11-19|166899.0|0|165266.0|0|1483.0|0|0.0|100
0|2021-11-20|166899.0|0|165266.0|0|1483.0|0|0.0|100
0|2021-11-21|166899.0|0|165266.0|0|1483.0|0|0.0|100
0|2021-11-22|166899.0|0|165266.0|0|1483.0|0|0.0|100
0|2021-11-23|166899.0|0|165266.0|0|1483.0|0|0.0|100
0|2021-11-24|166899.0|0|165266.0|0|1483.0|0|0.0|100
0|2021-11-25|166899.0|0|165266.0|0|1483.0|0|0.0|100
0|2021-11-26|166899.0|0|165266.0|0|1483.0|0|0.0|100
0|2021-11-27|166899.0|0|165266.0|0|1483.0|0|0.0|100
0|2021-11-28|166899.0|0|165266.0|0|1483.0|0|0.0|100
0|2021-11-29|166899.0|0|165266.0|0|1483.0|0|0.0|100
0|2021-11-30|167148.0|0|165515.0|0|1483.0|0|0.0|100
0|2021-12-01|167148.0|0|165515.0|0|1483.0|0|0.0|100
0|2021-12-02|167148.0|0|165515.0|0|1483.0|0|0.0|100
0|2021-12-03|167422.0|0|165789.0|0|1483.0|0|0.0|100
0|2021-12-04|167422.0|0|165789.0|0|1483.0|0|0.0|100
0|2021-12-05|167422.0|0|165789.0|0|1483.0|0|0.0|100
0|2021-12-06|167422.0|0|165789.0|0|1483.0|0|0.0|100
0|2021-12-07|167422.0|0|165789.0|0|1483.0|0|0.0|100
0|2021-12-08|167422.0|0|165789.0|0|1483.0|0|0.0|100
0|2021-12-09|167422.0|0|165789.0|0|1483.0|0|0.0|100
0|2021-12-10|167780.0|0|166147.0|0|1483.0|0|0.0|100
0|2021-12-11|167780.0|0|166147.0|0|1483.0|0|0.0|100
0|2021-12-12|167780.0|0|166147.0|0|1483.0|0|0.0|100
0|2021-12-13|167780.0|0|166147.0|0|1483.0|0|0.0|100
0|2021-12-14|167780.0|0|166147.0|0|1483.0|0|0.0|100
0|2021-12-15|167780.0|0|166147.0|0|1483.0|0|0.0|100
0|2021-12-16|167780.0|0|166147.0|0|1483.0|0|0.0|100
0|2021-12-17|168360.0|0|166727.0|0|1483.0|0|0.0|100
0|2021-12-18|168360.0|0|166727.0|0|1483.0|0|0.0|100
0|2021-12-19|168360.0|0|166727.0|0|1483.0|0|0.0|100
0|2021-12-20|168360.0|0|166727.0|0|1483.0|0|0.0|100
0|2021-12-21|168360.0|0|166727.0|0|1483.0|0|0.0|100
0|2021-12-22|168360.0|0|166727.0|0|1483.0|0|0.0|100
0|2021-12-23|168360.0|0|166727.0|0|1483.0|0|0.0|100
0|2021-12-24|168360.0|0|168518.0|0|1483.0|0|0.0|100
0|2021-12-25|170151.0|0|168518.0|0|1483.0|0|0.0|100
0|2021-12-26|170151.0|0|168518.0|0|1483.0|0|0.0|100
0|2021-12-27|170151.0|0|168518.0|0|1483.0|0|0.0|100
0|2021-12-28|170151.0|0|168518.0|0|1483.0|0|0.0|100
0|2021-12-29|170151.0|0|168518.0|0|1483.0|0|0.0|100
0|2021-12-30|170151.0|0|168518.0|0|1483.0|0|0.0|100
0|2021-12-31|178482.0|0|176849.0|0|1483.0|0|0.0|100
0|2022-01-01|178482.0|0|176849.0|0|1483.0|0|0.0|100
0|2022-01-02|178482.0|0|176849.0|0|1483.0|0|0.0|100
0|2022-01-03|178482.0|0|176849.0|0|1483.0|0|0.0|100
0|2022-01-04|178482.0|0|176849.0|0|1483.0|0|0.0|100
0|2022-01-05|178482.0|0|176849.0|0|1483.0|0|0.0|100
0|2022-01-06|178482.0|0|176849.0|0|1483.0|0|0.0|100
0|2022-01-07|192849.0|0|191216.0|0|1483.0|0|0.0|100
0|2022-01-08|192849.0|0|191216.0|0|1483.0|0|0.0|100
0|2022-01-09|192849.0|0|191216.0|0|1483.0|0|0.0|100
0|2022-01-10|192849.0|0|191216.0|0|1483.0|0|0.0|100
0|2022-01-11|192849.0|0|191216.0|0|1483.0|0|0.0|100
0|2022-01-12|192849.0|0|191216.0|0|2890.0|0|0.0|100
0|2022-01-13|192849.0|0|191216.0|0|2890.0|0|0.0|100
0|2022-01-14|192849.0|0|210534.0|0|2890.0|0|0.0|100
0|2022-01-15|212167.0|0|210534.0|0|2890.0|0|0.0|100
0|2022-01-16|212167.0|0|210534.0|0|2890.0|0|0.0|100
0|2022-01-17|212167.0|0|0.0|100|2890.0|0|0.0|100
