|dates|Cumberland_Maine_UnitedStates.JHU_ConfirmedCases.data|Cumberland_Maine_UnitedStates.JHU_ConfirmedCases.missing|Cumberland_Maine_UnitedStates.NYT_ConfirmedCases.data|Cumberland_Maine_UnitedStates.NYT_ConfirmedCases.missing|Cumberland_Maine_UnitedStates.JHU_ConfirmedDeaths.data|Cumberland_Maine_UnitedStates.JHU_ConfirmedDeaths.missing|Cumberland_Maine_UnitedStates.JHU_ConfirmedRecoveries.data|Cumberland_Maine_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-12-10|25496.0|0|25496.0|0|256.0|0|0.0|100
0|2021-12-11|25616.0|0|25616.0|0|257.0|0|0.0|100
0|2021-12-12|25616.0|0|25616.0|0|257.0|0|0.0|100
0|2021-12-13|25616.0|0|25616.0|0|257.0|0|0.0|100
0|2021-12-14|25616.0|0|25770.0|0|257.0|0|0.0|100
0|2021-12-15|26051.0|0|26051.0|0|259.0|0|0.0|100
0|2021-12-16|26341.0|0|26341.0|0|260.0|0|0.0|100
0|2021-12-17|26527.0|0|26527.0|0|262.0|0|0.0|100
0|2021-12-18|26665.0|0|26665.0|0|265.0|0|0.0|100
0|2021-12-19|26665.0|0|26665.0|0|265.0|0|0.0|100
0|2021-12-20|26665.0|0|26665.0|0|265.0|0|0.0|100
0|2021-12-21|26821.0|0|26821.0|0|265.0|0|0.0|100
0|2021-12-22|27074.0|0|27074.0|0|265.0|0|0.0|100
0|2021-12-23|27270.0|0|27270.0|0|265.0|0|0.0|100
0|2021-12-24|27423.0|0|27423.0|0|265.0|0|0.0|100
0|2021-12-25|27423.0|0|27423.0|0|265.0|0|0.0|100
0|2021-12-26|27423.0|0|27423.0|0|265.0|0|0.0|100
0|2021-12-27|27425.0|0|27425.0|0|265.0|0|0.0|100
0|2021-12-28|27681.0|0|27681.0|0|268.0|0|0.0|100
0|2021-12-29|27868.0|0|27868.0|0|271.0|0|0.0|100
0|2021-12-30|28016.0|0|28016.0|0|274.0|0|0.0|100
0|2021-12-31|28182.0|0|28182.0|0|274.0|0|0.0|100
0|2022-01-01|28182.0|0|28182.0|0|274.0|0|0.0|100
0|2022-01-02|28182.0|0|28182.0|0|274.0|0|0.0|100
0|2022-01-03|28182.0|0|28182.0|0|274.0|0|0.0|100
0|2022-01-04|28394.0|0|28394.0|0|274.0|0|0.0|100
0|2022-01-05|28734.0|0|28734.0|0|274.0|0|0.0|100
0|2022-01-06|29159.0|0|29159.0|0|274.0|0|0.0|100
0|2022-01-07|29488.0|0|29488.0|0|274.0|0|0.0|100
0|2022-01-08|29844.0|0|29844.0|0|274.0|0|0.0|100
0|2022-01-09|29844.0|0|29844.0|0|274.0|0|0.0|100
0|2022-01-10|29844.0|0|29844.0|0|274.0|0|0.0|100
0|2022-01-11|30249.0|0|30249.0|0|277.0|0|0.0|100
0|2022-01-12|30688.0|0|30688.0|0|277.0|0|0.0|100
0|2022-01-13|30688.0|0|31064.0|0|277.0|0|0.0|100
0|2022-01-14|31482.0|0|31482.0|0|280.0|0|0.0|100
0|2022-01-15|31865.0|0|31865.0|0|281.0|0|0.0|100
0|2022-01-16|31865.0|0|31865.0|0|281.0|0|0.0|100
0|2022-01-17|31865.0|0|0.0|100|281.0|0|0.0|100
