|dates|SantaClara_California_UnitedStates.BLS_EmployedPopulation.data|SantaClara_California_UnitedStates.BLS_EmployedPopulation.missing|SantaClara_California_UnitedStates.BLS_UnemployedPopulation.data|SantaClara_California_UnitedStates.BLS_UnemployedPopulation.missing|SantaClara_California_UnitedStates.BLS_UnemploymentRate.data|SantaClara_California_UnitedStates.BLS_UnemploymentRate.missing|SantaClara_California_UnitedStates.BLS_LaborForcePopulation.data|SantaClara_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-17|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-10-18|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-10-19|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-10-20|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-10-21|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-10-22|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-10-23|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-10-24|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-10-25|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-10-26|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-10-27|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-10-28|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-10-29|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-10-30|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-10-31|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-01|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-02|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-03|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-04|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-05|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-06|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-07|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-08|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-09|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-10|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-11|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-12|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-13|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-14|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-15|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-16|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-17|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-18|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-19|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-20|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-21|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-22|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-23|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-24|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-25|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-26|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-27|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-28|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-29|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-11-30|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-01|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-02|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-03|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-04|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-05|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-06|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-07|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-08|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-09|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-10|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-11|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-12|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-13|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-14|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-15|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-16|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-17|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-18|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-19|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-20|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-21|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-22|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-23|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-24|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-25|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-26|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-27|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-28|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-29|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-30|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2021-12-31|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2022-01-01|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2022-01-02|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2022-01-03|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2022-01-04|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2022-01-05|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2022-01-06|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2022-01-07|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2022-01-08|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2022-01-09|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2022-01-10|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2022-01-11|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2022-01-12|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2022-01-13|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2022-01-14|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
0|2022-01-15|963133.0|0|47204.0|0|4.67210445623589|0|1010337.0|0
