|dates|Jefferson_Kansas_UnitedStates.JHU_ConfirmedCases.data|Jefferson_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Jefferson_Kansas_UnitedStates.NYT_ConfirmedCases.data|Jefferson_Kansas_UnitedStates.NYT_ConfirmedCases.missing|Jefferson_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Jefferson_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Jefferson_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Jefferson_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-21|2718.0|0|2718.0|0|50.0|0|0.0|100
0|2021-11-22|2732.0|0|2732.0|0|50.0|0|0.0|100
0|2021-11-23|2732.0|0|2732.0|0|50.0|0|0.0|100
0|2021-11-24|2732.0|0|2750.0|0|50.0|0|0.0|100
0|2021-11-25|2750.0|0|2750.0|0|51.0|0|0.0|100
0|2021-11-26|2750.0|0|2750.0|0|51.0|0|0.0|100
0|2021-11-27|2750.0|0|2750.0|0|51.0|0|0.0|100
0|2021-11-28|2750.0|0|2750.0|0|51.0|0|0.0|100
0|2021-11-29|2788.0|0|2788.0|0|51.0|0|0.0|100
0|2021-11-30|2788.0|0|2788.0|0|51.0|0|0.0|100
0|2021-12-01|2842.0|0|2842.0|0|51.0|0|0.0|100
0|2021-12-02|2842.0|0|2842.0|0|51.0|0|0.0|100
0|2021-12-03|2842.0|0|2883.0|0|51.0|0|0.0|100
0|2021-12-04|2883.0|0|2883.0|0|51.0|0|0.0|100
0|2021-12-05|2883.0|0|2883.0|0|51.0|0|0.0|100
0|2021-12-06|2897.0|0|2897.0|0|51.0|0|0.0|100
0|2021-12-07|2897.0|0|2897.0|0|51.0|0|0.0|100
0|2021-12-08|2935.0|0|2935.0|0|51.0|0|0.0|100
0|2021-12-09|2935.0|0|2935.0|0|51.0|0|0.0|100
0|2021-12-10|2987.0|0|2987.0|0|51.0|0|0.0|100
0|2021-12-11|2987.0|0|2987.0|0|51.0|0|0.0|100
0|2021-12-12|2987.0|0|2987.0|0|51.0|0|0.0|100
0|2021-12-13|3017.0|0|3017.0|0|51.0|0|0.0|100
0|2021-12-14|3017.0|0|3017.0|0|51.0|0|0.0|100
0|2021-12-15|3056.0|0|3056.0|0|51.0|0|0.0|100
0|2021-12-16|3056.0|0|3056.0|0|51.0|0|0.0|100
0|2021-12-17|3097.0|0|3097.0|0|51.0|0|0.0|100
0|2021-12-18|3097.0|0|3097.0|0|51.0|0|0.0|100
0|2021-12-19|3097.0|0|3097.0|0|51.0|0|0.0|100
0|2021-12-20|3122.0|0|3122.0|0|51.0|0|0.0|100
0|2021-12-21|3122.0|0|3122.0|0|51.0|0|0.0|100
0|2021-12-22|3158.0|0|3158.0|0|51.0|0|0.0|100
0|2021-12-23|3158.0|0|3158.0|0|51.0|0|0.0|100
0|2021-12-24|3158.0|0|3158.0|0|51.0|0|0.0|100
0|2021-12-25|3158.0|0|3158.0|0|51.0|0|0.0|100
0|2021-12-26|3158.0|0|3158.0|0|51.0|0|0.0|100
0|2021-12-27|3201.0|0|3201.0|0|51.0|0|0.0|100
0|2021-12-28|3201.0|0|3201.0|0|51.0|0|0.0|100
0|2021-12-29|3238.0|0|3238.0|0|51.0|0|0.0|100
0|2021-12-30|3238.0|0|3238.0|0|51.0|0|0.0|100
0|2021-12-31|3238.0|0|3238.0|0|51.0|0|0.0|100
0|2022-01-01|3238.0|0|3238.0|0|51.0|0|0.0|100
0|2022-01-02|3238.0|0|3238.0|0|51.0|0|0.0|100
0|2022-01-03|3323.0|0|3323.0|0|51.0|0|0.0|100
0|2022-01-04|3323.0|0|3323.0|0|51.0|0|0.0|100
0|2022-01-05|3416.0|0|3416.0|0|51.0|0|0.0|100
0|2022-01-06|3416.0|0|3416.0|0|51.0|0|0.0|100
0|2022-01-07|3506.0|0|3506.0|0|53.0|0|0.0|100
0|2022-01-08|3506.0|0|3506.0|0|53.0|0|0.0|100
0|2022-01-09|3506.0|0|3506.0|0|53.0|0|0.0|100
0|2022-01-10|3573.0|0|3573.0|0|53.0|0|0.0|100
0|2022-01-11|3573.0|0|3573.0|0|53.0|0|0.0|100
0|2022-01-12|3573.0|0|3646.0|0|53.0|0|0.0|100
0|2022-01-13|3573.0|0|3719.0|0|53.0|0|0.0|100
0|2022-01-14|3852.0|0|3852.0|0|54.0|0|0.0|100
0|2022-01-15|3852.0|0|3852.0|0|54.0|0|0.0|100
0|2022-01-16|3852.0|0|3852.0|0|54.0|0|0.0|100
0|2022-01-17|3852.0|0|0.0|100|54.0|0|0.0|100
